Triple,Model Score,SUBJECT_CUI,SUBJECT_NAME,PREDICATE,OBJECT_CUI,OBJECT_NAME
"[894, 9, 2891]",[-0.2616228759288788],C0008318,colecalciferol,TREATS,C0026769,Multiple Sclerosis
"[9865, 9, 1109]",[-0.32480189204216003],C0770565,dexamethasone phosphate,TREATS,C0010346,Crohn Disease
"[419, 9, 2891]",[-0.3342783451080322],C0004057,acetylsalicylic acid,TREATS,C0026769,Multiple Sclerosis
"[894, 9, 421]",[-0.37825536727905273],C0008318,colecalciferol,TREATS,C0004096,Asthma
"[2134, 9, 2891]",[-0.38540780544281006],C0020402,hydroxycarbamide,TREATS,C0026769,Multiple Sclerosis
"[10508, 9, 738]",[-0.39845162630081177],C0937950,darbepoetin alfa,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[4532, 9, 1980]",[-0.39960038661956787],C0042523,verapamil,TREATS,C0018801,Heart failure
"[409, 9, 2889]",[-0.4236302673816681],C0003968,ascorbic acid,TREATS,C0026764,Multiple Myeloma
"[1134, 9, 1109]",[-0.43382975459098816],C0010583,cyclophosphamide,TREATS,C0010346,Crohn Disease
"[1602, 9, 2889]",[-0.4396544098854065],C0015133,etoposide,TREATS,C0026764,Multiple Myeloma
"[1134, 9, 2706]",[-0.4415203928947449],C0010583,cyclophosphamide,TREATS,C0025202,melanoma
"[5038, 9, 3857]",[-0.44291549921035767],C0060926,gabapentin,TREATS,C0036341,Schizophrenia
"[3348, 9, 3857]",[-0.44344842433929443],C0031412,phenobarbital,TREATS,C0036341,Schizophrenia
"[1530, 9, 3089]",[-0.4477263391017914],C0014563,epinephrine,TREATS,C0028754,Obesity
"[34, 9, 1980]",[-0.44880425930023193],C0000981,acetazolamide,TREATS,C0018801,Heart failure
"[228, 9, 3325]",[-0.45729607343673706],C0002645,amoxicillin,TREATS,C0031154,Peritonitis
"[1318, 9, 4573]",[-0.46306276321411133],C0012522,diphenhydramine,TREATS,C0042963,Vomiting
"[3513, 9, 2889]",[-0.46682238578796387],C0032950,prednisolone,TREATS,C0026764,Multiple Myeloma
"[7686, 9, 430]",[-0.4715305268764496],C0286651,atorvastatin,TREATS,C0004238,Atrial Fibrillation
"[3363, 9, 3857]",[-0.4735450744628906],C0031507,phenytoin,TREATS,C0036341,Schizophrenia
"[8190, 9, 2615]",[-0.47409623861312866],C0383429,alemtuzumab,TREATS,C0024305,"Lymphoma, Non-Hodgkin"
"[3615, 9, 1093]",[-0.4857938289642334],C0033798,pseudoephedrine,TREATS,C0010200,Coughing
"[8190, 9, 2889]",[-0.4882487654685974],C0383429,alemtuzumab,TREATS,C0026764,Multiple Myeloma
"[2199, 9, 1035]",[-0.4983697235584259],C0020740,ibuprofen,TREATS,C0009443,Common Cold
"[13708, 9, 2615]",[-0.4987425208091736],C4741328,rituximab-abbs,TREATS,C0024305,"Lymphoma, Non-Hodgkin"
"[1530, 9, 3205]",[-0.5025736093521118],C0014563,epinephrine,TREATS,C0030193,Pain
"[1602, 9, 2615]",[-0.5035991668701172],C0015133,etoposide,TREATS,C0024305,"Lymphoma, Non-Hodgkin"
"[5508, 9, 3857]",[-0.5055510401725769],C0078569,venlafaxine,TREATS,C0036341,Schizophrenia
"[625, 9, 3794]",[-0.5175693035125732],C0006246,brompheniramine,TREATS,C0035455,Rhinitis
"[448, 9, 738]",[-0.5223766565322876],C0004475,azacitidine,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[3065, 9, 3246]",[-0.5245141386985779],C0028351,norepinephrine,TREATS,C0030567,Parkinson Disease
"[144, 9, 2891]",[-0.5375053286552429],C0001962,ethanol,TREATS,C0026769,Multiple Sclerosis
"[894, 9, 2600]",[-0.5388568639755249],C0008318,colecalciferol,TREATS,C0024141,"Lupus Erythematosus, Systemic"
"[1318, 9, 1093]",[-0.5396898984909058],C0012522,diphenhydramine,TREATS,C0010200,Coughing
"[957, 9, 3205]",[-0.5457338094711304],C0008838,cisplatin,TREATS,C0030193,Pain
"[1951, 9, 8638]",[-0.5468100309371948],C0018546,haloperidol,TREATS,C0497327,Dementia
"[176, 9, 3857]",[-0.5477498769760132],C0002333,alprazolam,TREATS,C0036341,Schizophrenia
"[5392, 9, 2924]",[-0.5497267842292786],C0074554,simvastatin,TREATS,C0027051,Myocardial Infarction
"[644, 9, 3146]",[-0.5504035949707031],C0006405,buprenorphine,TREATS,C0029408,Degenerative polyarthritis
"[2134, 9, 2167]",[-0.554559588432312],C0020402,hydroxycarbamide,TREATS,C0020542,Pulmonary Hypertension
"[4724, 9, 2889]",[-0.5582308173179626],C0052416,arsenic trioxide,TREATS,C0026764,Multiple Myeloma
"[894, 9, 1019]",[-0.5607699155807495],C0008318,colecalciferol,TREATS,C0009324,Ulcerative Colitis
"[8212, 9, 3325]",[-0.5610151290893555],C0389169,doripenem,TREATS,C0031154,Peritonitis
"[5119, 9, 3857]",[-0.5622255802154541],C0064636,lamotrigine,TREATS,C0036341,Schizophrenia
"[2584, 9, 3205]",[-0.5670546293258667],C0024002,lorazepam,TREATS,C0030193,Pain
"[12457, 9, 2889]",[-0.5674445629119873],C2699562,dasatinib anhydrous,TREATS,C0026764,Multiple Myeloma
"[2951, 9, 2267]",[-0.5711264610290527],C0027360,naltrexone,TREATS,C0021390,Inflammatory Bowel Diseases
"[642, 9, 6096]",[-0.5711820125579834],C0006400,bupivacaine,TREATS,C0150055,Chronic pain
"[5508, 9, 8638]",[-0.5722951889038086],C0078569,venlafaxine,TREATS,C0497327,Dementia
"[10604, 9, 3639]",[-0.5750212669372559],C0965129,rosuvastatin,TREATS,C0034065,Pulmonary Embolism
"[1571, 9, 3159]",[-0.5771920084953308],C0014912,estradiol,TREATS,C0029456,Osteoporosis
"[2527, 9, 6096]",[-0.5810937881469727],C0023660,lidocaine,TREATS,C0150055,Chronic pain
"[5425, 9, 3008]",[-0.5820457935333252],C0076080,temozolomide,TREATS,C0027819,Neuroblastoma
"[2780, 9, 2502]",[-0.5823611617088318],C0025677,methotrexate,TREATS,C0023473,"Myeloid Leukemia, Chronic"
"[228, 9, 3655]",[-0.5840674638748169],C0002645,amoxicillin,TREATS,C0034186,Pyelonephritis
