Triple,Model Score,SUBJECT_CUI,SUBJECT_NAME,PREDICATE,OBJECT_CUI,OBJECT_NAME
"[5355, 9, 9714]",[54.9483528137207],C0055891,clobazam,TREATS,C0497327,Dementia
"[50, 9, 3392]",[48.57803726196289],C0001047,acetylcysteine,TREATS,C0028768,Obsessive-Compulsive Disorder
"[8608, 9, 1646]",[46.51055908203125],C0289313,rosiglitazone,TREATS,C0014175,Endometriosis
"[8121, 9, 3517]",[45.96216583251953],C0246415,docetaxel,TREATS,C0030193,Pain
"[10413, 9, 820]",[45.52424621582031],C0671970,capecitabine,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[3033, 9, 480]",[44.800682067871094],C0025598,metformin,TREATS,C0004238,Atrial Fibrillation
"[13951, 9, 469]",[44.60417556762695],C2348248,dexlansoprazole,TREATS,C0004096,Asthma
"[3673, 9, 4251]",[43.89900207519531],C0031412,phenobarbital,TREATS,C0036341,Schizophrenia
"[1102, 9, 164]",[43.51901626586914],C0009170,cocaine,TREATS,C0001973,"Alcoholic Intoxication, Chronic"
"[6193, 9, 3298]",[43.04299545288086],C0080356,valproate,TREATS,C0027819,Neuroblastoma
"[1920, 9, 1405]",[42.96222686767578],C0016360,fluorouracil,TREATS,C0011991,Diarrhea
"[7739, 9, 449]",[42.93341827392578],C0209368,mycophenolate mofetil,TREATS,C0003873,Rheumatoid Arthritis
"[2233, 9, 3298]",[42.44521713256836],C0019134,heparin,TREATS,C0027819,Neuroblastoma
"[4963, 9, 1859]",[41.954933166503906],C0042313,vancomycin,TREATS,C0015967,Fever
"[6534, 9, 3255]",[41.76021957397461],C0113293,dexmedetomidine,TREATS,C0027497,Nausea
"[717, 9, 6737]",[41.65681838989258],C0006400,bupivacaine,TREATS,C0150055,Chronic pain
"[3924, 9, 821]",[41.54057312011719],C0033497,propranolol,TREATS,C0007134,Renal Cell Carcinoma
"[1463, 9, 5037]",[41.217529296875],C0012522,diphenhydramine,TREATS,C0042963,Vomiting
"[3324, 9, 3206]",[41.173397064208984],C0027996,niacin,TREATS,C0027051,Myocardial Infarction
"[2842, 9, 9714]",[40.74610900878906],C0024002,lorazepam,TREATS,C0497327,Dementia
"[9174, 9, 3169]",[40.458038330078125],C0383429,alemtuzumab,TREATS,C0026764,Multiple Myeloma
"[7739, 9, 2885]",[40.43782043457031],C0209368,mycophenolate mofetil,TREATS,C0024419,Waldenstrom Macroglobulinemia
"[457, 9, 480]",[39.83380889892578],C0003968,ascorbic acid,TREATS,C0004238,Atrial Fibrillation
"[5044, 9, 11841]",[39.33953094482422],C0043031,warfarin,TREATS,C0948008,Ischemic stroke
"[4508, 9, 4009]",[39.07146072387695],C0038689,sulfamethoxazole,TREATS,C0034186,Pyelonephritis
"[3086, 9, 4153]",[39.06721115112305],C0025942,miconazole,TREATS,C0035243,Respiratory Tract Infections
"[8121, 9, 822]",[39.01007843017578],C0246415,docetaxel,TREATS,C0007137,Squamous cell carcinoma
"[5907, 9, 8388]",[38.83037185668945],C0072980,sirolimus,TREATS,C0278678,Metastatic Renal Cell Cancer
"[3238, 9, 4251]",[38.703346252441406],C0027360,naltrexone,TREATS,C0036341,Schizophrenia
"[2782, 9, 3637]",[38.70267868041992],C0023660,lidocaine,TREATS,C0031099,Periodontitis
