Triple,Model Score,SUBJECT_CUI,SUBJECT_NAME,PREDICATE,OBJECT_CUI,OBJECT_NAME
"[7219, 9, 3835]",[-0.23186813294887543],C0085272,leuprorelin,TREATS,C0028754,Obesity
"[4403, 9, 3835]",[-0.26722657680511475],C0033228,fenofibrate,TREATS,C0028754,Obesity
"[6652, 9, 546]",[-0.2707478106021881],C0070166,clopidogrel,TREATS,C0004238,Atrial Fibrillation
"[12280, 9, 4822]",[-0.28695133328437805],C0657912,pregabalin,TREATS,C0036341,Schizophrenia
"[3359, 9, 4822]",[-0.28716185688972473],C0025219,melatonin,TREATS,C0036341,Schizophrenia
"[10122, 9, 2833]",[-0.28772273659706116],C0302583,iron,TREATS,C0021390,Inflammatory Bowel Diseases
"[3359, 9, 11445]",[-0.2897690236568451],C0025219,melatonin,TREATS,C0497327,Dementia
"[1124, 9, 4822]",[-0.29169437289237976],C0008318,colecalciferol,TREATS,C0036341,Schizophrenia
"[14151, 9, 4822]",[-0.29447323083877563],C0969677,alpha tocopherol,TREATS,C0036341,Schizophrenia
"[7536, 9, 11445]",[-0.2976697087287903],C0123091,quetiapine,TREATS,C0497327,Dementia
"[3211, 9, 3983]",[-0.30118370056152344],C0024002,lorazepam,TREATS,C0030193,Pain
"[6787, 9, 241]",[-0.3027317523956299],C0073393,risperidone,TREATS,C0002395,Alzheimer's Disease
"[6823, 9, 3621]",[-0.30503344535827637],C0074554,simvastatin,TREATS,C0027051,Myocardial Infarction
"[1219, 9, 11445]",[-0.3093145489692688],C0009011,clonazepam,TREATS,C0497327,Dementia
"[3211, 9, 11445]",[-0.3119334280490875],C0024002,lorazepam,TREATS,C0497327,Dementia
"[6823, 9, 1578]",[-0.312392920255661],C0074554,simvastatin,TREATS,C0011849,Diabetes Mellitus
"[6652, 9, 346]",[-0.31392723321914673],C0070166,clopidogrel,TREATS,C0002962,Angina Pectoris
"[3211, 9, 1907]",[-0.3158170282840729],C0024002,lorazepam,TREATS,C0014544,Epilepsy
"[5272, 9, 3119]",[-0.3248102068901062],C0039871,thiotepa,TREATS,C0023473,"Myeloid Leukemia, Chronic"
"[816, 9, 2468]",[-0.33012303709983826],C0006462,buspirone,TREATS,C0018801,Heart failure
"[3359, 9, 2468]",[-0.33339008688926697],C0025219,melatonin,TREATS,C0018801,Heart failure
"[2535, 9, 4883]",[-0.33819127082824707],C0019134,heparin,TREATS,C0036980,"Shock, Cardiogenic"
"[3211, 9, 4822]",[-0.3395594358444214],C0024002,lorazepam,TREATS,C0036341,Schizophrenia
"[13153, 9, 3579]",[-0.34707653522491455],C0770565,dexamethasone phosphate,TREATS,C0026764,Multiple Myeloma
"[1416, 9, 3110]",[-0.3542737364768982],C0010583,cyclophosphamide,TREATS,C0023449,Acute lymphocytic leukemia
"[2170, 9, 687]",[-0.35458239912986755],C0016365,fluoxetine,TREATS,C0005586,Bipolar Disorder
"[2170, 9, 11445]",[-0.35896435379981995],C0016365,fluoxetine,TREATS,C0497327,Dementia
"[3149, 9, 5090]",[-0.3626485764980316],C0023660,lidocaine,TREATS,C0038454,Cerebrovascular accident
"[1416, 9, 3356]",[-0.3638268709182739],C0010583,cyclophosphamide,TREATS,C0025202,melanoma
"[2169, 9, 3983]",[-0.36861521005630493],C0016360,fluorouracil,TREATS,C0030193,Pain
"[5730, 9, 539]",[-0.36939311027526855],C0043031,warfarin,TREATS,C0004153,Atherosclerosis
"[1238, 9, 11445]",[-0.3739526867866516],C0009079,clozapine,TREATS,C0497327,Dementia
"[6823, 9, 4288]",[-0.37477338314056396],C0074554,simvastatin,TREATS,C0032285,Pneumonia
"[2182, 9, 506]",[-0.38344109058380127],C0016410,folic acid,TREATS,C0003873,Rheumatoid Arthritis
"[3211, 9, 8418]",[-0.38408300280570984],C0024002,lorazepam,TREATS,C0184567,Acute onset pain
"[6326, 9, 11445]",[-0.38867247104644775],C0060926,gabapentin,TREATS,C0497327,Dementia
"[3012, 9, 1907]",[-0.38905656337738037],C0022614,ketamine,TREATS,C0014544,Epilepsy
"[14135, 9, 5665]",[-0.39317989349365234],C0965129,rosuvastatin,TREATS,C0042487,Venous Thrombosis
"[8977, 9, 1594]",[-0.3940727114677429],C0209738,lamivudine,TREATS,C0011991,Diarrhea
"[4795, 9, 10958]",[-0.39666748046875],C0036079,salicylic acid,TREATS,C0406317,Chronic small plaque psoriasis
"[12280, 9, 11445]",[-0.3972990810871124],C0657912,pregabalin,TREATS,C0497327,Dementia
"[13362, 9, 929]",[-0.39951279759407043],C0796392,bevacizumab,TREATS,C0007134,Renal Cell Carcinoma
"[2854, 9, 241]",[-0.40200579166412354],C0021547,inositol,TREATS,C0002395,Alzheimer's Disease
"[3843, 9, 4356]",[-0.4049367904663086],C0028833,octreotide,TREATS,C0032897,Prader-Willi Syndrome
"[7548, 9, 1594]",[-0.4061950147151947],C0123931,irinotecan,TREATS,C0011991,Diarrhea
"[10690, 9, 11445]",[-0.40816789865493774],C0377265,levetiracetam,TREATS,C0497327,Dementia
"[2170, 9, 4822]",[-0.41404861211776733],C0016365,fluoxetine,TREATS,C0036341,Schizophrenia
"[10122, 9, 9600]",[-0.4178866147994995],C0302583,iron,TREATS,C0264716,Chronic heart failure
"[6048, 9, 1907]",[-0.41877639293670654],C0054836,carvedilol,TREATS,C0014544,Epilepsy
"[3554, 9, 3763]",[-0.423256516456604],C0026549,morphine,TREATS,C0028043,Nicotine Dependence
"[1124, 9, 1266]",[-0.4235868453979492],C0008318,colecalciferol,TREATS,C0009324,Ulcerative Colitis
"[2765, 9, 4822]",[-0.42378684878349304],C0020934,imipramine,TREATS,C0036341,Schizophrenia
"[10722, 9, 506]",[-0.4271974563598633],C0383429,alemtuzumab,TREATS,C0003873,Rheumatoid Arthritis
"[180, 9, 2469]",[-0.4272722005844116],C0001927,salbutamol,TREATS,C0018802,Congestive heart failure
"[4176, 9, 11445]",[-0.4281719923019409],C0031507,phenytoin,TREATS,C0497327,Dementia
"[1914, 9, 3835]",[-0.4285552203655243],C0014563,epinephrine,TREATS,C0028754,Obesity
"[5780, 9, 1594]",[-0.4303147792816162],C0043474,zidovudine,TREATS,C0011991,Diarrhea
"[4364, 9, 3983]",[-0.4316104054450989],C0032952,prednisone,TREATS,C0030193,Pain
"[4176, 9, 4822]",[-0.4359041452407837],C0031507,phenytoin,TREATS,C0036341,Schizophrenia
"[6326, 9, 4822]",[-0.4380664825439453],C0060926,gabapentin,TREATS,C0036341,Schizophrenia
"[1196, 9, 3983]",[-0.4397105872631073],C0008838,cisplatin,TREATS,C0030193,Pain
"[1260, 9, 11582]",[-0.44079986214637756],C0009262,colchicine,TREATS,C0524910,"Hepatitis C, Chronic"
"[14454, 9, 4822]",[-0.44175904989242554],C1142933,rimonabant,TREATS,C0036341,Schizophrenia
"[1124, 9, 1578]",[-0.4423927366733551],C0008318,colecalciferol,TREATS,C0011849,Diabetes Mellitus
"[1416, 9, 3119]",[-0.4450379014015198],C0010583,cyclophosphamide,TREATS,C0023473,"Myeloid Leukemia, Chronic"
"[13991, 9, 5070]",[-0.44787275791168213],C0937846,esomeprazole,TREATS,C0038358,Gastric ulcer
"[3445, 9, 3119]",[-0.4527728259563446],C0025677,methotrexate,TREATS,C0023473,"Myeloid Leukemia, Chronic"
"[2182, 9, 929]",[-0.45333123207092285],C0016410,folic acid,TREATS,C0007134,Renal Cell Carcinoma
"[4440, 9, 929]",[-0.4576237201690674],C0033497,propranolol,TREATS,C0007134,Renal Cell Carcinoma
"[10030, 9, 546]",[-0.4577510952949524],C0286651,atorvastatin,TREATS,C0004238,Atrial Fibrillation
"[10690, 9, 4822]",[-0.4607006311416626],C0377265,levetiracetam,TREATS,C0036341,Schizophrenia
"[3012, 9, 687]",[-0.46363723278045654],C0022614,ketamine,TREATS,C0005586,Bipolar Disorder
"[3424, 9, 546]",[-0.46371135115623474],C0025598,metformin,TREATS,C0004238,Atrial Fibrillation
"[3503, 9, 1907]",[-0.464582234621048],C0026056,midazolam,TREATS,C0014544,Epilepsy
"[6815, 9, 4822]",[-0.46554669737815857],C0074393,sertraline,TREATS,C0036341,Schizophrenia
"[1914, 9, 3983]",[-0.4662089943885803],C0014563,epinephrine,TREATS,C0030193,Pain
"[2366, 9, 3579]",[-0.46658754348754883],C0017890,glycine,TREATS,C0026764,Multiple Myeloma
"[2150, 9, 12851]",[-0.4684639871120453],C0016298,fluocinolone acetonide,TREATS,C0730285,Macular edema due to diabetes mellitus
"[1124, 9, 3835]",[-0.4713557958602905],C0008318,colecalciferol,TREATS,C0028754,Obesity
"[3761, 9, 5090]",[-0.4715864360332489],C0028027,nicotinamide,TREATS,C0038454,Cerebrovascular accident
"[12280, 9, 7739]",[-0.4785252511501312],C0657912,pregabalin,TREATS,C0150055,Chronic pain
"[14000, 9, 2469]",[-0.482738733291626],C0937950,darbepoetin alfa,TREATS,C0018802,Congestive heart failure
"[1416, 9, 9793]",[-0.48553261160850525],C0010583,cyclophosphamide,TREATS,C0278678,Metastatic Renal Cell Cancer
"[256, 9, 698]",[-0.48578184843063354],C0002475,mitomycin,TREATS,C0005684,Malignant neoplasm of urinary bladder
"[3361, 9, 3249]",[-0.4860805869102478],C0025241,melphalan,TREATS,C0024305,"Lymphoma, Non-Hodgkin"
"[816, 9, 1907]",[-0.4869298040866852],C0006462,buspirone,TREATS,C0014544,Epilepsy
"[3503, 9, 14733]",[-0.4870874583721161],C0026056,midazolam,TREATS,C1269683,Major Depressive Disorder
"[12301, 9, 929]",[-0.4884459376335144],C0666743,infliximab,TREATS,C0007134,Renal Cell Carcinoma
"[2765, 9, 11445]",[-0.489044725894928],C0020934,imipramine,TREATS,C0497327,Dementia
"[3761, 9, 3621]",[-0.4904784858226776],C0028027,nicotinamide,TREATS,C0027051,Myocardial Infarction
"[10030, 9, 1578]",[-0.4905867874622345],C0286651,atorvastatin,TREATS,C0011849,Diabetes Mellitus
"[1420, 9, 11582]",[-0.49281468987464905],C0010592,ciclosporin,TREATS,C0524910,"Hepatitis C, Chronic"
"[9451, 9, 1594]",[-0.4955851137638092],C0246415,docetaxel,TREATS,C0011991,Diarrhea
"[6815, 9, 11445]",[-0.49628517031669617],C0074393,sertraline,TREATS,C0497327,Dementia
"[3149, 9, 7739]",[-0.4964854419231415],C0023660,lidocaine,TREATS,C0150055,Chronic pain
"[6823, 9, 1430]",[-0.49680930376052856],C0074554,simvastatin,TREATS,C0010674,Cystic Fibrosis
"[5363, 9, 588]",[-0.49762263894081116],C0040341,tobramycin,TREATS,C0004626,"Pneumonia, Bacterial"
"[5254, 9, 927]",[-0.5005218982696533],C0039771,theophylline,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[1416, 9, 927]",[-0.5020206570625305],C0010583,cyclophosphamide,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[4424, 9, 11445]",[-0.5039980411529541],C0033405,promethazine,TREATS,C0497327,Dementia
"[13692, 9, 14038]",[-0.5040083527565002],C0872913,tenecteplase,TREATS,C0948008,Ischemic stroke
"[15969, 9, 5617]",[-0.5042930245399475],C1566537,ranibizumab,TREATS,C0042164,Uveitis
"[5454, 9, 4736]",[-0.5049529075622559],C0040864,triamcinolone,TREATS,C0035455,Rhinitis
"[2535, 9, 813]",[-0.5058214068412781],C0019134,heparin,TREATS,C0006434,Burn injury
"[5730, 9, 2709]",[-0.5063351988792419],C0043031,warfarin,TREATS,C0020542,Pulmonary Hypertension
"[3424, 9, 927]",[-0.5163452625274658],C0025598,metformin,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[1124, 9, 532]",[-0.517821192741394],C0008318,colecalciferol,TREATS,C0004096,Asthma
"[882, 9, 1578]",[-0.5196391344070435],C0006931,capsaicin,TREATS,C0011849,Diabetes Mellitus
"[1124, 9, 3230]",[-0.5215489864349365],C0008318,colecalciferol,TREATS,C0024141,"Lupus Erythematosus, Systemic"
"[14350, 9, 532]",[-0.5224281549453735],C1122087,adalimumab,TREATS,C0004096,Asthma
