Triple,Model Score,SUBJECT_CUI,SUBJECT_NAME,PREDICATE,OBJECT_CUI,OBJECT_NAME
"[1254, 9, 2747]",[-0.5977157354354858],C0010583,cyclophosphamide,TREATS,C0023449,Acute lymphocytic leukemia
"[5004, 9, 9981]",[-0.7455388307571411],C0042679,vincristine,TREATS,C0553580,Ewings sarcoma
"[1463, 9, 5037]",[-0.766806960105896],C0012522,diphenhydramine,TREATS,C0042963,Vomiting
"[1254, 9, 1225]",[-0.7785525918006897],C0010583,cyclophosphamide,TREATS,C0010346,Crohn Disease
"[4720, 9, 519]",[-0.7998164892196655],C0040341,tobramycin,TREATS,C0004626,"Pneumonia, Bacterial"
"[8121, 9, 822]",[-0.8155744671821594],C0246415,docetaxel,TREATS,C0007137,Squamous cell carcinoma
"[5705, 9, 519]",[-0.8207706212997437],C0066005,meropenem,TREATS,C0004626,"Pneumonia, Bacterial"
"[3739, 9, 4251]",[-0.8441137671470642],C0031935,pimozide,TREATS,C0036341,Schizophrenia
"[1463, 9, 3248]",[-0.8499320149421692],C0012522,diphenhydramine,TREATS,C0027424,Nasal congestion (finding)
"[3855, 9, 116]",[-0.8501060605049133],C0032952,prednisone,TREATS,C0001627,Congenital adrenal hyperplasia
"[5182, 9, 8234]",[-0.8600051999092102],C0051696,amlodipine,TREATS,C0264716,Chronic heart failure
"[12105, 9, 1647]",[-0.8635607957839966],C1120106,ertapenem,TREATS,C0014179,Endometritis
"[11918, 9, 2371]",[-0.8688651323318481],C0965129,rosuvastatin,TREATS,C0020473,Hyperlipidemia
"[4963, 9, 519]",[-0.8726826906204224],C0042313,vancomycin,TREATS,C0004626,"Pneumonia, Bacterial"
"[5793, 9, 820]",[-0.872854471206665],C0069717,oxaliplatin,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[9184, 9, 8234]",[-0.8819807767868042],C0386393,olmesartan medoxomil,TREATS,C0264716,Chronic heart failure
"[5705, 9, 3463]",[-0.8849183320999146],C0066005,meropenem,TREATS,C0029443,Osteomyelitis
