Triple,Model Score,SUBJECT_CUI,SUBJECT_NAME,PREDICATE,OBJECT_CUI,OBJECT_NAME
"[288, 9, 4127]",[-12.387664794921875],C0002645,amoxicillin,TREATS,C0031154,Peritonitis
"[6815, 9, 13889]",[-12.447135925292969],C0074393,sertraline,TREATS,C0917801,Sleeplessness
"[5640, 9, 588]",[-12.601998329162598],C0042313,vancomycin,TREATS,C0004626,"Pneumonia, Bacterial"
"[2753, 9, 4731]",[-12.670964241027832],C0020823,ifosfamide,TREATS,C0035412,Rhabdomyosarcoma
"[4364, 9, 5214]",[-12.69843864440918],C0032952,prednisone,TREATS,C0039483,Giant Cell Arteritis
"[1416, 9, 3110]",[-12.742654800415039],C0010583,cyclophosphamide,TREATS,C0023449,Acute lymphocytic leukemia
"[6631, 9, 927]",[-12.828899383544922],C0069717,oxaliplatin,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[808, 9, 7739]",[-12.911432266235352],C0006400,bupivacaine,TREATS,C0150055,Chronic pain
"[6991, 9, 3726]",[-12.935967445373535],C0079083,carboplatin,TREATS,C0027819,Neuroblastoma
"[2753, 9, 4720]",[-12.939863204956055],C0020823,ifosfamide,TREATS,C0035335,Retinoblastoma
"[6815, 9, 4822]",[-12.984565734863281],C0074393,sertraline,TREATS,C0036341,Schizophrenia
"[3644, 9, 532]",[-13.017047882080078],C0027235,ipratropium,TREATS,C0004096,Asthma
"[9451, 9, 930]",[-13.108512878417969],C0246415,docetaxel,TREATS,C0007137,Squamous cell carcinoma
"[1901, 9, 1363]",[-13.11390209197998],C0014479,ephedrine,TREATS,C0010200,Coughing
"[14601, 9, 3681]",[-13.125125885009766],C1176306,aprepitant,TREATS,C0027498,Nausea and vomiting
"[10046, 9, 9300]",[-13.130497932434082],C0289313,rosiglitazone,TREATS,C0242339,Dyslipidemias
"[14344, 9, 526]",[-13.130681991577148],C1120386,micafungin,TREATS,C0004030,Aspergillosis
"[4364, 9, 3983]",[-13.134231567382812],C0032952,prednisone,TREATS,C0030193,Pain
"[13991, 9, 5070]",[-13.136444091796875],C0937846,esomeprazole,TREATS,C0038358,Gastric ulcer
"[12301, 9, 644]",[-13.149064064025879],C0666743,infliximab,TREATS,C0005138,Berylliosis
"[6652, 9, 546]",[-13.154268264770508],C0070166,clopidogrel,TREATS,C0004238,Atrial Fibrillation
"[5250, 9, 2617]",[-13.170488357543945],C0039736,thalidomide,TREATS,C0019829,Hodgkin Disease
"[2753, 9, 3726]",[-13.217656135559082],C0020823,ifosfamide,TREATS,C0027819,Neuroblastoma
"[4364, 9, 4320]",[-13.219367980957031],C0032952,prednisone,TREATS,C0032533,Polymyalgia Rheumatica
"[5636, 9, 3723]",[-13.274861335754395],C0042291,valproic acid,TREATS,C0027796,Neuralgia
"[7657, 9, 930]",[-13.290933609008789],C0144576,paclitaxel,TREATS,C0007137,Squamous cell carcinoma
"[1416, 9, 3356]",[-13.297189712524414],C0010583,cyclophosphamide,TREATS,C0025202,melanoma
"[10078, 9, 11445]",[-13.30897331237793],C0299792,aripiprazole,TREATS,C0497327,Dementia
"[6525, 9, 3926]",[-13.315099716186523],C0066005,meropenem,TREATS,C0029443,Osteomyelitis
"[12316, 9, 927]",[-13.319735527038574],C0671970,capecitabine,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[6815, 9, 11445]",[-13.326325416564941],C0074393,sertraline,TREATS,C0497327,Dementia
"[1207, 9, 3926]",[-13.342940330505371],C0008947,clindamycin,TREATS,C0029443,Osteomyelitis
"[1727, 9, 4731]",[-13.369302749633789],C0013089,doxorubicin,TREATS,C0035412,Rhabdomyosarcoma
"[5670, 9, 2468]",[-13.388681411743164],C0042523,verapamil,TREATS,C0018801,Heart failure
"[1416, 9, 1380]",[-13.394463539123535],C0010583,cyclophosphamide,TREATS,C0010346,Crohn Disease
"[2535, 9, 4883]",[-13.427270889282227],C0019134,heparin,TREATS,C0036980,"Shock, Cardiogenic"
"[4229, 9, 4822]",[-13.439653396606445],C0031935,pimozide,TREATS,C0036341,Schizophrenia
"[1416, 9, 927]",[-13.451330184936523],C0010583,cyclophosphamide,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[837, 9, 1772]",[-13.454315185546875],C0006644,caffeine,TREATS,C0013404,Dyspnea
"[3784, 9, 4531]",[-13.464010238647461],C0028156,nitrofurantoin,TREATS,C0034186,Pyelonephritis
"[5250, 9, 9695]",[-13.480769157409668],C0039736,thalidomide,TREATS,C0272286,Thrombocytopenia due to platelet alloimmunization
