Triple,Model Score,SUBJECT_CUI,SUBJECT_NAME,PREDICATE,OBJECT_CUI,OBJECT_NAME
"[7773, 9, 3255]",[12.79860782623291],C0220578,palonosetron,TREATS,C0027497,Nausea
"[7773, 9, 5037]",[10.769999504089355],C0220578,palonosetron,TREATS,C0042963,Vomiting
"[5705, 9, 519]",[6.83866548538208],C0066005,meropenem,TREATS,C0004626,"Pneumonia, Bacterial"
"[783, 9, 9714]",[6.651939868927002],C0006949,carbamazepine,TREATS,C0497327,Dementia
"[1679, 9, 1208]",[6.357612133026123],C0014479,ephedrine,TREATS,C0010200,Coughing
"[12791, 9, 8388]",[6.033522129058838],C1367202,ipilimumab,TREATS,C0278678,Metastatic Renal Cell Cancer
"[1055, 9, 4251]",[5.8684282302856445],C0008845,citalopram,TREATS,C0036341,Schizophrenia
"[3673, 9, 9714]",[5.713447093963623],C0031412,phenobarbital,TREATS,C0497327,Dementia
"[14326, 9, 3396]",[5.6902079582214355],C2983887,timolol anhydrous,TREATS,C0028840,Ocular Hypertension
"[12303, 9, 14306]",[5.66320276260376],C1176316,tadalafil,TREATS,C2973725,Pulmonary arterial hypertension
"[1055, 9, 405]",[5.472660541534424],C0008845,citalopram,TREATS,C0003469,Anxiety Disorders
"[1921, 9, 9714]",[5.441272258758545],C0016365,fluoxetine,TREATS,C0497327,Dementia
"[10847, 9, 820]",[5.365852355957031],C0728747,trastuzumab,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[13377, 9, 9352]",[5.2624735832214355],C1608841,ustekinumab,TREATS,C0406317,Chronic small plaque psoriasis
"[13377, 9, 4945]",[5.192370891571045],C1608841,ustekinumab,TREATS,C0042164,Uveitis
"[1921, 9, 4251]",[5.189565181732178],C0016365,fluoxetine,TREATS,C0036341,Schizophrenia
"[4720, 9, 519]",[5.159615993499756],C0040341,tobramycin,TREATS,C0004626,"Pneumonia, Bacterial"
"[5793, 9, 820]",[5.148256778717041],C0069717,oxaliplatin,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[5004, 9, 4164]",[5.116132736206055],C0042679,vincristine,TREATS,C0035335,Retinoblastoma
"[12114, 9, 4240]",[5.062524318695068],C1122087,adalimumab,TREATS,C0036202,Sarcoidosis
"[1519, 9, 9714]",[4.977427005767822],C0013085,doxepin,TREATS,C0497327,Dementia
"[2151, 9, 3255]",[4.975021839141846],C0018546,haloperidol,TREATS,C0027497,Nausea
"[5639, 9, 9714]",[4.889206409454346],C0064636,lamotrigine,TREATS,C0497327,Dementia
