Triple,Model Score,SUBJECT_CUI,SUBJECT_NAME,PREDICATE,OBJECT_CUI,OBJECT_NAME
"[10863, 9, 691]",[-1.012352466583252],C1145701,amphotericin B liposomal,TREATS,C0006840,Candidiasis
"[2939, 9, 421]",[-1.0732579231262207],C0027235,ipratropium,TREATS,C0004096,Asthma
"[10499, 9, 4052]",[-1.1296594142913818],C0937846,esomeprazole,TREATS,C0038358,Gastric ulcer
"[11831, 9, 1109]",[-1.1589655876159668],C1619966,abatacept,TREATS,C0010346,Crohn Disease
"[1318, 9, 2961]",[-1.1902918815612793],C0012522,diphenhydramine,TREATS,C0027424,Nasal congestion (finding)
"[3514, 9, 103]",[-1.1914756298065186],C0032952,prednisone,TREATS,C0001627,Congenital adrenal hyperplasia
"[10604, 9, 2150]",[-1.2282474040985107],C0965129,rosuvastatin,TREATS,C0020473,Hyperlipidemia
"[8783, 9, 691]",[-1.2413530349731445],C0537894,caspofungin,TREATS,C0006840,Candidiasis
"[3408, 9, 3857]",[-1.2417850494384766],C0031935,pimozide,TREATS,C0036341,Schizophrenia
"[10277, 9, 3639]",[-1.2626253366470337],C0872913,tenecteplase,TREATS,C0034065,Pulmonary Embolism
"[1318, 9, 4573]",[-1.2845299243927002],C0012522,diphenhydramine,TREATS,C0042963,Vomiting
"[10778, 9, 691]",[-1.2874810695648193],C1120386,micafungin,TREATS,C0006840,Candidiasis
"[10277, 9, 10537]",[-1.2935454845428467],C0872913,tenecteplase,TREATS,C0948008,Ischemic stroke
"[12714, 9, 1849]",[-1.3375136852264404],C2983887,timolol anhydrous,TREATS,C0017601,Glaucoma
"[8203, 9, 7171]",[-1.3387424945831299],C0387288,verteporfin,TREATS,C0242383,Age related macular degeneration
"[5300, 9, 3089]",[-1.3591227531433105],C0071097,pioglitazone,TREATS,C0028754,Obesity
"[10849, 9, 691]",[-1.3721383810043335],C1142738,anidulafungin,TREATS,C0006840,Candidiasis
"[2199, 9, 1035]",[-1.4123404026031494],C0020740,ibuprofen,TREATS,C0009443,Common Cold
"[3615, 9, 1093]",[-1.4157638549804688],C0033798,pseudoephedrine,TREATS,C0010200,Coughing
"[1519, 9, 1093]",[-1.4176146984100342],C0014479,ephedrine,TREATS,C0010200,Coughing
"[1571, 9, 1489]",[-1.428727626800537],C0014912,estradiol,TREATS,C0014175,Endometriosis
"[6979, 9, 4573]",[-1.4354788064956665],C0220578,palonosetron,TREATS,C0042963,Vomiting
"[8200, 9, 7365]",[-1.4487526416778564],C0386393,olmesartan medoxomil,TREATS,C0264716,Chronic heart failure
"[3514, 9, 4160]",[-1.4563285112380981],C0032952,prednisone,TREATS,C0039483,Giant Cell Arteritis
"[1134, 9, 2495]",[-1.4660817384719849],C0010583,cyclophosphamide,TREATS,C0023449,Acute lymphocytic leukemia
"[2584, 9, 1523]",[-1.46978759765625],C0024002,lorazepam,TREATS,C0014544,Epilepsy
"[10849, 9, 415]",[-1.4698399305343628],C1142738,anidulafungin,TREATS,C0004030,Aspergillosis
"[4191, 9, 4492]",[-1.4770963191986084],C0039736,thalidomide,TREATS,C0042164,Uveitis
"[3565, 9, 2961]",[-1.4803450107574463],C0033405,promethazine,TREATS,C0027424,Nasal congestion (finding)
"[5254, 9, 738]",[-1.486081838607788],C0069717,oxaliplatin,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[4087, 9, 2639]",[-1.4879281520843506],C0038679,sulfadoxine,TREATS,C0024530,Malaria
"[11870, 9, 9788]",[-1.488039493560791],C1699926,fingolimod,TREATS,C0751964,"Multiple Sclerosis, Primary Progressive"
"[2584, 9, 2968]",[-1.4894521236419678],C0024002,lorazepam,TREATS,C0027497,Nausea
"[6979, 9, 2968]",[-1.4912464618682861],C0220578,palonosetron,TREATS,C0027497,Nausea
"[1866, 9, 3089]",[-1.495042085647583],C0017687,glucagon,TREATS,C0028754,Obesity
"[11831, 9, 2600]",[-1.4955463409423828],C1619966,abatacept,TREATS,C0024141,"Lupus Erythematosus, Systemic"
"[1743, 9, 544]",[-1.4962527751922607],C0016365,fluoxetine,TREATS,C0005586,Bipolar Disorder
"[4506, 9, 466]",[-1.5048366785049438],C0042313,vancomycin,TREATS,C0004626,"Pneumonia, Bacterial"
"[1372, 9, 3789]",[-1.5078026056289673],C0013089,doxorubicin,TREATS,C0035412,Rhabdomyosarcoma
"[5081, 9, 2600]",[-1.5101261138916016],C0063041,leflunomide,TREATS,C0024141,"Lupus Erythematosus, Systemic"
"[4191, 9, 2090]",[-1.5239005088806152],C0039736,thalidomide,TREATS,C0019829,Hodgkin Disease
"[1530, 9, 421]",[-1.5313384532928467],C0014563,epinephrine,TREATS,C0004096,Asthma
"[2134, 9, 2891]",[-1.5374385118484497],C0020402,hydroxycarbamide,TREATS,C0026769,Multiple Sclerosis
"[625, 9, 3794]",[-1.5403704643249512],C0006246,brompheniramine,TREATS,C0035455,Rhinitis
"[9641, 9, 738]",[-1.541128396987915],C0728747,trastuzumab,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[2793, 9, 2889]",[-1.541886806488037],C0025815,methylprednisolone,TREATS,C0026764,Multiple Myeloma
"[11804, 9, 8348]",[-1.542175054550171],C1608841,ustekinumab,TREATS,C0406317,Chronic small plaque psoriasis
"[3513, 9, 2889]",[-1.5458202362060547],C0032950,prednisolone,TREATS,C0026764,Multiple Myeloma
"[4580, 9, 10537]",[-1.552850365638733],C0043031,warfarin,TREATS,C0948008,Ischemic stroke
"[12714, 9, 3095]",[-1.555233120918274],C2983887,timolol anhydrous,TREATS,C0028840,Ocular Hypertension
"[8212, 9, 3325]",[-1.555436611175537],C0389169,doripenem,TREATS,C0031154,Peritonitis
"[2517, 9, 1489]",[-1.5558581352233887],C0023566,levonorgestrel,TREATS,C0014175,Endometriosis
"[1134, 9, 738]",[-1.5564918518066406],C0010583,cyclophosphamide,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[1602, 9, 3780]",[-1.5573112964630127],C0015133,etoposide,TREATS,C0035335,Retinoblastoma
"[9865, 9, 1109]",[-1.5667999982833862],C0770565,dexamethasone phosphate,TREATS,C0010346,Crohn Disease
"[3514, 9, 1227]",[-1.5679028034210205],C0032952,prednisone,TREATS,C0011633,Dermatomyositis
"[4792, 9, 1019]",[-1.569198489189148],C0054201,budesonide,TREATS,C0009324,Ulcerative Colitis
"[10778, 9, 415]",[-1.5746601819992065],C1120386,micafungin,TREATS,C0004030,Aspergillosis
"[3839, 9, 8348]",[-1.5772144794464111],C0036079,salicylic acid,TREATS,C0406317,Chronic small plaque psoriasis
"[5525, 9, 3008]",[-1.5836138725280762],C0079083,carboplatin,TREATS,C0027819,Neuroblastoma
"[1855, 9, 1252]",[-1.585371732711792],C0017628,glibenclamide,TREATS,C0011849,Diabetes Mellitus
"[2762, 9, 7165]",[-1.5856120586395264],C0025598,metformin,TREATS,C0242339,Dyslipidemias
"[4532, 9, 1980]",[-1.5871309041976929],C0042523,verapamil,TREATS,C0018801,Heart failure
"[2830, 9, 1523]",[-1.6025214195251465],C0026056,midazolam,TREATS,C0014544,Epilepsy
"[2486, 9, 738]",[-1.6102910041809082],C0023413,leucovorin,TREATS,C0007131,Non-Small Cell Lung Carcinoma
