Triple,Model Score,SUBJECT_CUI,SUBJECT_NAME,PREDICATE,OBJECT_CUI,OBJECT_NAME
"[3644, 9, 532]",[-1.114530324935913],C0027235,ipratropium,TREATS,C0004096,Asthma
"[12301, 9, 17273]",[-1.1786937713623047],C0666743,infliximab,TREATS,C3495559,Juvenile arthritis
"[5730, 9, 14038]",[-1.189259648323059],C0043031,warfarin,TREATS,C0948008,Ischemic stroke
"[6631, 9, 927]",[-1.266356348991394],C0069717,oxaliplatin,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[13991, 9, 5070]",[-1.283232569694519],C0937846,esomeprazole,TREATS,C0038358,Gastric ulcer
"[12280, 9, 7739]",[-1.303144931793213],C0657912,pregabalin,TREATS,C0150055,Chronic pain
"[1998, 9, 3249]",[-1.3164174556732178],C0015133,etoposide,TREATS,C0024305,"Lymphoma, Non-Hodgkin"
"[9022, 9, 5723]",[-1.355729579925537],C0220578,palonosetron,TREATS,C0042963,Vomiting
"[4364, 9, 136]",[-1.3575371503829956],C0032952,prednisone,TREATS,C0001627,Congenital adrenal hyperplasia
"[14605, 9, 17040]",[-1.3651927709579468],C1176316,tadalafil,TREATS,C2973725,Pulmonary arterial hypertension
"[14344, 9, 526]",[-1.366114616394043],C1120386,micafungin,TREATS,C0004030,Aspergillosis
"[6652, 9, 546]",[-1.36898934841156],C0070166,clopidogrel,TREATS,C0004238,Atrial Fibrillation
"[1965, 9, 1866]",[-1.3945984840393066],C0014912,estradiol,TREATS,C0014175,Endometriosis
"[14135, 9, 2690]",[-1.4114086627960205],C0965129,rosuvastatin,TREATS,C0020473,Hyperlipidemia
"[5640, 9, 588]",[-1.4120550155639648],C0042313,vancomycin,TREATS,C0004626,"Pneumonia, Bacterial"
"[13692, 9, 4510]",[-1.413877248764038],C0872913,tenecteplase,TREATS,C0034065,Pulmonary Embolism
"[12316, 9, 927]",[-1.4194889068603516],C0671970,capecitabine,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[3361, 9, 3249]",[-1.44822096824646],C0025241,melphalan,TREATS,C0024305,"Lymphoma, Non-Hodgkin"
"[5670, 9, 2468]",[-1.449068546295166],C0042523,verapamil,TREATS,C0018801,Heart failure
"[9022, 9, 3680]",[-1.4549612998962402],C0220578,palonosetron,TREATS,C0027497,Nausea
"[3761, 9, 2690]",[-1.4587156772613525],C0028027,nicotinamide,TREATS,C0020473,Hyperlipidemia
"[14468, 9, 869]",[-1.461655616760254],C1145701,amphotericin B liposomal,TREATS,C0006840,Candidiasis
"[3756, 9, 2690]",[-1.47007155418396],C0027996,niacin,TREATS,C0020473,Hyperlipidemia
"[14458, 9, 3249]",[-1.4712331295013428],C1144149,lenalidomide,TREATS,C0024305,"Lymphoma, Non-Hodgkin"
"[14603, 9, 3249]",[-1.4793146848678589],C1176309,bortezomib,TREATS,C0024305,"Lymphoma, Non-Hodgkin"
"[5640, 9, 2099]",[-1.4807403087615967],C0042313,vancomycin,TREATS,C0015967,Fever
"[5898, 9, 9600]",[-1.4819077253341675],C0051696,amlodipine,TREATS,C0264716,Chronic heart failure
"[12286, 9, 3926]",[-1.4856022596359253],C0663241,linezolid,TREATS,C0029443,Osteomyelitis
"[789, 9, 4736]",[-1.4869489669799805],C0006246,brompheniramine,TREATS,C0035455,Rhinitis
"[1998, 9, 3579]",[-1.4907351732254028],C0015133,etoposide,TREATS,C0026764,Multiple Myeloma
"[7657, 9, 930]",[-1.4987351894378662],C0144576,paclitaxel,TREATS,C0007137,Squamous cell carcinoma
"[3211, 9, 1907]",[-1.5284066200256348],C0024002,lorazepam,TREATS,C0014544,Epilepsy
"[1416, 9, 3110]",[-1.528640866279602],C0010583,cyclophosphamide,TREATS,C0023449,Acute lymphocytic leukemia
"[4026, 9, 2698]",[-1.5303847789764404],C0030520,parathyroid hormone,TREATS,C0020502,Hyperparathyroidism
"[11613, 9, 4033]",[-1.5306016206741333],C0527316,donepezil,TREATS,C0030567,Parkinson Disease
"[1660, 9, 5723]",[-1.5323618650436401],C0012522,diphenhydramine,TREATS,C0042963,Vomiting
"[12822, 9, 927]",[-1.5338451862335205],C0728747,trastuzumab,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[13345, 9, 1578]",[-1.5431708097457886],C0795635,insulin human,TREATS,C0011849,Diabetes Mellitus
"[3211, 9, 3680]",[-1.5441842079162598],C0024002,lorazepam,TREATS,C0027497,Nausea
"[14453, 9, 526]",[-1.5470163822174072],C1142738,anidulafungin,TREATS,C0004030,Aspergillosis
"[3012, 9, 687]",[-1.5517417192459106],C0022614,ketamine,TREATS,C0005586,Bipolar Disorder
"[2170, 9, 687]",[-1.5613389015197754],C0016365,fluoxetine,TREATS,C0005586,Bipolar Disorder
"[15235, 9, 927]",[-1.5625536441802979],C1367202,ipilimumab,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[11651, 9, 869]",[-1.56890869140625],C0537894,caspofungin,TREATS,C0006840,Candidiasis
"[6366, 9, 3681]",[-1.5893514156341553],C0061851,ondansetron,TREATS,C0027498,Nausea and vomiting
"[2086, 9, 8418]",[-1.5916361808776855],C0015846,fentanyl,TREATS,C0184567,Acute onset pain
"[3138, 9, 1866]",[-1.6085680723190308],C0023566,levonorgestrel,TREATS,C0014175,Endometriosis
"[1260, 9, 546]",[-1.6126148700714111],C0009262,colchicine,TREATS,C0004238,Atrial Fibrillation
"[6823, 9, 539]",[-1.6127948760986328],C0074554,simvastatin,TREATS,C0004153,Atherosclerosis
"[14344, 9, 869]",[-1.6215752363204956],C1120386,micafungin,TREATS,C0006840,Candidiasis
"[1660, 9, 3670]",[-1.623002052307129],C0012522,diphenhydramine,TREATS,C0027424,Nasal congestion (finding)
"[3469, 9, 3926]",[-1.6300222873687744],C0025872,metronidazole,TREATS,C0029443,Osteomyelitis
"[3149, 9, 7739]",[-1.6302117109298706],C0023660,lidocaine,TREATS,C0150055,Chronic pain
"[8976, 9, 506]",[-1.6335712671279907],C0209368,mycophenolate mofetil,TREATS,C0003873,Rheumatoid Arthritis
"[6767, 9, 9793]",[-1.6355583667755127],C0072980,sirolimus,TREATS,C0278678,Metastatic Renal Cell Cancer
"[4363, 9, 3579]",[-1.637880802154541],C0032950,prednisolone,TREATS,C0026764,Multiple Myeloma
"[7536, 9, 4821]",[-1.6403865814208984],C0123091,quetiapine,TREATS,C0036337,Schizoaffective Disorder
"[13341, 9, 3110]",[-1.6467921733856201],C0795597,cytarabine liposome,TREATS,C0023449,Acute lymphocytic leukemia
"[5250, 9, 5617]",[-1.6482255458831787],C0039736,thalidomide,TREATS,C0042164,Uveitis
"[2434, 9, 3680]",[-1.6482267379760742],C0018546,haloperidol,TREATS,C0027497,Nausea
"[13153, 9, 1380]",[-1.6517176628112793],C0770565,dexamethasone phosphate,TREATS,C0010346,Crohn Disease
"[8906, 9, 5300]",[-1.653634786605835],C0206460,enoxaparin,TREATS,C0040053,Thrombosis
"[5116, 9, 3281]",[-1.6555975675582886],C0038679,sulfadoxine,TREATS,C0024530,Malaria
"[9022, 9, 3681]",[-1.656657338142395],C0220578,palonosetron,TREATS,C0027498,Nausea and vomiting
"[16055, 9, 1380]",[-1.6566861867904663],C1619966,abatacept,TREATS,C0010346,Crohn Disease
"[4229, 9, 4822]",[-1.6571708917617798],C0031935,pimozide,TREATS,C0036341,Schizophrenia
"[3359, 9, 11445]",[-1.6572742462158203],C0025219,melatonin,TREATS,C0497327,Dementia
"[6692, 9, 1578]",[-1.6582627296447754],C0071097,pioglitazone,TREATS,C0011849,Diabetes Mellitus
"[6991, 9, 3726]",[-1.6587414741516113],C0079083,carboplatin,TREATS,C0027819,Neuroblastoma
"[14370, 9, 930]",[-1.6686210632324219],C1135135,erlotinib,TREATS,C0007137,Squamous cell carcinoma
"[10122, 9, 2833]",[-1.6701147556304932],C0302583,iron,TREATS,C0021390,Inflammatory Bowel Diseases
"[3784, 9, 4531]",[-1.6719717979431152],C0028156,nitrofurantoin,TREATS,C0034186,Pyelonephritis
"[3359, 9, 4822]",[-1.6721965074539185],C0025219,melatonin,TREATS,C0036341,Schizophrenia
"[14453, 9, 869]",[-1.6764612197875977],C1142738,anidulafungin,TREATS,C0006840,Candidiasis
"[3012, 9, 1907]",[-1.67704439163208],C0022614,ketamine,TREATS,C0014544,Epilepsy
