Triple,Model Score,SUBJECT_CUI,SUBJECT_NAME,PREDICATE,OBJECT_CUI,OBJECT_NAME
"[5277, 9, 5057]",[1.2710911789781676e-07],C0039925,thiopental,TREATS,C0038220,Status Epilepticus
"[1660, 9, 9627]",[7.59001252959024e-08],C0012522,diphenhydramine,TREATS,C0267176,Gastroparesis due to diabetes mellitus
"[8976, 9, 15817]",[7.103191279611565e-08],C0209368,mycophenolate mofetil,TREATS,C1531702,Acute lymphoblastic leukemia - category
"[4109, 9, 938]",[7.00994462476956e-08],C0031013,perhexiline,TREATS,C0007194,Hypertrophic Cardiomyopathy
"[6227, 9, 15817]",[6.749490211177545e-08],C0059364,enocitabine,TREATS,C1531702,Acute lymphoblastic leukemia - category
"[12320, 9, 16060]",[5.981307538149849e-08],C0672708,vorinostat,TREATS,C1621958,Glioblastoma Multiforme
"[12320, 9, 3110]",[5.703174466020755e-08],C0672708,vorinostat,TREATS,C0023449,Acute lymphocytic leukemia
"[12812, 9, 502]",[5.617551934733456e-08],C0725616,"citric acid, anhydrous",TREATS,C0003864,Arthritis
"[574, 9, 3926]",[5.5067033599698334e-08],C0004521,aztreonam,TREATS,C0029443,Osteomyelitis
"[4424, 9, 3670]",[4.3844742947385384e-08],C0033405,promethazine,TREATS,C0027424,Nasal congestion (finding)
"[6826, 9, 2113]",[4.263013408944971e-08],C0074710,pramipexole,TREATS,C0016053,Fibromyalgia
"[9467, 9, 4340]",[3.932671432949064e-08],C0249458,valaciclovir,TREATS,C0032768,Postherpetic neuralgia
"[8976, 9, 7056]",[3.773743628698867e-08],C0209368,mycophenolate mofetil,TREATS,C0079774,Peripheral T-Cell Lymphoma
"[14163, 9, 4340]",[3.651969393558829e-08],C0972314,etoricoxib,TREATS,C0032768,Postherpetic neuralgia
"[1419, 9, 3763]",[3.6170995088014024e-08],C0010590,cycloserine,TREATS,C0028043,Nicotine Dependence
"[12705, 9, 11872]",[3.509444113092286e-08],C0717758,etanercept,TREATS,C0578870,Chronic Spontaneous Urticaria
"[14458, 9, 3261]",[3.4330536635707176e-08],C1144149,lenalidomide,TREATS,C0024419,Waldenstrom Macroglobulinemia
"[6227, 9, 3110]",[3.193313702354317e-08],C0059364,enocitabine,TREATS,C0023449,Acute lymphocytic leukemia
"[1660, 9, 4736]",[3.1840173164709995e-08],C0012522,diphenhydramine,TREATS,C0035455,Rhinitis
"[18257, 9, 3249]",[3.113249391617501e-08],C4741328,rituximab-abbs,TREATS,C0024305,"Lymphoma, Non-Hodgkin"
"[4424, 9, 4736]",[3.050928398806718e-08],C0033405,promethazine,TREATS,C0035455,Rhinitis
"[6227, 9, 322]",[2.9190168504555913e-08],C0059364,enocitabine,TREATS,C0002874,Aplastic Anemia
"[6908, 9, 4822]",[2.9039762594607055e-08],C0076823,atomoxetine,TREATS,C0036341,Schizophrenia
"[4979, 9, 76]",[2.7998643403748247e-08],C0037659,somatostatin,TREATS,C0001206,Acromegaly
"[7645, 9, 502]",[2.7944810909730222e-08],C0142825,sodium citrate,TREATS,C0003864,Arthritis
"[13199, 9, 7056]",[2.7788949807927565e-08],C0771204,anhydrous tacrolimus,TREATS,C0079774,Peripheral T-Cell Lymphoma
"[4562, 9, 7739]",[2.6835625277499275e-08],C0034417,quinine,TREATS,C0150055,Chronic pain
"[16106, 9, 9793]",[2.5355609167831972e-08],C1700874,axitinib,TREATS,C0278678,Metastatic Renal Cell Cancer
"[3459, 9, 11563]",[2.3583156760764723e-08],C0025819,Methylprednisolone Hemisuccinate,TREATS,C0524662,Opiate Addiction
"[18742, 9, 10914]",[2.3218539979552588e-08],C5834323,INT-230-6 COMPONENT CISPLATIN,TREATS,C0401160,Chemotherapy-induced nausea and vomiting
"[6895, 9, 9813]",[2.2413942701859924e-08],C0076612,thymalfasin,TREATS,C0278987,Metastatic non-small cell lung cancer
"[3210, 9, 1266]",[2.228926199165926e-08],C0023992,loperamide,TREATS,C0009324,Ulcerative Colitis
"[14942, 9, 5057]",[2.1719337439662922e-08],C1311233,Harkoseride,TREATS,C0038220,Status Epilepticus
"[5841, 9, 15817]",[2.1621820778250367e-08],C0049065,decitabine,TREATS,C1531702,Acute lymphoblastic leukemia - category
"[11623, 9, 1752]",[2.1421453055836537e-08],C0529793,sildenafil,TREATS,C0013264,"Muscular Dystrophy, Duchenne"
"[4234, 9, 3926]",[2.0989389781789214e-08],C0031955,piperacillin,TREATS,C0029443,Osteomyelitis
"[3459, 9, 3736]",[2.087451456134204e-08],C0025819,Methylprednisolone Hemisuccinate,TREATS,C0027873,Neuromyelitis Optica
"[11600, 9, 3261]",[2.0763346597618693e-08],C0525079,bendamustine,TREATS,C0024419,Waldenstrom Macroglobulinemia
"[7368, 9, 7056]",[2.0140372924970507e-08],C0086444,dexrazoxane,TREATS,C0079774,Peripheral T-Cell Lymphoma
"[12320, 9, 7056]",[2.0030100245094218e-08],C0672708,vorinostat,TREATS,C0079774,Peripheral T-Cell Lymphoma
"[16087, 9, 1549]",[1.9563117348297965e-08],C1690432,denosumab,TREATS,C0011633,Dermatomyositis
"[3527, 9, 3110]",[1.9515875138154115e-08],C0026259,mitoxantrone,TREATS,C0023449,Acute lymphocytic leukemia
"[12538, 9, 4311]",[1.9442428111915433e-08],C0699278,Polopiryna,TREATS,C0032463,Polycythemia Vera
"[1563, 9, 15817]",[1.9145049989788276e-08],C0011777,dexamethasone,TREATS,C1531702,Acute lymphoblastic leukemia - category
"[17174, 9, 5294]",[1.9136351170345733e-08],C3256601,calcium ascorbate anhydrous,TREATS,C0040028,"Thrombocythemia, Essential"
"[6864, 9, 13576]",[1.8833729242828667e-08],C0076080,temozolomide,TREATS,C0860594,"Malignant melanoma, metastatic"
"[13199, 9, 15817]",[1.8533354406713443e-08],C0771204,anhydrous tacrolimus,TREATS,C1531702,Acute lymphoblastic leukemia - category
"[3505, 9, 3763]",[1.8426685954864297e-08],C0026088,mifepristone,TREATS,C0028043,Nicotine Dependence
"[3218, 9, 16060]",[1.839208607634646e-08],C0024071,lucanthone,TREATS,C1621958,Glioblastoma Multiforme
"[10722, 9, 3249]",[1.789891257431009e-08],C0383429,alemtuzumab,TREATS,C0024305,"Lymphoma, Non-Hodgkin"
"[10722, 9, 9035]",[1.787384640294931e-08],C0383429,alemtuzumab,TREATS,C0220756,"Niemann-Pick Disease, Type C"
"[10046, 9, 1866]",[1.727123333239433e-08],C0289313,rosiglitazone,TREATS,C0014175,Endometriosis
"[6692, 9, 306]",[1.6306971772905854e-08],C0071097,pioglitazone,TREATS,C0002736,Amyotrophic Lateral Sclerosis
"[14370, 9, 930]",[1.6281351378211184e-08],C1135135,erlotinib,TREATS,C0007137,Squamous cell carcinoma
"[4090, 9, 10314]",[1.6220059961824518e-08],C0030896,pentostatin,TREATS,C0334634,"Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse"
"[6048, 9, 17040]",[1.6094185539827777e-08],C0054836,carvedilol,TREATS,C2973725,Pulmonary arterial hypertension
"[15644, 9, 11481]",[1.6056134199970984e-08],C1515388,Luteohormone,TREATS,C0520676,Premenstrual Dysphoric Disorder
"[3459, 9, 136]",[1.588406206565196e-08],C0025819,Methylprednisolone Hemisuccinate,TREATS,C0001627,Congenital adrenal hyperplasia
"[1419, 9, 4005]",[1.582130337851595e-08],C0010590,cycloserine,TREATS,C0030319,Panic Disorder
"[2234, 9, 4822]",[1.566296603527917e-08],C0016967,galantamine,TREATS,C0036341,Schizophrenia
"[12320, 9, 10314]",[1.5527144014981786e-08],C0672708,vorinostat,TREATS,C0334634,"Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse"
"[11651, 9, 869]",[1.5105889872302214e-08],C0537894,caspofungin,TREATS,C0006840,Candidiasis
"[12320, 9, 15817]",[1.471508781492048e-08],C0672708,vorinostat,TREATS,C1531702,Acute lymphoblastic leukemia - category
"[3459, 9, 532]",[1.4466111863953302e-08],C0025819,Methylprednisolone Hemisuccinate,TREATS,C0004096,Asthma
"[6767, 9, 15817]",[1.4425530991957203e-08],C0072980,sirolimus,TREATS,C1531702,Acute lymphoblastic leukemia - category
"[6272, 9, 9300]",[1.4381451585165905e-08],C0060179,fenofibric acid,TREATS,C0242339,Dyslipidemias
"[6554, 9, 4822]",[1.4135361325884332e-08],C0066673,moclobemide,TREATS,C0036341,Schizophrenia
"[808, 9, 4118]",[1.402379812276422e-08],C0006400,bupivacaine,TREATS,C0031099,Periodontitis
"[3138, 9, 1866]",[1.3890973704633325e-08],C0023566,levonorgestrel,TREATS,C0014175,Endometriosis
"[12241, 9, 1266]",[1.388171533278637e-08],C0606070,tocofersolan,TREATS,C0009324,Ulcerative Colitis
"[1416, 9, 926]",[1.3747231797367476e-08],C0010583,cyclophosphamide,TREATS,C0007129,Merkel cell carcinoma
"[1205, 9, 2468]",[1.3686404898294313e-08],C0008932,clenbuterol,TREATS,C0018801,Heart failure
"[6227, 9, 811]",[1.3635594875438528e-08],C0059364,enocitabine,TREATS,C0006413,Burkitt Lymphoma
"[1416, 9, 9035]",[1.333203059061816e-08],C0010583,cyclophosphamide,TREATS,C0220756,"Niemann-Pick Disease, Type C"
"[12688, 9, 187]",[1.300066099219066e-08],C0701928,Special K drug,TREATS,C0001973,"Alcoholic Intoxication, Chronic"
"[12280, 9, 4822]",[1.2776342650511197e-08],C0657912,pregabalin,TREATS,C0036341,Schizophrenia
