Triple,Model Score,SUBJECT_CUI,SUBJECT_NAME,PREDICATE,OBJECT_CUI,OBJECT_NAME
"[5272, 9, 3726]",[59.5555534362793],C0039871,thiotepa,TREATS,C0027819,Neuroblastoma
"[12285, 9, 322]",[56.9567985534668],C0663182,daclizumab,TREATS,C0002874,Aplastic Anemia
"[808, 9, 7739]",[54.83621597290039],C0006400,bupivacaine,TREATS,C0150055,Chronic pain
"[1914, 9, 3985]",[52.626502990722656],C0014563,epinephrine,TREATS,C0030201,"Pain, Postoperative"
"[14603, 9, 3249]",[52.18455505371094],C1176309,bortezomib,TREATS,C0024305,"Lymphoma, Non-Hodgkin"
"[12280, 9, 7739]",[50.35325241088867],C0657912,pregabalin,TREATS,C0150055,Chronic pain
"[5363, 9, 588]",[49.28166198730469],C0040341,tobramycin,TREATS,C0004626,"Pneumonia, Bacterial"
"[9451, 9, 930]",[48.38959503173828],C0246415,docetaxel,TREATS,C0007137,Squamous cell carcinoma
"[14603, 9, 3110]",[47.845909118652344],C1176309,bortezomib,TREATS,C0023449,Acute lymphocytic leukemia
"[6631, 9, 927]",[47.60680389404297],C0069717,oxaliplatin,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[4229, 9, 4822]",[46.92332458496094],C0031935,pimozide,TREATS,C0036341,Schizophrenia
"[6815, 9, 4822]",[46.85493469238281],C0074393,sertraline,TREATS,C0036341,Schizophrenia
"[12316, 9, 927]",[46.784149169921875],C0671970,capecitabine,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[58, 9, 5085]",[46.644046783447266],C0001047,acetylcysteine,TREATS,C0038436,Post-Traumatic Stress Disorder
"[3843, 9, 3726]",[45.95894241333008],C0028833,octreotide,TREATS,C0027819,Neuroblastoma
"[5730, 9, 14038]",[45.44951629638672],C0043031,warfarin,TREATS,C0948008,Ischemic stroke
"[13806, 9, 546]",[45.31515884399414],C0887557,sodium ascorbate,TREATS,C0004238,Atrial Fibrillation
"[4364, 9, 1549]",[45.3001594543457],C0032952,prednisone,TREATS,C0011633,Dermatomyositis
"[3665, 9, 8418]",[45.20349884033203],C0027396,naproxen,TREATS,C0184567,Acute onset pain
"[185, 9, 3581]",[45.14238739013672],C0001962,ethanol,TREATS,C0026769,Multiple Sclerosis
"[3359, 9, 2261]",[45.05144500732422],C0025219,melatonin,TREATS,C0017168,Gastroesophageal reflux disease
