Triple,Model Score,SUBJECT_CUI,SUBJECT_NAME,PREDICATE,OBJECT_CUI,OBJECT_NAME
"[3238, 9, 1120]",[6.323335647583008],C0027360,naltrexone,TREATS,C0009324,Ulcerative Colitis
"[5926, 9, 208]",[5.828835487365723],C0073393,risperidone,TREATS,C0002395,Alzheimer's Disease
"[1254, 9, 820]",[5.667032718658447],C0010583,cyclophosphamide,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[3854, 9, 1859]",[5.41817569732666],C0032950,prednisolone,TREATS,C0015967,Fever
"[10402, 9, 14515]",[5.30898904800415],C0666743,infliximab,TREATS,C3495559,Juvenile arthritis
"[9892, 9, 820]",[5.20427942276001],C0541315,everolimus,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[4720, 9, 519]",[5.080512046813965],C0040341,tobramycin,TREATS,C0004626,"Pneumonia, Bacterial"
"[9872, 9, 469]",[5.003390312194824],C0536495,moxifloxacin,TREATS,C0004096,Asthma
"[8676, 9, 2495]",[4.906388282775879],C0302583,iron,TREATS,C0021390,Inflammatory Bowel Diseases
"[11102, 9, 1225]",[4.8801589012146],C0770565,dexamethasone phosphate,TREATS,C0010346,Crohn Disease
"[3033, 9, 822]",[4.815162658691406],C0025598,metformin,TREATS,C0007137,Squamous cell carcinoma
"[10847, 9, 820]",[4.80495548248291],C0728747,trastuzumab,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[1254, 9, 2747]",[4.790703773498535],C0010583,cyclophosphamide,TREATS,C0023449,Acute lymphocytic leukemia
"[5954, 9, 3206]",[4.777365207672119],C0074554,simvastatin,TREATS,C0027051,Myocardial Infarction
"[3363, 9, 3561]",[4.768581867218018],C0028351,norepinephrine,TREATS,C0030567,Parkinson Disease
"[11304, 9, 821]",[4.6771039962768555],C0796392,bevacizumab,TREATS,C0007134,Renal Cell Carcinoma
"[4605, 9, 3171]",[4.655298709869385],C0039601,testosterone,TREATS,C0026769,Multiple Sclerosis
"[5846, 9, 3390]",[4.590163230895996],C0071097,pioglitazone,TREATS,C0028754,Obesity
"[11102, 9, 820]",[4.579321384429932],C0770565,dexamethasone phosphate,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[5793, 9, 820]",[4.567410469055176],C0069717,oxaliplatin,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[3224, 9, 469]",[4.553272247314453],C0027235,ipratropium,TREATS,C0004096,Asthma
"[3854, 9, 821]",[4.519553184509277],C0032950,prednisolone,TREATS,C0007134,Renal Cell Carcinoma
"[1737, 9, 3467]",[4.507243633270264],C0014912,estradiol,TREATS,C0029456,Osteoporosis
"[6292, 9, 3169]",[4.499145984649658],C0085272,leuprorelin,TREATS,C0026764,Multiple Myeloma
"[7773, 9, 5037]",[4.49189567565918],C0220578,palonosetron,TREATS,C0042963,Vomiting
"[11304, 9, 3169]",[4.482076644897461],C0796392,bevacizumab,TREATS,C0026764,Multiple Myeloma
"[3854, 9, 1266]",[4.468487739562988],C0032950,prednisolone,TREATS,C0010674,Cystic Fibrosis
"[3855, 9, 4590]",[4.366631507873535],C0032952,prednisone,TREATS,C0039483,Giant Cell Arteritis
"[222, 9, 617]",[4.35036563873291],C0002475,mitomycin,TREATS,C0005684,Malignant neoplasm of urinary bladder
"[7740, 9, 1405]",[4.324918746948242],C0209738,lamivudine,TREATS,C0011991,Diarrhea
"[9872, 9, 8290]",[4.319581031799316],C0536495,moxifloxacin,TREATS,C0271429,Acute otitis media
"[5907, 9, 822]",[4.294363975524902],C0072980,sirolimus,TREATS,C0007137,Squamous cell carcinoma
"[1737, 9, 1646]",[4.291472434997559],C0014912,estradiol,TREATS,C0014175,Endometriosis
"[3964, 9, 1208]",[4.289245128631592],C0033798,pseudoephedrine,TREATS,C0010200,Coughing
"[989, 9, 8234]",[4.254434108734131],C0008318,colecalciferol,TREATS,C0264716,Chronic heart failure
"[6030, 9, 3561]",[4.251011848449707],C0076829,topiramate,TREATS,C0030567,Parkinson Disease
"[3854, 9, 3169]",[4.246263027191162],C0032950,prednisolone,TREATS,C0026764,Multiple Myeloma
"[5705, 9, 519]",[4.245146751403809],C0066005,meropenem,TREATS,C0004626,"Pneumonia, Bacterial"
"[6620, 9, 3390]",[4.235685348510742],C0136123,perindopril,TREATS,C0028754,Obesity
"[2842, 9, 9714]",[4.229974746704102],C0024002,lorazepam,TREATS,C0497327,Dementia
"[10413, 9, 820]",[4.221475124359131],C0671970,capecitabine,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[6671, 9, 822]",[4.195272445678711],C0144576,paclitaxel,TREATS,C0007137,Squamous cell carcinoma
"[5811, 9, 4251]",[4.190032005310059],C0070122,paroxetine,TREATS,C0036341,Schizophrenia
