Triple,Model Score,SUBJECT_CUI,SUBJECT_NAME,PREDICATE,OBJECT_CUI,OBJECT_NAME
"[2233, 9, 4300]",[-0.15403199195861816],C0019134,heparin,TREATS,C0036980,"Shock, Cardiogenic"
"[1416, 9, 3992]",[-0.18395274877548218],C0012091,diclofenac,TREATS,C0034065,Pulmonary Embolism
"[3855, 9, 2902]",[-0.20488551259040833],C0032952,prednisone,TREATS,C0024530,Malaria
"[1737, 9, 6987]",[-0.24228060245513916],C0014912,estradiol,TREATS,C0162836,Hidradenitis Suppurativa
"[5338, 9, 9352]",[-0.2593155801296234],C0055573,choline salicylate,TREATS,C0406317,Chronic small plaque psoriasis
"[1206, 9, 3390]",[-0.2623768150806427],C0010192,tetracosactide,TREATS,C0028754,Obesity
"[2661, 9, 608]",[-0.2724875807762146],C0022614,ketamine,TREATS,C0005586,Bipolar Disorder
"[5004, 9, 9981]",[-0.2807980477809906],C0042679,vincristine,TREATS,C0553580,Ewings sarcoma
"[9872, 9, 8290]",[-0.2850218713283539],C0536495,moxifloxacin,TREATS,C0271429,Acute otitis media
"[3238, 9, 3452]",[-0.2868528366088867],C0027360,naltrexone,TREATS,C0029408,Degenerative polyarthritis
"[10737, 9, 3467]",[-0.29438167810440063],C0717758,etanercept,TREATS,C0029456,Osteoporosis
"[2354, 9, 9714]",[-0.3101567327976227],C0020404,hydroxyzine,TREATS,C0497327,Dementia
"[3064, 9, 1859]",[-0.31778961420059204],C0025815,methylprednisolone,TREATS,C0015967,Fever
"[2772, 9, 2411]",[-0.3192882239818573],C0023570,levodopa,TREATS,C0020649,Hypotension
"[9892, 9, 449]",[-0.32213711738586426],C0541315,everolimus,TREATS,C0003873,Rheumatoid Arthritis
"[3329, 9, 3390]",[-0.3304383456707001],C0028027,nicotinamide,TREATS,C0028754,Obesity
"[2661, 9, 404]",[-0.33539944887161255],C0022614,ketamine,TREATS,C0003467,Anxiety
"[4605, 9, 2181]",[-0.3354412615299225],C0039601,testosterone,TREATS,C0018801,Heart failure
"[3238, 9, 1120]",[-0.3374260663986206],C0027360,naltrexone,TREATS,C0009324,Ulcerative Colitis
"[3114, 9, 4213]",[-0.3380027413368225],C0026187,minocycline,TREATS,C0035854,Rosacea
"[2233, 9, 284]",[-0.3405904471874237],C0019134,heparin,TREATS,C0002874,Aplastic Anemia
"[1737, 9, 3467]",[-0.3411289155483246],C0014912,estradiol,TREATS,C0029456,Osteoporosis
"[1254, 9, 1366]",[-0.34288233518600464],C0010583,cyclophosphamide,TREATS,C0011644,Scleroderma
"[9854, 9, 2182]",[-0.34473854303359985],C0529793,sildenafil,TREATS,C0018802,Congestive heart failure
"[252, 9, 3646]",[-0.34774234890937805],C0002645,amoxicillin,TREATS,C0031154,Peritonitis
"[3114, 9, 1357]",[-0.34804779291152954],C0026187,minocycline,TREATS,C0011581,Depressive disorder
"[2782, 9, 4483]",[-0.3481377363204956],C0023660,lidocaine,TREATS,C0038454,Cerebrovascular accident
"[1512, 9, 7286]",[-0.353564590215683],C0013030,dopamine,TREATS,C0184567,Acute onset pain
"[9892, 9, 476]",[-0.3563566207885742],C0541315,everolimus,TREATS,C0004153,Atherosclerosis
"[1737, 9, 1560]",[-0.36046940088272095],C0014912,estradiol,TREATS,C0013390,Dysmenorrhea
"[3673, 9, 9714]",[-0.3608894348144531],C0031412,phenobarbital,TREATS,C0497327,Dementia
"[3238, 9, 1225]",[-0.3635593056678772],C0027360,naltrexone,TREATS,C0010346,Crohn Disease
"[2963, 9, 2859]",[-0.36828991770744324],C0025147,medroxyprogesterone,TREATS,C0024141,"Lupus Erythematosus, Systemic"
"[1770, 9, 2874]",[-0.3697560429573059],C0015133,etoposide,TREATS,C0024305,"Lymphoma, Non-Hodgkin"
"[3238, 9, 3392]",[-0.37650781869888306],C0027360,naltrexone,TREATS,C0028768,Obsessive-Compulsive Disorder
"[162, 9, 3179]",[-0.3768796920776367],C0001962,ethanol,TREATS,C0026838,Muscle Spasticity
"[5924, 9, 608]",[-0.3776683807373047],C0073379,riluzole,TREATS,C0005586,Bipolar Disorder
"[2661, 9, 1683]",[-0.38027018308639526],C0022614,ketamine,TREATS,C0014544,Epilepsy
"[7092, 9, 3807]",[-0.38161924481391907],C0178487,ascorbate,TREATS,C0032463,Polycythemia Vera
"[5924, 9, 12400]",[-0.3849770724773407],C0073379,riluzole,TREATS,C1269683,Major Depressive Disorder
"[2842, 9, 7286]",[-0.38658446073532104],C0024002,lorazepam,TREATS,C0184567,Acute onset pain
"[3106, 9, 3255]",[-0.3884055018424988],C0026056,midazolam,TREATS,C0027497,Nausea
"[3106, 9, 1683]",[-0.38850411772727966],C0026056,midazolam,TREATS,C0014544,Epilepsy
"[9854, 9, 1542]",[-0.38920846581459045],C0529793,sildenafil,TREATS,C0013264,"Muscular Dystrophy, Duchenne"
"[10402, 9, 821]",[-0.39443373680114746],C0666743,infliximab,TREATS,C0007134,Renal Cell Carcinoma
"[3106, 9, 3392]",[-0.3952997326850891],C0026056,midazolam,TREATS,C0028768,Obsessive-Compulsive Disorder
"[12210, 9, 5041]",[-0.39637109637260437],C1145701,amphotericin B liposomal,TREATS,C0042998,Vulvovaginitis
"[3106, 9, 12400]",[-0.3998744785785675],C0026056,midazolam,TREATS,C1269683,Major Depressive Disorder
"[5182, 9, 2371]",[-0.40087419748306274],C0051696,amlodipine,TREATS,C0020473,Hyperlipidemia
"[1375, 9, 267]",[-0.4022599458694458],C0011777,dexamethasone,TREATS,C0002726,Amyloidosis
"[162, 9, 3171]",[-0.40680140256881714],C0001962,ethanol,TREATS,C0026769,Multiple Sclerosis
"[3855, 9, 3816]",[-0.4068636894226074],C0032952,prednisone,TREATS,C0032533,Polymyalgia Rheumatica
"[3855, 9, 3517]",[-0.4125179052352905],C0032952,prednisone,TREATS,C0030193,Pain
"[9883, 9, 445]",[-0.4137795567512512],C0538927,celecoxib,TREATS,C0003864,Arthritis
"[5400, 9, 2902]",[-0.41427916288375854],C0057277,prasterone sulfate,TREATS,C0024530,Malaria
"[1102, 9, 164]",[-0.4174286425113678],C0009170,cocaine,TREATS,C0001973,"Alcoholic Intoxication, Chronic"
"[6193, 9, 9714]",[-0.4188183546066284],C0080356,valproate,TREATS,C0497327,Dementia
"[1254, 9, 11024]",[-0.4195898175239563],C0010583,cyclophosphamide,TREATS,C0751967,"Multiple Sclerosis, Relapsing-Remitting"
"[3855, 9, 116]",[-0.42008358240127563],C0032952,prednisone,TREATS,C0001627,Congenital adrenal hyperplasia
"[4992, 9, 2181]",[-0.420597642660141],C0042523,verapamil,TREATS,C0018801,Heart failure
"[5793, 9, 820]",[-0.42115291953086853],C0069717,oxaliplatin,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[3739, 9, 4251]",[-0.4254968762397766],C0031935,pimozide,TREATS,C0036341,Schizophrenia
"[5639, 9, 9714]",[-0.4269411265850067],C0064636,lamotrigine,TREATS,C0497327,Dementia
"[8676, 9, 8234]",[-0.428134024143219],C0302583,iron,TREATS,C0264716,Chronic heart failure
