Triple,Model Score,SUBJECT_CUI,SUBJECT_NAME,PREDICATE,OBJECT_CUI,OBJECT_NAME
"[10499, 9, 4052]",[-0.2684897184371948],C0937846,esomeprazole,TREATS,C0038358,Gastric ulcer
"[625, 9, 3794]",[-0.38072964549064636],C0006246,brompheniramine,TREATS,C0035455,Rhinitis
"[4191, 9, 2090]",[-0.39056429266929626],C0039736,thalidomide,TREATS,C0019829,Hodgkin Disease
"[4506, 9, 466]",[-0.41983339190483093],C0042313,vancomycin,TREATS,C0004626,"Pneumonia, Bacterial"
"[1134, 9, 2495]",[-0.42342913150787354],C0010583,cyclophosphamide,TREATS,C0023449,Acute lymphocytic leukemia
"[13704, 9, 3621]",[-0.4256558120250702],C4740830,adalimumab-adaz,TREATS,C0033860,Psoriasis
"[3839, 9, 8348]",[-0.42778441309928894],C0036079,salicylic acid,TREATS,C0406317,Chronic small plaque psoriasis
"[10604, 9, 2150]",[-0.43084436655044556],C0965129,rosuvastatin,TREATS,C0020473,Hyperlipidemia
"[5270, 9, 430]",[-0.4483492374420166],C0070166,clopidogrel,TREATS,C0004238,Atrial Fibrillation
"[4191, 9, 4492]",[-0.4484884440898895],C0039736,thalidomide,TREATS,C0042164,Uveitis
"[4833, 9, 3655]",[-0.4485991895198822],C0055014,ceftibuten,TREATS,C0034186,Pyelonephritis
"[625, 9, 1093]",[-0.45206916332244873],C0006246,brompheniramine,TREATS,C0010200,Coughing
"[4282, 9, 466]",[-0.4521021842956543],C0040341,tobramycin,TREATS,C0004626,"Pneumonia, Bacterial"
"[3615, 9, 1093]",[-0.4643479883670807],C0033798,pseudoephedrine,TREATS,C0010200,Coughing
"[1519, 9, 1093]",[-0.4699200689792633],C0014479,ephedrine,TREATS,C0010200,Coughing
"[10778, 9, 691]",[-0.4715620279312134],C1120386,micafungin,TREATS,C0006840,Candidiasis
"[3514, 9, 103]",[-0.47238218784332275],C0032952,prednisone,TREATS,C0001627,Congenital adrenal hyperplasia
"[10399, 9, 3089]",[-0.47351208329200745],C0907402,insulin glargine,TREATS,C0028754,Obesity
"[5254, 9, 738]",[-0.47549858689308167],C0069717,oxaliplatin,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[8212, 9, 3325]",[-0.4759153723716736],C0389169,doripenem,TREATS,C0031154,Peritonitis
"[3565, 9, 2961]",[-0.4807378649711609],C0033405,promethazine,TREATS,C0027424,Nasal congestion (finding)
"[9245, 9, 738]",[-0.4902077913284302],C0671970,capecitabine,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[3408, 9, 3857]",[-0.4920099079608917],C0031935,pimozide,TREATS,C0036341,Schizophrenia
"[6950, 9, 402]",[-0.5040209293365479],C0209368,mycophenolate mofetil,TREATS,C0003873,Rheumatoid Arthritis
"[3565, 9, 3794]",[-0.5059763789176941],C0033405,promethazine,TREATS,C0035455,Rhinitis
"[1134, 9, 1109]",[-0.5069988369941711],C0010583,cyclophosphamide,TREATS,C0010346,Crohn Disease
"[4206, 9, 3008]",[-0.5083509683609009],C0039871,thiotepa,TREATS,C0027819,Neuroblastoma
"[10863, 9, 691]",[-0.5098750591278076],C1145701,amphotericin B liposomal,TREATS,C0006840,Candidiasis
"[13708, 9, 2615]",[-0.5134083032608032],C4741328,rituximab-abbs,TREATS,C0024305,"Lymphoma, Non-Hodgkin"
