Triple,Model Score,SUBJECT_CUI,SUBJECT_NAME,PREDICATE,OBJECT_CUI,OBJECT_NAME
"[7773, 9, 3255]",[7.335188388824463],C0220578,palonosetron,TREATS,C0027497,Nausea
"[7773, 9, 5037]",[7.2899088859558105],C0220578,palonosetron,TREATS,C0042963,Vomiting
"[1737, 9, 1646]",[6.818913459777832],C0014912,estradiol,TREATS,C0014175,Endometriosis
"[5926, 9, 208]",[6.366885185241699],C0073393,risperidone,TREATS,C0002395,Alzheimer's Disease
"[2661, 9, 404]",[6.216527462005615],C0022614,ketamine,TREATS,C0003467,Anxiety
"[11803, 9, 4467]",[5.9951581954956055],C0937846,esomeprazole,TREATS,C0038358,Gastric ulcer
"[3224, 9, 469]",[5.922126770019531],C0027235,ipratropium,TREATS,C0004096,Asthma
"[3509, 9, 164]",[5.703221797943115],C0030095,oxytocin,TREATS,C0001973,"Alcoholic Intoxication, Chronic"
"[9892, 9, 820]",[5.67747688293457],C0541315,everolimus,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[5846, 9, 3390]",[5.631640911102295],C0071097,pioglitazone,TREATS,C0028754,Obesity
"[5044, 9, 11841]",[5.571302890777588],C0043031,warfarin,TREATS,C0948008,Ischemic stroke
"[7684, 9, 4666]",[5.540964126586914],C0206460,enoxaparin,TREATS,C0040053,Thrombosis
"[5518, 9, 820]",[5.482402801513672],C0060389,finasteride,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[12114, 9, 4240]",[5.478512287139893],C1122087,adalimumab,TREATS,C0036202,Sarcoidosis
"[162, 9, 3171]",[5.324810028076172],C0001962,ethanol,TREATS,C0026769,Multiple Sclerosis
"[1921, 9, 9714]",[5.300153732299805],C0016365,fluoxetine,TREATS,C0497327,Dementia
"[1737, 9, 3467]",[5.2982330322265625],C0014912,estradiol,TREATS,C0029456,Osteoporosis
"[10402, 9, 14515]",[5.240292549133301],C0666743,infliximab,TREATS,C3495559,Juvenile arthritis
"[2661, 9, 3392]",[5.215091228485107],C0022614,ketamine,TREATS,C0028768,Obsessive-Compulsive Disorder
"[9845, 9, 4251]",[5.202241897583008],C0527316,donepezil,TREATS,C0036341,Schizophrenia
"[10413, 9, 820]",[5.159133434295654],C0671970,capecitabine,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[2426, 9, 3298]",[5.1078200340271],C0020823,ifosfamide,TREATS,C0027819,Neuroblastoma
"[13405, 9, 1225]",[5.104027271270752],C1619966,abatacept,TREATS,C0010346,Crohn Disease
"[1254, 9, 820]",[5.086114883422852],C0010583,cyclophosphamide,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[3855, 9, 1364]",[5.068222999572754],C0032952,prednisone,TREATS,C0011633,Dermatomyositis
"[5705, 9, 3463]",[5.059521198272705],C0066005,meropenem,TREATS,C0029443,Osteomyelitis
"[5793, 9, 820]",[5.053501605987549],C0069717,oxaliplatin,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[10380, 9, 4251]",[5.0504655838012695],C0649350,rivastigmine,TREATS,C0036341,Schizophrenia
"[1007, 9, 2393]",[5.038882732391357],C0008405,choline,TREATS,C0020557,Hypertriglyceridemia
"[973, 9, 3169]",[5.03503942489624],C0008269,chloroquine,TREATS,C0026764,Multiple Myeloma
"[2661, 9, 1683]",[5.02672004699707],C0022614,ketamine,TREATS,C0014544,Epilepsy
"[6262, 9, 4467]",[4.976638317108154],C0085174,misoprostol,TREATS,C0038358,Gastric ulcer
"[3033, 9, 7994]",[4.913058757781982],C0025598,metformin,TREATS,C0242339,Dyslipidemias
"[13336, 9, 1391]",[4.8935747146606445],C1565750,sitagliptin,TREATS,C0011854,"Diabetes Mellitus, Insulin-Dependent"
"[10847, 9, 820]",[4.893474102020264],C0728747,trastuzumab,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[11102, 9, 3169]",[4.877404689788818],C0770565,dexamethasone phosphate,TREATS,C0026764,Multiple Myeloma
"[3690, 9, 9714]",[4.87595272064209],C0031507,phenytoin,TREATS,C0497327,Dementia
"[3106, 9, 1683]",[4.845630168914795],C0026056,midazolam,TREATS,C0014544,Epilepsy
"[1848, 9, 7286]",[4.840407848358154],C0015846,fentanyl,TREATS,C0184567,Acute onset pain
"[5907, 9, 822]",[4.789149284362793],C0072980,sirolimus,TREATS,C0007137,Squamous cell carcinoma
"[1375, 9, 821]",[4.767775535583496],C0011777,dexamethasone,TREATS,C0007134,Renal Cell Carcinoma
"[1258, 9, 3169]",[4.7431864738464355],C0010592,ciclosporin,TREATS,C0026764,Multiple Myeloma
"[3924, 9, 4481]",[4.697868347167969],C0033497,propranolol,TREATS,C0038436,Post-Traumatic Stress Disorder
"[8676, 9, 2495]",[4.685913562774658],C0302583,iron,TREATS,C0021390,Inflammatory Bowel Diseases
"[4616, 9, 3179]",[4.6850714683532715],C0039663,dronabinol,TREATS,C0026838,Muscle Spasticity
"[5923, 9, 1225]",[4.680543422698975],C0073374,rifaximin,TREATS,C0010346,Crohn Disease
"[2738, 9, 820]",[4.636414051055908],C0023413,leucovorin,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[5595, 9, 2859]",[4.630720138549805],C0063041,leflunomide,TREATS,C0024141,"Lupus Erythematosus, Systemic"
"[3964, 9, 1208]",[4.604725360870361],C0033798,pseudoephedrine,TREATS,C0010200,Coughing
"[6620, 9, 3390]",[4.59788179397583],C0136123,perindopril,TREATS,C0028754,Obesity
"[5907, 9, 820]",[4.591999530792236],C0072980,sirolimus,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[14628, 9, 8402]",[4.587131977081299],C3657270,nivolumab,TREATS,C0278987,Metastatic non-small cell lung cancer
