Triple,Model Score,SUBJECT_CUI,SUBJECT_NAME,PREDICATE,OBJECT_CUI,OBJECT_NAME
"[2583, 9, 3902]",[1.552968882378991e-07],C0023992,loperamide,TREATS,C0036992,Short Bowel Syndrome
"[9534, 9, 1227]",[8.530457762390142e-08],C0717758,etanercept,TREATS,C0011633,Dermatomyositis
"[6953, 9, 12394]",[8.41905958282041e-08],C0210657,pemetrexed,TREATS,C2585890,Nonsquamous nonsmall cell neoplasm of lung
"[10047, 9, 645]",[6.905365523834917e-08],C0795597,cytarabine liposome,TREATS,C0006413,Burkitt Lymphoma
"[4106, 9, 8638]",[6.744132008407178e-08],C0038803,sulpiride,TREATS,C0497327,Dementia
"[4355, 9, 3826]",[6.371109151359633e-08],C0040845,tretinoin,TREATS,C0035854,Rosacea
"[14128, 9, 12394]",[6.304282607061396e-08],C5834323,INT-230-6 COMPONENT CISPLATIN,TREATS,C2585890,Nonsquamous nonsmall cell neoplasm of lung
"[11875, 9, 11835]",[5.779948253348266e-08],C1700874,axitinib,TREATS,C1621958,Glioblastoma Multiforme
"[1361, 9, 6148]",[5.607076047908777e-08],C0013015,domperidone,TREATS,C0152020,Gastroparesis
"[1240, 9, 11014]",[5.3193019766695215e-08],C0011785,dexetimide,TREATS,C1269683,Major Depressive Disorder
"[5266, 9, 2920]",[5.2425939145450684e-08],C0070093,teriparatide,TREATS,C0026987,Myelofibrosis
"[10967, 9, 1391]",[5.1282910362715484e-08],C1258986,p-hydroxyphenolacetamide,TREATS,C0013274,Patent ductus arteriosus
"[3505, 9, 10998]",[4.8869374325022363e-08],C0032857,povidone-iodine,TREATS,C1262117,Fungal keratitis
"[12741, 9, 3789]",[4.436841294364058e-08],C2987648,afatinib,TREATS,C0035412,Rhabdomyosarcoma
"[5955, 9, 11835]",[3.8746478026041586e-08],C0123931,irinotecan,TREATS,C1621958,Glioblastoma Multiforme
"[3978, 9, 3507]",[3.6918169854516236e-08],C0037659,somatostatin,TREATS,C0032897,Prader-Willi Syndrome
"[5919, 9, 8666]",[3.6735308128754696e-08],C0113293,dexmedetomidine,TREATS,C0520909,Postoperative Nausea and Vomiting
"[14130, 9, 741]",[3.60127323517645e-08],C5834393,NAB-PACLITAXEL COMPONENT PACLITAXEL,TREATS,C0007138,"Carcinoma, Transitional Cell"
"[12810, 9, 4225]",[3.3944971278287994e-08],C3256601,calcium ascorbate anhydrous,TREATS,C0040028,"Thrombocythemia, Essential"
"[11554, 9, 256]",[3.1643715203699685e-08],C1513105,Melphalanum,TREATS,C0002874,Aplastic Anemia
"[10597, 9, 256]",[3.138379867095864e-08],C0962603,alefacept,TREATS,C0002874,Aplastic Anemia
"[3978, 9, 55]",[3.070960730156003e-08],C0037659,somatostatin,TREATS,C0001206,Acromegaly
"[9534, 9, 2526]",[3.0656295280095947e-08],C0717758,etanercept,TREATS,C0023646,Lichen Planus
"[9249, 9, 11679]",[3.0461649203061825e-08],C0672708,vorinostat,TREATS,C1531702,Acute lymphoblastic leukemia - category
"[1364, 9, 5755]",[2.944004151572699e-08],C0013030,dopamine,TREATS,C0085649,Peripheral edema
"[10849, 9, 691]",[2.9310468718790617e-08],C1142738,anidulafungin,TREATS,C0006840,Candidiasis
"[11015, 9, 11679]",[2.9224962005969246e-08],C1269691,Escherichia coli asparaginase,TREATS,C1531702,Acute lymphoblastic leukemia - category
"[4666, 9, 2505]",[2.8341215596583424e-08],C0049065,decitabine,TREATS,C0023480,"Leukemia, Myelomonocytic, Chronic"
"[2849, 9, 11679]",[2.7940131985815242e-08],C0026259,mitoxantrone,TREATS,C1531702,Acute lymphoblastic leukemia - category
"[8740, 9, 11679]",[2.7697261373305082e-08],C0525079,bendamustine,TREATS,C1531702,Acute lymphoblastic leukemia - category
"[8794, 9, 2298]",[2.663456477591808e-08],C0541315,everolimus,TREATS,C0021670,insulinoma
"[10479, 9, 11679]",[2.6085769988526408e-08],C0935989,imatinib,TREATS,C1531702,Acute lymphoblastic leukemia - category
"[2849, 9, 7899]",[2.5826775384985012e-08],C0026259,mitoxantrone,TREATS,C0334634,"Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse"
"[5392, 9, 426]",[2.484996564078301e-08],C0074554,simvastatin,TREATS,C0004153,Atherosclerosis
"[6365, 9, 1697]",[2.454040171073757e-08],C0168388,reboxetine,TREATS,C0016053,Fibromyalgia
"[2518, 9, 5755]",[2.444618729668946e-08],C0023570,levodopa,TREATS,C0085649,Peripheral edema
"[5691, 9, 8638]",[2.4287674094125578e-08],C0085228,fluvoxamine,TREATS,C0497327,Dementia
"[12152, 9, 2495]",[2.4126579845074048e-08],C1881785,mercaptopurine anhydrous,TREATS,C0023449,Acute lymphocytic leukemia
"[6033, 9, 398]",[2.408125254760307e-08],C0142825,sodium citrate,TREATS,C0003864,Arthritis
"[10047, 9, 11679]",[2.4046762803209276e-08],C0795597,cytarabine liposome,TREATS,C1531702,Acute lymphoblastic leukemia - category
"[14128, 9, 737]",[2.3919813685324698e-08],C5834323,INT-230-6 COMPONENT CISPLATIN,TREATS,C0007129,Merkel cell carcinoma
"[2849, 9, 2495]",[2.382888020235896e-08],C0026259,mitoxantrone,TREATS,C0023449,Acute lymphocytic leukemia
"[1891, 9, 2055]",[2.3818168770617376e-08],C0017890,glycine,TREATS,C0019345,Herpes Labialis
"[887, 9, 8638]",[2.3326990117311652e-08],C0008290,chlorprothixene,TREATS,C0497327,Dementia
"[8783, 9, 691]",[2.3172933794057826e-08],C0537894,caspofungin,TREATS,C0006840,Candidiasis
"[5350, 9, 11679]",[2.288793865545813e-08],C0072980,sirolimus,TREATS,C1531702,Acute lymphoblastic leukemia - category
"[11596, 9, 11835]",[2.2671088117931504e-08],C1516302,Carmustinum,TREATS,C1621958,Glioblastoma Multiforme
"[9189, 9, 10549]",[2.2609675909279758e-08],C0606070,tocofersolan,TREATS,C0949083,Hospital acquired pneumonia
"[5955, 9, 8877]",[2.2534777599503286e-08],C0123931,irinotecan,TREATS,C0553580,Ewings sarcoma
"[6977, 9, 7899]",[2.224190254196401e-08],C0218640,lenograstim,TREATS,C0334634,"Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse"
"[4870, 9, 8638]",[2.2062049964688413e-08],C0055891,clobazam,TREATS,C0497327,Dementia
"[6977, 9, 3008]",[2.1975210984237492e-08],C0218640,lenograstim,TREATS,C0027819,Neuroblastoma
"[5097, 9, 7165]",[2.1395043958705173e-08],C0063657,"insulin, neutral",TREATS,C0242339,Dyslipidemias
"[10604, 9, 4528]",[2.069742599530855e-08],C0965129,rosuvastatin,TREATS,C0042487,Venous Thrombosis
"[9224, 9, 256]",[2.06574064520737e-08],C0663182,daclizumab,TREATS,C0002874,Aplastic Anemia
"[668, 9, 11669]",[2.0309940396145976e-08],C0006674,calcitriol,TREATS,C1527383,Morphea
"[3035, 9, 7165]",[2.022382616928553e-08],C0028027,nicotinamide,TREATS,C0242339,Dyslipidemias
"[8759, 9, 3329]",[1.934783355750369e-08],C0529793,sildenafil,TREATS,C0031190,Persistent Fetal Circulation Syndrome
"[2202, 9, 11679]",[1.904665225538338e-08],C0020789,idarubicin,TREATS,C1531702,Acute lymphoblastic leukemia - category
"[2518, 9, 11835]",[1.8446179694819875e-08],C0023570,levodopa,TREATS,C1621958,Glioblastoma Multiforme
"[10047, 9, 256]",[1.8321141936894492e-08],C0795597,cytarabine liposome,TREATS,C0002874,Aplastic Anemia
"[6977, 9, 1980]",[1.7808524432894046e-08],C0218640,lenograstim,TREATS,C0018801,Heart failure
"[2128, 9, 611]",[1.7494366844061915e-08],C0020316,hydroxocobalamin,TREATS,C0006114,Cerebral Edema
"[12457, 9, 11835]",[1.7252055783956166e-08],C2699562,dasatinib anhydrous,TREATS,C1621958,Glioblastoma Multiforme
"[6851, 9, 103]",[1.662446535988238e-08],C0205758,racepinephrine,TREATS,C0001627,Congenital adrenal hyperplasia
"[4738, 9, 2476]",[1.655646286735646e-08],C0052796,azithromycin,TREATS,C0023283,"Leishmaniasis, Cutaneous"
"[2794, 9, 2889]",[1.603739718802899e-08],C0025819,Methylprednisolone Hemisuccinate,TREATS,C0026764,Multiple Myeloma
"[10791, 9, 5582]",[1.59998734261535e-08],C1134452,MTC-DOX,TREATS,C0079774,Peripheral T-Cell Lymphoma
"[4087, 9, 2639]",[1.5806735476076028e-08],C0038679,sulfadoxine,TREATS,C0024530,Malaria
"[5268, 9, 3037]",[1.5773004236052657e-08],C0070108,paregoric,TREATS,C0028043,Nicotine Dependence
"[6411, 9, 10549]",[1.5518352824983594e-08],C0178487,ascorbate,TREATS,C0949083,Hospital acquired pneumonia
"[5611, 9, 8638]",[1.5432936706361033e-08],C0080356,valproate,TREATS,C0497327,Dementia
"[4666, 9, 2920]",[1.513027392263666e-08],C0049065,decitabine,TREATS,C0026987,Myelofibrosis
"[1240, 9, 4065]",[1.507036273551421e-08],C0011785,dexetimide,TREATS,C0038436,Post-Traumatic Stress Disorder
"[2518, 9, 6572]",[1.49581911301766e-08],C0023570,levodopa,TREATS,C0184567,Acute onset pain
"[4159, 9, 3857]",[1.3948451282885799e-08],C0039468,temazepam,TREATS,C0036341,Schizophrenia
"[10597, 9, 10215]",[1.3908961093989092e-08],C0962603,alefacept,TREATS,C0867389,Chronic graft-versus-host disease
"[10849, 9, 3772]",[1.338226329750114e-08],C1142738,anidulafungin,TREATS,C0035243,Respiratory Tract Infections
"[1855, 9, 1252]",[1.3242980934080606e-08],C0017628,glibenclamide,TREATS,C0011849,Diabetes Mellitus
"[13708, 9, 7425]",[1.3137491094994402e-08],C4741328,rituximab-abbs,TREATS,C0272286,Thrombocytopenia due to platelet alloimmunization
"[4563, 9, 426]",[1.3028109258073073e-08],C0042874,Vitamin E,TREATS,C0004153,Atherosclerosis
"[11015, 9, 2495]",[1.2860434495109985e-08],C1269691,Escherichia coli asparaginase,TREATS,C0023449,Acute lymphocytic leukemia
"[10849, 9, 7459]",[1.2531339521615337e-08],C1142738,anidulafungin,TREATS,C0276653,Invasive Pulmonary Aspergillosis
"[1889, 9, 4379]",[1.2505576130195095e-08],C0017861,glycerol,TREATS,C0040997,Trigeminal Neuralgia
"[9910, 9, 2889]",[1.2501461199576624e-08],C0771204,anhydrous tacrolimus,TREATS,C0026764,Multiple Myeloma
