Triple,Model Score,SUBJECT_CUI,SUBJECT_NAME,PREDICATE,OBJECT_CUI,OBJECT_NAME
"[4364, 9, 136]",[-0.0032890401780605316],C0032952,prednisone,TREATS,C0001627,Congenital adrenal hyperplasia
"[6991, 9, 3726]",[-0.003697142004966736],C0079083,carboplatin,TREATS,C0027819,Neuroblastoma
"[17060, 9, 3844]",[-0.0038191936910152435],C2983887,timolol anhydrous,TREATS,C0028840,Ocular Hypertension
"[9452, 9, 3086]",[-0.003834027796983719],C0246421,letrozole,TREATS,C0023269,leiomyosarcoma
"[4364, 9, 2492]",[-0.004265628755092621],C0032952,prednisone,TREATS,C0018916,Hemangioma
"[14455, 9, 1578]",[-0.004351399838924408],C1142985,ezetimibe,TREATS,C0011849,Diabetes Mellitus
"[6991, 9, 3249]",[-0.004477556794881821],C0079083,carboplatin,TREATS,C0024305,"Lymphoma, Non-Hodgkin"
"[4364, 9, 1928]",[-0.004551641643047333],C0032952,prednisone,TREATS,C0014733,Erysipelas
"[4364, 9, 15817]",[-0.004622582346200943],C0032952,prednisone,TREATS,C1531702,Acute lymphoblastic leukemia - category
"[4364, 9, 3983]",[-0.0046398937702178955],C0032952,prednisone,TREATS,C0030193,Pain
"[6450, 9, 4822]",[-0.0048493891954422],C0064636,lamotrigine,TREATS,C0036341,Schizophrenia
"[14455, 9, 539]",[-0.004880428314208984],C1142985,ezetimibe,TREATS,C0004153,Atherosclerosis
"[4364, 9, 929]",[-0.004906192421913147],C0032952,prednisone,TREATS,C0007134,Renal Cell Carcinoma
"[7202, 9, 4822]",[-0.005010351538658142],C0085228,fluvoxamine,TREATS,C0036341,Schizophrenia
"[6450, 9, 11445]",[-0.005020689219236374],C0064636,lamotrigine,TREATS,C0497327,Dementia
"[4364, 9, 3261]",[-0.005131039768457413],C0032952,prednisone,TREATS,C0024419,Waldenstrom Macroglobulinemia
"[2170, 9, 687]",[-0.005152300000190735],C0016365,fluoxetine,TREATS,C0005586,Bipolar Disorder
"[2170, 9, 4822]",[-0.005207199603319168],C0016365,fluoxetine,TREATS,C0036341,Schizophrenia
"[4364, 9, 3281]",[-0.005298420786857605],C0032952,prednisone,TREATS,C0024530,Malaria
"[4364, 9, 539]",[-0.005373045802116394],C0032952,prednisone,TREATS,C0004153,Atherosclerosis
"[2170, 9, 11445]",[-0.005396850407123566],C0016365,fluoxetine,TREATS,C0497327,Dementia
"[7202, 9, 11445]",[-0.0054211728274822235],C0085228,fluvoxamine,TREATS,C0497327,Dementia
"[1563, 9, 3835]",[-0.0054817795753479],C0011777,dexamethasone,TREATS,C0028754,Obesity
"[17060, 9, 2309]",[-0.005537219345569611],C2983887,timolol anhydrous,TREATS,C0017601,Glaucoma
"[3424, 9, 546]",[-0.005718052387237549],C0025598,metformin,TREATS,C0004238,Atrial Fibrillation
"[1563, 9, 9308]",[-0.005846444517374039],C0011777,dexamethasone,TREATS,C0242383,Age related macular degeneration
"[3424, 9, 930]",[-0.005874708294868469],C0025598,metformin,TREATS,C0007137,Squamous cell carcinoma
"[3424, 9, 9662]",[-0.005919076502323151],C0025598,metformin,TREATS,C0270549,Generalized Anxiety Disorder
"[2535, 9, 4288]",[-0.005944620817899704],C0019134,heparin,TREATS,C0032285,Pneumonia
"[4364, 9, 1549]",[-0.006019759923219681],C0032952,prednisone,TREATS,C0011633,Dermatomyositis
"[2535, 9, 3579]",[-0.006081394851207733],C0019134,heparin,TREATS,C0026764,Multiple Myeloma
"[9467, 9, 4340]",[-0.006110291928052902],C0249458,valaciclovir,TREATS,C0032768,Postherpetic neuralgia
"[4364, 9, 5214]",[-0.006152849644422531],C0032952,prednisone,TREATS,C0039483,Giant Cell Arteritis
"[4364, 9, 1594]",[-0.006153479218482971],C0032952,prednisone,TREATS,C0011991,Diarrhea
"[2535, 9, 3726]",[-0.006169658154249191],C0019134,heparin,TREATS,C0027819,Neuroblastoma
"[2535, 9, 4883]",[-0.006266552954912186],C0019134,heparin,TREATS,C0036980,"Shock, Cardiogenic"
"[3424, 9, 927]",[-0.006296902894973755],C0025598,metformin,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[2535, 9, 322]",[-0.006343241780996323],C0019134,heparin,TREATS,C0002874,Aplastic Anemia
"[2535, 9, 813]",[-0.006623599678277969],C0019134,heparin,TREATS,C0006434,Burn injury
"[7504, 9, 1772]",[-0.006832640618085861],C0113293,dexmedetomidine,TREATS,C0013404,Dyspnea
"[581, 9, 9203]",[-0.006912101060152054],C0004609,baclofen,TREATS,C0236663,Alcohol withdrawal syndrome
"[3974, 9, 187]",[-0.007080439478158951],C0030095,oxytocin,TREATS,C0001973,"Alcoholic Intoxication, Chronic"
"[3424, 9, 9300]",[-0.0073518939316272736],C0025598,metformin,TREATS,C0242339,Dyslipidemias
"[7536, 9, 9662]",[-0.007354579865932465],C0123091,quetiapine,TREATS,C0270549,Generalized Anxiety Disorder
"[6966, 9, 11445]",[-0.0075490958988666534],C0078569,venlafaxine,TREATS,C0497327,Dementia
"[7536, 9, 11445]",[-0.00777159258723259],C0123091,quetiapine,TREATS,C0497327,Dementia
"[7171, 9, 10314]",[-0.00779254175722599],C0085149,tacrolimus,TREATS,C0334634,"Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse"
"[7536, 9, 374]",[-0.00786680355668068],C0123091,quetiapine,TREATS,C0003125,Anorexia Nervosa
"[7536, 9, 4821]",[-0.007912799715995789],C0123091,quetiapine,TREATS,C0036337,Schizoaffective Disorder
"[1196, 9, 3983]",[-0.008077714592218399],C0008838,cisplatin,TREATS,C0030193,Pain
"[817, 9, 1551]",[-0.008095778524875641],C0006463,busulfan,TREATS,C0011644,Scleroderma
"[6966, 9, 4822]",[-0.008175656199455261],C0078569,venlafaxine,TREATS,C0036341,Schizophrenia
"[5454, 9, 5715]",[-0.008655261248350143],C0040864,triamcinolone,TREATS,C0042900,Vitiligo
"[5454, 9, 4736]",[-0.008655618876218796],C0040864,triamcinolone,TREATS,C0035455,Rhinitis
"[8108, 9, 11445]",[-0.0089261494576931],C0171023,olanzapine,TREATS,C0497327,Dementia
