Triple,Model Score,SUBJECT_CUI,SUBJECT_NAME,PREDICATE,OBJECT_CUI,OBJECT_NAME
"[14326, 9, 3396]",[0.715674877166748],C2983887,timolol anhydrous,TREATS,C0028840,Ocular Hypertension
"[15819, 9, 9324]",[0.6492083072662354],C5834323,INT-230-6 COMPONENT CISPLATIN,TREATS,C0401160,Chemotherapy-induced nausea and vomiting
"[11803, 9, 1208]",[0.5373371243476868],C0937846,esomeprazole,TREATS,C0010200,Coughing
"[1463, 9, 1208]",[0.5215976238250732],C0012522,diphenhydramine,TREATS,C0010200,Coughing
"[3910, 9, 1208]",[0.4840426445007324],C0033405,promethazine,TREATS,C0010200,Coughing
"[577, 9, 2363]",[0.4594026803970337],C0005301,betahistine,TREATS,C0020443,Hypercholesterolemia
"[1679, 9, 1208]",[0.4478455185890198],C0014479,ephedrine,TREATS,C0010200,Coughing
"[699, 9, 1208]",[0.4350196421146393],C0006246,brompheniramine,TREATS,C0010200,Coughing
"[4059, 9, 1208]",[0.40213677287101746],C0034665,ranitidine,TREATS,C0010200,Coughing
"[11942, 9, 3519]",[0.36412563920021057],C0972314,etoricoxib,TREATS,C0030201,"Pain, Postoperative"
"[11147, 9, 9817]",[0.34104788303375244],C0771204,anhydrous tacrolimus,TREATS,C0524910,"Hepatitis C, Chronic"
"[3716, 9, 2393]",[0.3290475606918335],C0031716,phosphorylcholine,TREATS,C0020557,Hypertriglyceridemia
"[13663, 9, 3517]",[0.3204200863838196],C1880288,desvenlafaxine,TREATS,C0030193,Pain
"[5025, 9, 2363]",[0.31451115012168884],C0042874,Vitamin E,TREATS,C0020443,Hypercholesterolemia
"[3964, 9, 1208]",[0.2874472141265869],C0033798,pseudoephedrine,TREATS,C0010200,Coughing
"[1509, 9, 1995]",[0.28290611505508423],C0013015,domperidone,TREATS,C0017168,Gastroesophageal reflux disease
"[11942, 9, 3517]",[0.279562383890152],C0972314,etoricoxib,TREATS,C0030193,Pain
"[5613, 9, 9817]",[0.2747947871685028],C0063657,"insulin, neutral",TREATS,C0524910,"Hepatitis C, Chronic"
"[5810, 9, 3517]",[0.26779112219810486],C0070108,paregoric,TREATS,C0030193,Pain
"[7039, 9, 3517]",[0.2540782690048218],C0168388,reboxetine,TREATS,C0030193,Pain
"[5846, 9, 9817]",[0.25148940086364746],C0071097,pioglitazone,TREATS,C0524910,"Hepatitis C, Chronic"
"[5807, 9, 2399]",[0.25029662251472473],C0070093,teriparatide,TREATS,C0020598,Hypocalcemia
"[9230, 9, 3517]",[0.24643853306770325],C0392938,zoledronate,TREATS,C0030193,Pain
"[6092, 9, 164]",[0.24328124523162842],C0078844,zonisamide,TREATS,C0001973,"Alcoholic Intoxication, Chronic"
"[1378, 9, 405]",[0.23650747537612915],C0011785,dexetimide,TREATS,C0003469,Anxiety Disorders
"[8619, 9, 14306]",[0.2234155833721161],C0292818,ritonavir,TREATS,C2973725,Pulmonary arterial hypertension
"[3224, 9, 14306]",[0.21272896230220795],C0027235,ipratropium,TREATS,C2973725,Pulmonary arterial hypertension
"[5810, 9, 9799]",[0.21208785474300385],C0070108,paregoric,TREATS,C0524662,Opiate Addiction
"[5954, 9, 11024]",[0.21148714423179626],C0074554,simvastatin,TREATS,C0751967,"Multiple Sclerosis, Relapsing-Remitting"
"[11803, 9, 4467]",[0.2088446021080017],C0937846,esomeprazole,TREATS,C0038358,Gastric ulcer
"[1378, 9, 11720]",[0.20774158835411072],C0011785,dexetimide,TREATS,C0917801,Sleeplessness
"[11803, 9, 3255]",[0.20370325446128845],C0937846,esomeprazole,TREATS,C0027497,Nausea
"[4997, 9, 1366]",[0.20248553156852722],C0042646,vidarabine,TREATS,C0011644,Scleroderma
"[9924, 9, 3396]",[0.20190675556659698],C0544368,hydrocortamate,TREATS,C0028840,Ocular Hypertension
"[2664, 9, 6731]",[0.19233950972557068],C0022635,ketoprofen,TREATS,C0149931,Migraine Disorders
"[7773, 9, 3255]",[0.18298585712909698],C0220578,palonosetron,TREATS,C0027497,Nausea
"[12254, 9, 9817]",[0.18002423644065857],C1166065,"betaine, anhydrous",TREATS,C0524910,"Hepatitis C, Chronic"
"[2841, 9, 4304]",[0.17746777832508087],C0023992,loperamide,TREATS,C0036992,Short Bowel Syndrome
"[4387, 9, 7717]",[0.16595546901226044],C0037659,somatostatin,TREATS,C0206754,Neuroendocrine Tumors
"[5308, 9, 14306]",[0.16294166445732117],C0054836,carvedilol,TREATS,C2973725,Pulmonary arterial hypertension
"[1273, 9, 11841]",[0.16136744618415833],C0010725,citicoline,TREATS,C0948008,Ischemic stroke
"[1463, 9, 3248]",[0.15988324582576752],C0012522,diphenhydramine,TREATS,C0027424,Nasal congestion (finding)
"[3499, 9, 1166]",[0.15668568015098572],C0030049,oxycodone,TREATS,C0009806,Constipation
"[12253, 9, 3468]",[0.15439075231552124],C1165560,"calcium carbonate, precipitated",TREATS,C0029458,"Osteoporosis, Postmenopausal"
"[5731, 9, 3517]",[0.15432417392730713],C0066677,modafinil,TREATS,C0030193,Pain
"[3910, 9, 3248]",[0.14837166666984558],C0033405,promethazine,TREATS,C0027424,Nasal congestion (finding)
"[9822, 9, 1405]",[0.14721547067165375],C0525005,nelfinavir,TREATS,C0011991,Diarrhea
"[11286, 9, 13231]",[0.14312294125556946],C0795597,cytarabine liposome,TREATS,C1531702,Acute lymphoblastic leukemia - category
"[2842, 9, 3255]",[0.14218828082084656],C0024002,lorazepam,TREATS,C0027497,Nausea
"[5320, 9, 6731]",[0.1421814262866974],C0055147,cetirizine,TREATS,C0149931,Migraine Disorders
"[241, 9, 6731]",[0.14171439409255981],C0002600,amitriptyline,TREATS,C0149931,Migraine Disorders
"[14390, 9, 3169]",[0.14086134731769562],C3192263,vemurafenib,TREATS,C0026764,Multiple Myeloma
"[13502, 9, 2859]",[0.13914358615875244],C1718383,teriflunomide,TREATS,C0024141,"Lupus Erythematosus, Systemic"
"[5947, 9, 164]",[0.13722199201583862],C0074393,sertraline,TREATS,C0001973,"Alcoholic Intoxication, Chronic"
"[9160, 9, 3517]",[0.13681773841381073],C0379200,ibandronic acid,TREATS,C0030193,Pain
"[2842, 9, 3517]",[0.1357782483100891],C0024002,lorazepam,TREATS,C0030193,Pain
"[7092, 9, 3169]",[0.13426654040813446],C0178487,ascorbate,TREATS,C0026764,Multiple Myeloma
"[2977, 9, 7821]",[0.13182294368743896],C0025242,memantine,TREATS,C0221765,Chronic schizophrenia
"[14587, 9, 2602]",[0.12970446050167084],C3541367,levomilnacipran,TREATS,C0022104,Irritable Bowel Syndrome
"[9230, 9, 3169]",[0.12807051837444305],C0392938,zoledronate,TREATS,C0026764,Multiple Myeloma
