Triple,Model Score,SUBJECT_CUI,SUBJECT_NAME,PREDICATE,OBJECT_CUI,OBJECT_NAME
"[8794, 9, 426]",[56.67176818847656],C0541315,everolimus,TREATS,C0004153,Atherosclerosis
"[1473, 9, 10207]",[53.61343002319336],C0014025,enalapril,TREATS,C0860594,"Malignant melanoma, metastatic"
"[1318, 9, 2961]",[50.22405242919922],C0012522,diphenhydramine,TREATS,C0027424,Nasal congestion (finding)
"[2913, 9, 426]",[48.04726028442383],C0026933,mycophenolic acid,TREATS,C0004153,Atherosclerosis
"[2074, 9, 2957]",[45.35277557373047],C0019588,histamine,TREATS,C0027404,Narcolepsy
"[701, 9, 1252]",[45.318878173828125],C0006931,capsaicin,TREATS,C0011849,Diabetes Mellitus
"[5691, 9, 8638]",[44.67558288574219],C0085228,fluvoxamine,TREATS,C0497327,Dementia
"[5300, 9, 421]",[43.450828552246094],C0071097,pioglitazone,TREATS,C0004096,Asthma
"[1866, 9, 3089]",[42.91252136230469],C0017687,glucagon,TREATS,C0028754,Obesity
"[10051, 9, 1252]",[42.688568115234375],C0795635,insulin human,TREATS,C0011849,Diabetes Mellitus
"[2709, 9, 8638]",[42.622623443603516],C0025219,melatonin,TREATS,C0497327,Dementia
"[5300, 9, 3037]",[42.31322479248047],C0071097,pioglitazone,TREATS,C0028043,Nicotine Dependence
"[1138, 9, 6218]",[41.892398834228516],C0010592,ciclosporin,TREATS,C0155626,Acute myocardial infarction
"[11767, 9, 4492]",[41.77069854736328],C1566537,ranibizumab,TREATS,C0042164,Uveitis
"[9189, 9, 3857]",[41.625450134277344],C0606070,tocofersolan,TREATS,C0036341,Schizophrenia
"[228, 9, 3655]",[41.22019958496094],C0002645,amoxicillin,TREATS,C0034186,Pyelonephritis
"[10064, 9, 2615]",[41.15105438232422],C0796392,bevacizumab,TREATS,C0024305,"Lymphoma, Non-Hodgkin"
"[10499, 9, 4052]",[41.116790771484375],C0937846,esomeprazole,TREATS,C0038358,Gastric ulcer
"[2709, 9, 3857]",[40.313968658447266],C0025219,melatonin,TREATS,C0036341,Schizophrenia
"[6371, 9, 8638]",[40.16667938232422],C0171023,olanzapine,TREATS,C0497327,Dementia
"[4106, 9, 8638]",[40.098388671875],C0038803,sulpiride,TREATS,C0497327,Dementia
"[3363, 9, 3857]",[39.82855224609375],C0031507,phenytoin,TREATS,C0036341,Schizophrenia
"[10051, 9, 3089]",[39.60784149169922],C0795635,insulin human,TREATS,C0028754,Obesity
"[10362, 9, 4225]",[39.027896881103516],C0887557,sodium ascorbate,TREATS,C0040028,"Thrombocythemia, Essential"
"[5300, 9, 3089]",[38.721248626708984],C0071097,pioglitazone,TREATS,C0028754,Obesity
"[2869, 9, 3037]",[38.46696853637695],C0026549,morphine,TREATS,C0028043,Nicotine Dependence
"[1237, 9, 3089]",[38.39876937866211],C0011777,dexamethasone,TREATS,C0028754,Obesity
"[4504, 9, 2706]",[38.02117919921875],C0042291,valproic acid,TREATS,C0025202,melanoma
"[5965, 9, 1146]",[37.81715393066406],C0126174,losartan,TREATS,C0010674,Cystic Fibrosis
"[3514, 9, 1227]",[37.740909576416016],C0032952,prednisone,TREATS,C0011633,Dermatomyositis
"[1240, 9, 4065]",[37.692169189453125],C0011785,dexetimide,TREATS,C0038436,Post-Traumatic Stress Disorder
"[3030, 9, 3089]",[37.6666259765625],C0027996,niacin,TREATS,C0028754,Obesity
"[10853, 9, 739]",[37.6205940246582],C1144149,lenalidomide,TREATS,C0007134,Renal Cell Carcinoma
"[5460, 9, 8638]",[37.48756790161133],C0076829,topiramate,TREATS,C0497327,Dementia
"[5611, 9, 3857]",[37.3889274597168],C0080356,valproate,TREATS,C0036341,Schizophrenia
"[1138, 9, 8727]",[37.19942092895508],C0010592,ciclosporin,TREATS,C0524910,"Hepatitis C, Chronic"
"[5909, 9, 3924]",[37.08470916748047],C0110038,clavulanate,TREATS,C0037199,Sinusitis
"[228, 9, 7227]",[37.0423583984375],C0002645,amoxicillin,TREATS,C0243001,Abdominal Abscess
"[2795, 9, 1980]",[37.03000259399414],C0025826,methyltestosterone,TREATS,C0018801,Heart failure
"[1134, 9, 5582]",[36.5968132019043],C0010583,cyclophosphamide,TREATS,C0079774,Peripheral T-Cell Lymphoma
"[5425, 9, 10207]",[36.52529525756836],C0076080,temozolomide,TREATS,C0860594,"Malignant melanoma, metastatic"
"[178, 9, 1980]",[36.43031311035156],C0002335,alprostadil,TREATS,C0018801,Heart failure
"[44, 9, 3091]",[36.15993118286133],C0001047,acetylcysteine,TREATS,C0028768,Obsessive-Compulsive Disorder
"[6950, 9, 402]",[36.090858459472656],C0209368,mycophenolate mofetil,TREATS,C0003873,Rheumatoid Arthritis
"[13704, 9, 3621]",[36.080162048339844],C4740830,adalimumab-adaz,TREATS,C0033860,Psoriasis
"[6979, 9, 2968]",[35.98540496826172],C0220578,palonosetron,TREATS,C0027497,Nausea
"[409, 9, 430]",[35.936763763427734],C0003968,ascorbic acid,TREATS,C0004238,Atrial Fibrillation
"[2584, 9, 8638]",[35.81791305541992],C0024002,lorazepam,TREATS,C0497327,Dementia
"[10931, 9, 2615]",[35.50407409667969],C1176309,bortezomib,TREATS,C0024305,"Lymphoma, Non-Hodgkin"
"[2793, 9, 2907]",[35.395992279052734],C0025815,methylprednisolone,TREATS,C0026896,Myasthenia Gravis
"[3189, 9, 3146]",[35.36332702636719],C0030049,oxycodone,TREATS,C0029408,Degenerative polyarthritis
"[2517, 9, 1489]",[35.26533508300781],C0023566,levonorgestrel,TREATS,C0014175,Endometriosis
"[3094, 9, 3507]",[35.22807312011719],C0028833,octreotide,TREATS,C0032897,Prader-Willi Syndrome
"[2801, 9, 1975]",[35.14820098876953],C0025859,metoprolol,TREATS,C0018790,Cardiac Arrest
"[4563, 9, 1109]",[34.976524353027344],C0042874,Vitamin E,TREATS,C0010346,Crohn Disease
"[4580, 9, 2167]",[34.40026092529297],C0043031,warfarin,TREATS,C0020542,Pulmonary Hypertension
"[2832, 9, 186]",[34.366458892822266],C0026088,mifepristone,TREATS,C0002395,Alzheimer's Disease
"[542, 9, 430]",[34.360755920410156],C0005575,biotin,TREATS,C0004238,Atrial Fibrillation
"[958, 9, 10426]",[34.28154373168945],C0008845,citalopram,TREATS,C0917801,Sleeplessness
"[1134, 9, 256]",[34.22801971435547],C0010583,cyclophosphamide,TREATS,C0002874,Aplastic Anemia
"[9189, 9, 1019]",[34.210487365722656],C0606070,tocofersolan,TREATS,C0009324,Ulcerative Colitis
"[448, 9, 739]",[34.10093307495117],C0004475,azacitidine,TREATS,C0007134,Renal Cell Carcinoma
"[8794, 9, 738]",[34.00970458984375],C0541315,everolimus,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[8786, 9, 398]",[33.978389739990234],C0538927,celecoxib,TREATS,C0003864,Arthritis
"[41, 9, 2150]",[33.90555191040039],C0001041,acetylcholine,TREATS,C0020473,Hyperlipidemia
"[1855, 9, 1252]",[33.892581939697266],C0017628,glibenclamide,TREATS,C0011849,Diabetes Mellitus
"[8794, 9, 741]",[33.8848762512207],C0541315,everolimus,TREATS,C0007138,"Carcinoma, Transitional Cell"
"[1237, 9, 2969]",[33.84027099609375],C0011777,dexamethasone,TREATS,C0027498,Nausea and vomiting
"[3809, 9, 2615]",[33.78718566894531],C0035608,rifampicin,TREATS,C0024305,"Lymphoma, Non-Hodgkin"
"[3363, 9, 8638]",[33.65081787109375],C0031507,phenytoin,TREATS,C0497327,Dementia
"[4670, 9, 8638]",[33.615230560302734],C0049506,mirtazapine,TREATS,C0497327,Dementia
"[4792, 9, 1019]",[33.43756866455078],C0054201,budesonide,TREATS,C0009324,Ulcerative Colitis
"[5919, 9, 2968]",[33.396697998046875],C0113293,dexmedetomidine,TREATS,C0027497,Nausea
"[2830, 9, 3205]",[33.374237060546875],C0026056,midazolam,TREATS,C0030193,Pain
"[2849, 9, 2495]",[33.28643798828125],C0026259,mitoxantrone,TREATS,C0023449,Acute lymphocytic leukemia
"[2129, 9, 738]",[33.282371520996094],C0020336,hydroxychloroquine,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[10933, 9, 2889]",[33.255226135253906],C1176316,tadalafil,TREATS,C0026764,Multiple Myeloma
"[1530, 9, 3317]",[33.134403228759766],C0014563,epinephrine,TREATS,C0031099,Periodontitis
"[2583, 9, 1019]",[33.12095642089844],C0023992,loperamide,TREATS,C0009324,Ulcerative Colitis
"[9189, 9, 1109]",[33.068565368652344],C0606070,tocofersolan,TREATS,C0010346,Crohn Disease
"[3565, 9, 1093]",[32.88888168334961],C0033405,promethazine,TREATS,C0010200,Coughing
"[5373, 9, 10538]",[32.814701080322266],C0073633,ranolazine,TREATS,C0948089,Acute Coronary Syndrome
"[1240, 9, 1220]",[32.74050521850586],C0011785,dexetimide,TREATS,C0011581,Depressive disorder
"[980, 9, 3205]",[32.62715148925781],C0009014,clonidine,TREATS,C0030193,Pain
"[3059, 9, 544]",[32.62248611450195],C0028215,nitrous oxide,TREATS,C0005586,Bipolar Disorder
"[10064, 9, 2889]",[32.54851531982422],C0796392,bevacizumab,TREATS,C0026764,Multiple Myeloma
"[2793, 9, 2889]",[32.54296875],C0025815,methylprednisolone,TREATS,C0026764,Multiple Myeloma
"[3574, 9, 3221]",[32.46884536743164],C0033487,propofol,TREATS,C0030305,Pancreatitis
"[957, 9, 3205]",[32.35626220703125],C0008838,cisplatin,TREATS,C0030193,Pain
"[7271, 9, 1267]",[32.35585403442383],C0246415,docetaxel,TREATS,C0011991,Diarrhea
"[10849, 9, 3772]",[32.341304779052734],C1142738,anidulafungin,TREATS,C0035243,Respiratory Tract Infections
"[10388, 9, 402]",[32.25258255004883],C0893761,lacosamide,TREATS,C0003873,Rheumatoid Arthritis
"[419, 9, 2891]",[32.200462341308594],C0004057,acetylsalicylic acid,TREATS,C0026769,Multiple Sclerosis
"[2837, 9, 1146]",[32.17584228515625],C0026187,minocycline,TREATS,C0010674,Cystic Fibrosis
"[5425, 9, 8877]",[32.05220413208008],C0076080,temozolomide,TREATS,C0553580,Ewings sarcoma
"[5700, 9, 4487]",[32.047996520996094],C0085272,leuprorelin,TREATS,C0042133,Uterine Fibroids
"[4174, 9, 2891]",[32.0090446472168],C0039601,testosterone,TREATS,C0026769,Multiple Sclerosis
"[958, 9, 364]",[31.952116012573242],C0008845,citalopram,TREATS,C0003469,Anxiety Disorders
"[8794, 9, 645]",[31.74859619140625],C0541315,everolimus,TREATS,C0006413,Burkitt Lymphoma
"[8794, 9, 402]",[31.689544677734375],C0541315,everolimus,TREATS,C0003873,Rheumatoid Arthritis
"[625, 9, 1093]",[31.639076232910156],C0006246,brompheniramine,TREATS,C0010200,Coughing
"[1134, 9, 2495]",[31.61343765258789],C0010583,cyclophosphamide,TREATS,C0023449,Acute lymphocytic leukemia
"[448, 9, 2889]",[31.56539535522461],C0004475,azacitidine,TREATS,C0026764,Multiple Myeloma
"[958, 9, 3857]",[31.543855667114258],C0008845,citalopram,TREATS,C0036341,Schizophrenia
"[2789, 9, 186]",[31.498567581176758],C0025746,methylthioninium chloride,TREATS,C0002395,Alzheimer's Disease
"[10853, 9, 2622]",[31.344961166381836],C1144149,lenalidomide,TREATS,C0024419,Waldenstrom Macroglobulinemia
"[2709, 9, 1980]",[31.313899993896484],C0025219,melatonin,TREATS,C0018801,Heart failure
"[10849, 9, 691]",[31.31241226196289],C1142738,anidulafungin,TREATS,C0006840,Candidiasis
"[2711, 9, 3857]",[31.26190185546875],C0025242,memantine,TREATS,C0036341,Schizophrenia
"[3513, 9, 1684]",[31.194087982177734],C0032950,prednisolone,TREATS,C0015967,Fever
"[5392, 9, 1146]",[31.152603149414062],C0074554,simvastatin,TREATS,C0010674,Cystic Fibrosis
"[1530, 9, 421]",[30.924591064453125],C0014563,epinephrine,TREATS,C0004096,Asthma
