Triple,Model Score,SUBJECT_CUI,SUBJECT_NAME,PREDICATE,OBJECT_CUI,OBJECT_NAME
"[14427, 9, 11857]",[2.3411294591824117e-07],C3256601,calcium ascorbate anhydrous,TREATS,C0949083,Hospital acquired pneumonia
"[8613, 9, 8295]",[2.2418228695642028e-07],C0290883,anastrozole,TREATS,C0271623,Hypogonadotropic hypogonadism
"[607, 9, 9714]",[1.8001314572302363e-07],C0005578,biperiden,TREATS,C0497327,Dementia
"[3195, 9, 3202]",[1.6886959031126025e-07],C0026933,mycophenolic acid,TREATS,C0026987,Myelofibrosis
"[13850, 9, 13231]",[1.5696713262514095e-07],C1998098,panobinostat,TREATS,C1531702,Acute lymphoblastic leukemia - category
"[10385, 9, 2264]",[1.4801396730490524e-07],C0657912,pregabalin,TREATS,C0019360,Herpes zoster disease
"[13451, 9, 8388]",[1.335172186145428e-07],C1700874,axitinib,TREATS,C0278678,Metastatic Renal Cell Cancer
"[1894, 9, 1233]",[1.2677264749072492e-07],C0016277,fluconazole,TREATS,C0010414,Infection by Cryptococcus neoformans
"[5004, 9, 13231]",[1.110878713461716e-07],C0042679,vincristine,TREATS,C1531702,Acute lymphoblastic leukemia - category
"[13064, 9, 3298]",[1.0455537591269604e-07],C1513105,Melphalanum,TREATS,C0027819,Neuroblastoma
"[10402, 9, 1397]",[9.467398598417276e-08],C0666743,infliximab,TREATS,C0011884,Diabetic Retinopathy
"[6471, 9, 2758]",[8.552891728186296e-08],C0092777,clofarabine,TREATS,C0023480,"Leukemia, Myelomonocytic, Chronic"
"[4589, 9, 9714]",[8.173142873602046e-08],C0039468,temazepam,TREATS,C0497327,Dementia
"[13347, 9, 4251]",[7.656394984678627e-08],C1569608,varenicline,TREATS,C0036341,Schizophrenia
"[717, 9, 3637]",[7.446934091603907e-08],C0006400,bupivacaine,TREATS,C0031099,Periodontitis
"[13104, 9, 7804]",[7.442638150223502e-08],C1515388,Luteohormone,TREATS,C0221074,"Depression, Postpartum"
"[3126, 9, 13231]",[7.35157783537943e-08],C0026259,mitoxantrone,TREATS,C1531702,Acute lymphoblastic leukemia - category
"[6091, 9, 9714]",[7.280291924871563e-08],C0078839,zolpidem,TREATS,C0497327,Dementia
"[5846, 9, 3331]",[7.117064626527281e-08],C0071097,pioglitazone,TREATS,C0028043,Nicotine Dependence
"[8172, 9, 13231]",[6.944092945104785e-08],C0257685,zoledronic acid,TREATS,C1531702,Acute lymphoblastic leukemia - category
"[5338, 9, 9352]",[6.899473703469994e-08],C0055573,choline salicylate,TREATS,C0406317,Chronic small plaque psoriasis
"[5731, 9, 8402]",[6.862207158064848e-08],C0066677,modafinil,TREATS,C0278987,Metastatic non-small cell lung cancer
"[3845, 9, 12381]",[6.842345356972146e-08],C0032857,povidone-iodine,TREATS,C1262117,Fungal keratitis
"[4790, 9, 9714]",[6.730937229804113e-08],C0040778,tranylcypromine,TREATS,C0497327,Dementia
"[203, 9, 340]",[6.521779027934826e-08],C0002371,algeldrate,TREATS,C0003175,Anthrax disease
"[11910, 9, 2781]",[6.492051340956095e-08],C0962603,alefacept,TREATS,C0023646,Lichen Planus
"[1924, 9, 9714]",[6.457587886643523e-08],C0016368,fluphenazine,TREATS,C0497327,Dementia
"[4536, 9, 820]",[5.980370332281382e-08],C0038880,suramin,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[4997, 9, 1366]",[5.973564753958271e-08],C0042646,vidarabine,TREATS,C0011644,Scleroderma
"[9174, 9, 13231]",[5.8980798911534293e-08],C0383429,alemtuzumab,TREATS,C1531702,Acute lymphoblastic leukemia - category
"[13850, 9, 11483]",[5.663332558469847e-08],C1998098,panobinostat,TREATS,C0867389,Chronic graft-versus-host disease
"[197, 9, 9714]",[5.46336309525941e-08],C0002333,alprazolam,TREATS,C0497327,Dementia
"[9892, 9, 720]",[5.430772276326934e-08],C0541315,everolimus,TREATS,C0006413,Burkitt Lymphoma
"[4640, 9, 13231]",[5.3777007735789084e-08],C0039871,thiotepa,TREATS,C1531702,Acute lymphoblastic leukemia - category
"[6274, 9, 9714]",[5.302510075466671e-08],C0085208,bupropion,TREATS,C0497327,Dementia
"[9197, 9, 3646]",[5.261316715632347e-08],C0389169,doripenem,TREATS,C0031154,Peritonitis
"[694, 9, 4251]",[5.258396384988373e-08],C0006213,bromazepam,TREATS,C0036341,Schizophrenia
"[1928, 9, 9714]",[5.121420798559484e-08],C0016377,flurbiprofen,TREATS,C0497327,Dementia
"[4961, 9, 3295]",[5.0831701514653105e-08],C0042291,valproic acid,TREATS,C0027796,Neuralgia
"[4790, 9, 4251]",[5.052839924246655e-08],C0040778,tranylcypromine,TREATS,C0036341,Schizophrenia
"[3554, 9, 3467]",[4.8432323040970005e-08],C0030520,parathyroid hormone,TREATS,C0029456,Osteoporosis
"[13064, 9, 8831]",[4.8035097677257e-08],C1513105,Melphalanum,TREATS,C0334634,"Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse"
