Triple,Model Score,SUBJECT_CUI,SUBJECT_NAME,PREDICATE,OBJECT_CUI,OBJECT_NAME
"[1530, 9, 3207]",[2.033510684967041],C0014563,epinephrine,TREATS,C0030201,"Pain, Postoperative"
"[3578, 9, 3207]",[1.9262735843658447],C0033497,propranolol,TREATS,C0030201,"Pain, Postoperative"
"[4191, 9, 1489]",[1.8875794410705566],C0039736,thalidomide,TREATS,C0014175,Endometriosis
"[3065, 9, 2191]",[1.6117568016052246],C0028351,norepinephrine,TREATS,C0020651,"Hypotension, Orthostatic"
"[1743, 9, 8638]",[1.567403793334961],C0016365,fluoxetine,TREATS,C0497327,Dementia
"[1530, 9, 3317]",[1.523364543914795],C0014563,epinephrine,TREATS,C0031099,Periodontitis
"[4870, 9, 8638]",[1.2627302408218384],C0055891,clobazam,TREATS,C0497327,Dementia
"[2413, 9, 3221]",[1.2254856824874878],C0022614,ketamine,TREATS,C0030305,Pancreatitis
"[9534, 9, 3159]",[1.2243170738220215],C0717758,etanercept,TREATS,C0029456,Osteoporosis
"[2413, 9, 1523]",[1.1923556327819824],C0022614,ketamine,TREATS,C0014544,Epilepsy
"[3065, 9, 10425]",[1.1255435943603516],C0028351,norepinephrine,TREATS,C0917798,Cerebral Ischemia
"[5369, 9, 8666]",[1.0713211297988892],C0073571,ropivacaine,TREATS,C0520909,Postoperative Nausea and Vomiting
"[1173, 9, 2639]",[1.0528186559677124],C0010980,dapsone,TREATS,C0024530,Malaria
"[2709, 9, 8638]",[1.0209195613861084],C0025219,melatonin,TREATS,C0497327,Dementia
"[5300, 9, 1489]",[0.8482330441474915],C0071097,pioglitazone,TREATS,C0014175,Endometriosis
"[4580, 9, 10537]",[0.8381052017211914],C0043031,warfarin,TREATS,C0948008,Ischemic stroke
"[2527, 9, 4067]",[0.5502505898475647],C0023660,lidocaine,TREATS,C0038454,Cerebrovascular accident
"[5392, 9, 186]",[0.5284405946731567],C0074554,simvastatin,TREATS,C0002395,Alzheimer's Disease
"[3036, 9, 8666]",[0.5164791345596313],C0028040,nicotine,TREATS,C0520909,Postoperative Nausea and Vomiting
"[2074, 9, 2957]",[0.5022410154342651],C0019588,histamine,TREATS,C0027404,Narcolepsy
"[2028, 9, 3455]",[0.4975075423717499],C0019134,heparin,TREATS,C0032285,Pneumonia
"[2527, 9, 3317]",[0.48873525857925415],C0023660,lidocaine,TREATS,C0031099,Periodontitis
"[3546, 9, 3089]",[0.4697376489639282],C0033228,fenofibrate,TREATS,C0028754,Obesity
"[4537, 9, 2600]",[0.45894044637680054],C0042646,vidarabine,TREATS,C0024141,"Lupus Erythematosus, Systemic"
"[649, 9, 1523]",[0.45868682861328125],C0006462,buspirone,TREATS,C0014544,Epilepsy
"[6357, 9, 186]",[0.43330639600753784],C0167117,exenatide,TREATS,C0002395,Alzheimer's Disease
"[1001, 9, 146]",[0.43053382635116577],C0009170,cocaine,TREATS,C0001973,"Alcoholic Intoxication, Chronic"
"[5300, 9, 3089]",[0.42322948575019836],C0071097,pioglitazone,TREATS,C0028754,Obesity
"[2074, 9, 6090]",[0.4207802414894104],C0019588,histamine,TREATS,C0149931,Migraine Disorders
"[1237, 9, 7171]",[0.3975820541381836],C0011777,dexamethasone,TREATS,C0242383,Age related macular degeneration
"[2789, 9, 186]",[0.3772661089897156],C0025746,methylthioninium chloride,TREATS,C0002395,Alzheimer's Disease
"[642, 9, 8666]",[0.3685389757156372],C0006400,bupivacaine,TREATS,C0520909,Postoperative Nausea and Vomiting
"[5300, 9, 421]",[0.33248424530029297],C0071097,pioglitazone,TREATS,C0004096,Asthma
"[7686, 9, 421]",[0.32952743768692017],C0286651,atorvastatin,TREATS,C0004096,Asthma
"[2762, 9, 7165]",[0.3246214985847473],C0025598,metformin,TREATS,C0242339,Dyslipidemias
"[1742, 9, 1267]",[0.3185768127441406],C0016360,fluorouracil,TREATS,C0011991,Diarrhea
"[2134, 9, 4067]",[0.31634676456451416],C0020402,hydroxycarbamide,TREATS,C0038454,Cerebrovascular accident
"[9221, 9, 2058]",[0.31243082880973816],C0657912,pregabalin,TREATS,C0019360,Herpes zoster disease
"[1530, 9, 3089]",[0.3121025264263153],C0014563,epinephrine,TREATS,C0028754,Obesity
"[2954, 9, 1489]",[0.30547428131103516],C0027368,nandrolone,TREATS,C0014175,Endometriosis
"[7702, 9, 186]",[0.29732850193977356],C0289313,rosiglitazone,TREATS,C0002395,Alzheimer's Disease
"[44, 9, 2600]",[0.2967754900455475],C0001047,acetylcysteine,TREATS,C0024141,"Lupus Erythematosus, Systemic"
"[1530, 9, 421]",[0.2759541869163513],C0014563,epinephrine,TREATS,C0004096,Asthma
"[3065, 9, 166]",[0.2706553339958191],C0028351,norepinephrine,TREATS,C0002170,Alopecia
"[1951, 9, 8638]",[0.25696781277656555],C0018546,haloperidol,TREATS,C0497327,Dementia
"[2635, 9, 421]",[0.25435125827789307],C0024480,magnesium sulfate,TREATS,C0004096,Asthma
"[3387, 9, 3089]",[0.24714511632919312],C0031716,phosphorylcholine,TREATS,C0028754,Obesity
"[4191, 9, 1229]",[0.24155667424201965],C0039736,thalidomide,TREATS,C0011644,Scleroderma
"[10931, 9, 2907]",[0.23745200037956238],C1176309,bortezomib,TREATS,C0026896,Myasthenia Gravis
"[1571, 9, 3159]",[0.23110973834991455],C0014912,estradiol,TREATS,C0029456,Osteoporosis
"[11774, 9, 3089]",[0.22352583706378937],C1569608,varenicline,TREATS,C0028754,Obesity
"[663, 9, 1409]",[0.22243621945381165],C0006644,caffeine,TREATS,C0013404,Dyspnea
"[1866, 9, 3089]",[0.21890169382095337],C0017687,glucagon,TREATS,C0028754,Obesity
"[1237, 9, 3089]",[0.2168039232492447],C0011777,dexamethasone,TREATS,C0028754,Obesity
"[3574, 9, 3221]",[0.21637806296348572],C0033487,propofol,TREATS,C0030305,Pancreatitis
"[10051, 9, 3089]",[0.20912465453147888],C0795635,insulin human,TREATS,C0028754,Obesity
"[1013, 9, 421]",[0.20779164135456085],C0009262,colchicine,TREATS,C0004096,Asthma
"[5951, 9, 421]",[0.20506830513477325],C0123677,insulin aspart,TREATS,C0004096,Asthma
"[5369, 9, 377]",[0.20368188619613647],C0073571,ropivacaine,TREATS,C0003615,Appendicitis
"[6851, 9, 3089]",[0.20351609587669373],C0205758,racepinephrine,TREATS,C0028754,Obesity
"[4854, 9, 3089]",[0.19772163033485413],C0055573,choline salicylate,TREATS,C0028754,Obesity
"[5919, 9, 3246]",[0.194456085562706],C0113293,dexmedetomidine,TREATS,C0030567,Parkinson Disease
"[642, 9, 3317]",[0.19317753612995148],C0006400,bupivacaine,TREATS,C0031099,Periodontitis
"[8759, 9, 3246]",[0.19076335430145264],C0529793,sildenafil,TREATS,C0030567,Parkinson Disease
"[218, 9, 6090]",[0.19004587829113007],C0002600,amitriptyline,TREATS,C0149931,Migraine Disorders
"[10399, 9, 3089]",[0.18757860362529755],C0907402,insulin glargine,TREATS,C0028754,Obesity
"[10784, 9, 421]",[0.18753230571746826],C1122087,adalimumab,TREATS,C0004096,Asthma
"[8779, 9, 3089]",[0.1798630654811859],C0537270,insulin detemir,TREATS,C0028754,Obesity
"[6040, 9, 740]",[0.17654696106910706],C0144576,paclitaxel,TREATS,C0007137,Squamous cell carcinoma
"[10051, 9, 421]",[0.1755763441324234],C0795635,insulin human,TREATS,C0004096,Asthma
"[3109, 9, 3246]",[0.1642419397830963],C0028978,omeprazole,TREATS,C0030567,Parkinson Disease
"[3065, 9, 3246]",[0.15930163860321045],C0028351,norepinephrine,TREATS,C0030567,Parkinson Disease
"[11500, 9, 740]",[0.15636393427848816],C1506770,lapatinib,TREATS,C0007137,Squamous cell carcinoma
