Triple,Model Score,SUBJECT_CUI,SUBJECT_NAME,PREDICATE,OBJECT_CUI,OBJECT_NAME
"[1530, 9, 421]",[5.265165328979492],C0014563,epinephrine,TREATS,C0004096,Asthma
"[6979, 9, 2968]",[4.7850847244262695],C0220578,palonosetron,TREATS,C0027497,Nausea
"[6901, 9, 4231]",[3.9541189670562744],C0206460,enoxaparin,TREATS,C0040053,Thrombosis
"[1237, 9, 3089]",[3.935541868209839],C0011777,dexamethasone,TREATS,C0028754,Obesity
"[7271, 9, 740]",[3.6648752689361572],C0246415,docetaxel,TREATS,C0007137,Squamous cell carcinoma
"[6979, 9, 4573]",[3.4276931285858154],C0220578,palonosetron,TREATS,C0042963,Vomiting
"[2830, 9, 1523]",[3.3967397212982178],C0026056,midazolam,TREATS,C0014544,Epilepsy
"[2584, 9, 3857]",[3.2881805896759033],C0024002,lorazepam,TREATS,C0036341,Schizophrenia
"[228, 9, 3325]",[3.2438251972198486],C0002645,amoxicillin,TREATS,C0031154,Peritonitis
"[5955, 9, 3008]",[3.140192747116089],C0123931,irinotecan,TREATS,C0027819,Neuroblastoma
"[1318, 9, 4573]",[3.1116783618927],C0012522,diphenhydramine,TREATS,C0042963,Vomiting
"[642, 9, 3146]",[3.0165202617645264],C0006400,bupivacaine,TREATS,C0029408,Degenerative polyarthritis
"[3513, 9, 1684]",[3.007166624069214],C0032950,prednisolone,TREATS,C0015967,Fever
"[2584, 9, 2968]",[2.9814951419830322],C0024002,lorazepam,TREATS,C0027497,Nausea
"[13704, 9, 3621]",[2.9244136810302734],C4740830,adalimumab-adaz,TREATS,C0033860,Psoriasis
"[5350, 9, 2889]",[2.916447877883911],C0072980,sirolimus,TREATS,C0026764,Multiple Myeloma
"[4089, 9, 1146]",[2.891256093978882],C0038689,sulfamethoxazole,TREATS,C0010674,Cystic Fibrosis
"[9245, 9, 738]",[2.8822829723358154],C0671970,capecitabine,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[454, 9, 3155]",[2.8801968097686768],C0004521,aztreonam,TREATS,C0029443,Osteomyelitis
"[5525, 9, 3008]",[2.8599157333374023],C0079083,carboplatin,TREATS,C0027819,Neuroblastoma
"[176, 9, 3857]",[2.8542792797088623],C0002333,alprazolam,TREATS,C0036341,Schizophrenia
"[8779, 9, 3089]",[2.850694417953491],C0537270,insulin detemir,TREATS,C0028754,Obesity
"[2135, 9, 3857]",[2.846811294555664],C0020404,hydroxyzine,TREATS,C0036341,Schizophrenia
"[1571, 9, 3159]",[2.833970546722412],C0014912,estradiol,TREATS,C0029456,Osteoporosis
"[2762, 9, 738]",[2.8145360946655273],C0025598,metformin,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[10784, 9, 421]",[2.812026262283325],C1122087,adalimumab,TREATS,C0004096,Asthma
"[2803, 9, 3155]",[2.8090031147003174],C0025872,metronidazole,TREATS,C0029443,Osteomyelitis
"[2793, 9, 2889]",[2.8089230060577393],C0025815,methylprednisolone,TREATS,C0026764,Multiple Myeloma
"[9225, 9, 3155]",[2.780172824859619],C0663241,linezolid,TREATS,C0029443,Osteomyelitis
"[4206, 9, 3008]",[2.7465312480926514],C0039871,thiotepa,TREATS,C0027819,Neuroblastoma
"[4580, 9, 10537]",[2.7338106632232666],C0043031,warfarin,TREATS,C0948008,Ischemic stroke
"[1530, 9, 3089]",[2.7263951301574707],C0014563,epinephrine,TREATS,C0028754,Obesity
"[1743, 9, 544]",[2.709836721420288],C0016365,fluoxetine,TREATS,C0005586,Bipolar Disorder
"[5270, 9, 430]",[2.709392786026001],C0070166,clopidogrel,TREATS,C0004238,Atrial Fibrillation
"[4854, 9, 3089]",[2.677523612976074],C0055573,choline salicylate,TREATS,C0028754,Obesity
"[5392, 9, 3455]",[2.626197576522827],C0074554,simvastatin,TREATS,C0032285,Pneumonia
"[4792, 9, 1019]",[2.5401008129119873],C0054201,budesonide,TREATS,C0009324,Ulcerative Colitis
"[4506, 9, 466]",[2.5241074562072754],C0042313,vancomycin,TREATS,C0004626,"Pneumonia, Bacterial"
"[10931, 9, 2600]",[2.5199129581451416],C1176309,bortezomib,TREATS,C0024141,"Lupus Erythematosus, Systemic"
"[10047, 9, 2495]",[2.5163984298706055],C0795597,cytarabine liposome,TREATS,C0023449,Acute lymphocytic leukemia
"[10499, 9, 4052]",[2.5083272457122803],C0937846,esomeprazole,TREATS,C0038358,Gastric ulcer
"[980, 9, 3205]",[2.4954004287719727],C0009014,clonidine,TREATS,C0030193,Pain
"[894, 9, 3857]",[2.4887657165527344],C0008318,colecalciferol,TREATS,C0036341,Schizophrenia
"[4838, 9, 421]",[2.4862449169158936],C0055147,cetirizine,TREATS,C0004096,Asthma
"[1571, 9, 1489]",[2.4832475185394287],C0014912,estradiol,TREATS,C0014175,Endometriosis
"[4389, 9, 3155]",[2.4820287227630615],C0041041,trimethoprim,TREATS,C0029443,Osteomyelitis
"[3413, 9, 3155]",[2.479149341583252],C0031955,piperacillin,TREATS,C0029443,Osteomyelitis
"[8752, 9, 3857]",[2.4686739444732666],C0527316,donepezil,TREATS,C0036341,Schizophrenia
"[34, 9, 1980]",[2.463818311691284],C0000981,acetazolamide,TREATS,C0018801,Heart failure
"[5300, 9, 3089]",[2.460505247116089],C0071097,pioglitazone,TREATS,C0028754,Obesity
"[2213, 9, 3857]",[2.4544403553009033],C0020934,imipramine,TREATS,C0036341,Schizophrenia
"[953, 9, 1109]",[2.4049417972564697],C0008809,ciprofloxacin,TREATS,C0010346,Crohn Disease
"[9236, 9, 12891]",[2.365375280380249],C0666743,infliximab,TREATS,C3495559,Juvenile arthritis
"[2939, 9, 421]",[2.3608181476593018],C0027235,ipratropium,TREATS,C0004096,Asthma
"[1138, 9, 2889]",[2.3602535724639893],C0010592,ciclosporin,TREATS,C0026764,Multiple Myeloma
"[5200, 9, 3924]",[2.3481733798980713],C0066700,mometasone furoate,TREATS,C0037199,Sinusitis
"[5176, 9, 3155]",[2.321723222732544],C0066005,meropenem,TREATS,C0029443,Osteomyelitis
"[3514, 9, 4160]",[2.319068670272827],C0032952,prednisone,TREATS,C0039483,Giant Cell Arteritis
"[3565, 9, 2961]",[2.2819201946258545],C0033405,promethazine,TREATS,C0027424,Nasal congestion (finding)
"[3030, 9, 3089]",[2.2411911487579346],C0027996,niacin,TREATS,C0028754,Obesity
"[6950, 9, 1267]",[2.2410833835601807],C0209368,mycophenolate mofetil,TREATS,C0011991,Diarrhea
"[2709, 9, 8638]",[2.2374792098999023],C0025219,melatonin,TREATS,C0497327,Dementia
"[2780, 9, 3008]",[2.232592821121216],C0025677,methotrexate,TREATS,C0027819,Neuroblastoma
"[9865, 9, 1109]",[2.2127959728240967],C0770565,dexamethasone phosphate,TREATS,C0010346,Crohn Disease
"[5119, 9, 3857]",[2.2031242847442627],C0064636,lamotrigine,TREATS,C0036341,Schizophrenia
"[4828, 9, 3155]",[2.1987290382385254],C0055003,cefepime,TREATS,C0029443,Osteomyelitis
"[1519, 9, 3924]",[2.187980890274048],C0014479,ephedrine,TREATS,C0037199,Sinusitis
"[2830, 9, 1409]",[2.1811985969543457],C0026056,midazolam,TREATS,C0013404,Dyspnea
"[11831, 9, 1109]",[2.177663803100586],C1619966,abatacept,TREATS,C0010346,Crohn Disease
"[1358, 9, 421]",[2.1749966144561768],C0012963,dobutamine,TREATS,C0004096,Asthma
"[1191, 9, 2639]",[2.172421932220459],C0011185,prasterone,TREATS,C0024530,Malaria
"[10863, 9, 691]",[2.17130970954895],C1145701,amphotericin B liposomal,TREATS,C0006840,Candidiasis
"[3054, 9, 3655]",[2.1678085327148438],C0028156,nitrofurantoin,TREATS,C0034186,Pyelonephritis
"[8190, 9, 2600]",[2.166837692260742],C0383429,alemtuzumab,TREATS,C0024141,"Lupus Erythematosus, Systemic"
"[6950, 9, 402]",[2.1533639430999756],C0209368,mycophenolate mofetil,TREATS,C0003873,Rheumatoid Arthritis
"[3546, 9, 3089]",[2.14888072013855],C0033228,fenofibrate,TREATS,C0028754,Obesity
"[4282, 9, 466]",[2.122626543045044],C0040341,tobramycin,TREATS,C0004626,"Pneumonia, Bacterial"
"[2849, 9, 7899]",[2.108431577682495],C0026259,mitoxantrone,TREATS,C0334634,"Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse"
"[1371, 9, 3857]",[2.1068906784057617],C0013085,doxepin,TREATS,C0036341,Schizophrenia
"[3183, 9, 3857]",[2.1033198833465576],C0029997,oxazepam,TREATS,C0036341,Schizophrenia
"[5909, 9, 3924]",[2.08341121673584],C0110038,clavulanate,TREATS,C0037199,Sinusitis
"[3514, 9, 3205]",[2.0679872035980225],C0032952,prednisone,TREATS,C0030193,Pain
"[2517, 9, 1489]",[2.0667693614959717],C0023566,levonorgestrel,TREATS,C0014175,Endometriosis
"[10933, 9, 12695]",[2.0636017322540283],C1176316,tadalafil,TREATS,C2973725,Pulmonary arterial hypertension
"[2129, 9, 739]",[2.062117099761963],C0020336,hydroxychloroquine,TREATS,C0007134,Renal Cell Carcinoma
"[1519, 9, 1093]",[2.0404655933380127],C0014479,ephedrine,TREATS,C0010200,Coughing
"[2951, 9, 1109]",[2.039214611053467],C0027360,naltrexone,TREATS,C0010346,Crohn Disease
"[2830, 9, 11014]",[2.0321969985961914],C0026056,midazolam,TREATS,C1269683,Major Depressive Disorder
"[3348, 9, 3857]",[2.0289995670318604],C0031412,phenobarbital,TREATS,C0036341,Schizophrenia
"[5386, 9, 146]",[2.025263547897339],C0074393,sertraline,TREATS,C0001973,"Alcoholic Intoxication, Chronic"
"[958, 9, 364]",[2.014596462249756],C0008845,citalopram,TREATS,C0003469,Anxiety Disorders
"[5197, 9, 11014]",[2.000349521636963],C0066677,modafinil,TREATS,C1269683,Major Depressive Disorder
"[3030, 9, 2150]",[1.9868295192718506],C0027996,niacin,TREATS,C0020473,Hyperlipidemia
"[968, 9, 3155]",[1.975940465927124],C0008947,clindamycin,TREATS,C0029443,Osteomyelitis
"[625, 9, 3794]",[1.9668829441070557],C0006246,brompheniramine,TREATS,C0035455,Rhinitis
"[2204, 9, 3008]",[1.9656927585601807],C0020823,ifosfamide,TREATS,C0027819,Neuroblastoma
"[543, 9, 3857]",[1.950212001800537],C0005578,biperiden,TREATS,C0036341,Schizophrenia
