Triple,Model Score,SUBJECT_CUI,SUBJECT_NAME,PREDICATE,OBJECT_CUI,OBJECT_NAME
"[2711, 9, 3856]",[2.496085471648257e-07],C0025242,memantine,TREATS,C0036337,Schizoaffective Disorder
"[14128, 9, 12394]",[1.198134924607075e-07],C5834323,INT-230-6 COMPONENT CISPLATIN,TREATS,C2585890,Nonsquamous nonsmall cell neoplasm of lung
"[8190, 9, 5582]",[7.397957801913435e-08],C0383429,alemtuzumab,TREATS,C0079774,Peripheral T-Cell Lymphoma
"[10849, 9, 415]",[6.315711686966097e-08],C1142738,anidulafungin,TREATS,C0004030,Aspergillosis
"[8190, 9, 6987]",[6.156380294441988e-08],C0383429,alemtuzumab,TREATS,C0220756,"Niemann-Pick Disease, Type C"
"[13708, 9, 3017]",[4.962156197052536e-08],C4741328,rituximab-abbs,TREATS,C0027873,Neuromyelitis Optica
"[11875, 9, 11835]",[4.7612157771936836e-08],C1700874,axitinib,TREATS,C1621958,Glioblastoma Multiforme
"[6851, 9, 1975]",[4.749517401592129e-08],C0205758,racepinephrine,TREATS,C0018790,Cardiac Arrest
"[14128, 9, 2969]",[4.092483862905283e-08],C5834323,INT-230-6 COMPONENT CISPLATIN,TREATS,C0027498,Nausea and vomiting
"[5097, 9, 7165]",[3.928773395500684e-08],C0063657,"insulin, neutral",TREATS,C0242339,Dyslipidemias
"[1717, 9, 11835]",[3.460008457523145e-08],C0016278,flucytosine,TREATS,C1621958,Glioblastoma Multiforme
"[9249, 9, 5582]",[3.388436198292766e-08],C0672708,vorinostat,TREATS,C0079774,Peripheral T-Cell Lymphoma
"[3664, 9, 3621]",[3.1463045502277964e-08],C0034263,pyridoxal,TREATS,C0033860,Psoriasis
"[1318, 9, 7377]",[3.067269815915097e-08],C0012522,diphenhydramine,TREATS,C0267176,Gastroparesis due to diabetes mellitus
"[10851, 9, 426]",[3.003614423846557e-08],C1142985,ezetimibe,TREATS,C0004153,Atherosclerosis
"[9534, 9, 8945]",[2.9187383177031734e-08],C0717758,etanercept,TREATS,C0578870,Chronic Spontaneous Urticaria
"[5300, 9, 242]",[2.6426153709735445e-08],C0071097,pioglitazone,TREATS,C0002736,Amyotrophic Lateral Sclerosis
"[139, 9, 12695]",[2.6013177389927478e-08],C0001927,salbutamol,TREATS,C2973725,Pulmonary arterial hypertension
"[5518, 9, 3856]",[2.5500467515371383e-08],C0078844,zonisamide,TREATS,C0036337,Schizoaffective Disorder
"[6033, 9, 398]",[2.5455060281842634e-08],C0142825,sodium citrate,TREATS,C0003864,Arthritis
"[1795, 9, 4065]",[2.5181657647976863e-08],C0016967,galantamine,TREATS,C0038436,Post-Traumatic Stress Disorder
"[2794, 9, 11679]",[2.486954642222372e-08],C0025819,Methylprednisolone Hemisuccinate,TREATS,C1531702,Acute lymphoblastic leukemia - category
"[5268, 9, 6572]",[2.4838648471359193e-08],C0070108,paregoric,TREATS,C0184567,Acute onset pain
"[8190, 9, 4597]",[2.4687253130650788e-08],C0383429,alemtuzumab,TREATS,C0043208,Wolman Disease
"[2128, 9, 611]",[2.4263396625201494e-08],C0020316,hydroxocobalamin,TREATS,C0006114,Cerebral Edema
"[6851, 9, 4530]",[2.3077509681002084e-08],C0205758,racepinephrine,TREATS,C0042510,Ventricular Fibrillation
"[9534, 9, 2526]",[2.2678493749594963e-08],C0717758,etanercept,TREATS,C0023646,Lichen Planus
"[13708, 9, 5582]",[2.26680221260267e-08],C4741328,rituximab-abbs,TREATS,C0079774,Peripheral T-Cell Lymphoma
"[5861, 9, 2505]",[2.2637768992694873e-08],C0092777,clofarabine,TREATS,C0023480,"Leukemia, Myelomonocytic, Chronic"
"[625, 9, 3794]",[2.2548576339431747e-08],C0006246,brompheniramine,TREATS,C0035455,Rhinitis
"[1361, 9, 1813]",[2.2067043303763967e-08],C0013015,domperidone,TREATS,C0017168,Gastroesophageal reflux disease
"[2202, 9, 11679]",[2.1889315249268293e-08],C0020789,idarubicin,TREATS,C1531702,Acute lymphoblastic leukemia - category
"[8823, 9, 2267]",[2.1633578484170357e-08],C0544368,hydrocortamate,TREATS,C0021390,Inflammatory Bowel Diseases
"[5254, 9, 6929]",[2.1537037042662632e-08],C0069717,oxaliplatin,TREATS,C0206754,Neuroendocrine Tumors
"[5460, 9, 3507]",[2.1305304187535512e-08],C0076829,topiramate,TREATS,C0032897,Prader-Willi Syndrome
"[211, 9, 11835]",[2.110656716070025e-08],C0002563,aminolevulinic acid,TREATS,C1621958,Glioblastoma Multiforme
"[1674, 9, 8608]",[2.0739996386964776e-08],C0015846,fentanyl,TREATS,C0474368,Labor Pain
"[6950, 9, 5582]",[2.0391652810758387e-08],C0209368,mycophenolate mofetil,TREATS,C0079774,Peripheral T-Cell Lymphoma
