Triple,Model Score,SUBJECT_CUI,SUBJECT_NAME,PREDICATE,OBJECT_CUI,OBJECT_NAME
"[288, 9, 9395]",[-0.0947921946644783],C0002645,amoxicillin,TREATS,C0243001,Abdominal Abscess
"[789, 9, 4736]",[-0.12166003882884979],C0006246,brompheniramine,TREATS,C0035455,Rhinitis
"[13991, 9, 5070]",[-0.12222198396921158],C0937846,esomeprazole,TREATS,C0038358,Gastric ulcer
"[13362, 9, 929]",[-0.12395311146974564],C0796392,bevacizumab,TREATS,C0007134,Renal Cell Carcinoma
"[14344, 9, 869]",[-0.1310785561800003],C1120386,micafungin,TREATS,C0006840,Candidiasis
"[11666, 9, 930]",[-0.1318829208612442],C0541315,everolimus,TREATS,C0007137,Squamous cell carcinoma
"[7536, 9, 9662]",[-0.13853882253170013],C0123091,quetiapine,TREATS,C0270549,Generalized Anxiety Disorder
"[5363, 9, 588]",[-0.13860101997852325],C0040341,tobramycin,TREATS,C0004626,"Pneumonia, Bacterial"
"[12280, 9, 7739]",[-0.14098572731018066],C0657912,pregabalin,TREATS,C0150055,Chronic pain
"[276, 9, 11445]",[-0.14585748314857483],C0002600,amitriptyline,TREATS,C0497327,Dementia
"[808, 9, 7739]",[-0.14690394699573517],C0006400,bupivacaine,TREATS,C0150055,Chronic pain
"[3211, 9, 4822]",[-0.1517472118139267],C0024002,lorazepam,TREATS,C0036341,Schizophrenia
"[5250, 9, 2617]",[-0.15654051303863525],C0039736,thalidomide,TREATS,C0019829,Hodgkin Disease
"[9451, 9, 930]",[-0.15884435176849365],C0246415,docetaxel,TREATS,C0007137,Squamous cell carcinoma
"[10078, 9, 4821]",[-0.15910185873508453],C0299792,aripiprazole,TREATS,C0036337,Schizoaffective Disorder
"[11643, 9, 9677]",[-0.16024285554885864],C0536495,moxifloxacin,TREATS,C0271429,Acute otitis media
"[11666, 9, 3726]",[-0.16234087944030762],C0541315,everolimus,TREATS,C0027819,Neuroblastoma
"[14341, 9, 1867]",[-0.16373595595359802],C1120106,ertapenem,TREATS,C0014179,Endometritis
"[8086, 9, 1578]",[-0.16386742889881134],C0167117,exenatide,TREATS,C0011849,Diabetes Mellitus
"[17397, 9, 9813]",[-0.1682104468345642],C3657270,nivolumab,TREATS,C0278987,Metastatic non-small cell lung cancer
"[5686, 9, 11767]",[-0.16894924640655518],C0042679,vincristine,TREATS,C0553580,Ewings sarcoma
"[5730, 9, 14038]",[-0.17220887541770935],C0043031,warfarin,TREATS,C0948008,Ischemic stroke
"[14135, 9, 2690]",[-0.17276977002620697],C0965129,rosuvastatin,TREATS,C0020473,Hyperlipidemia
"[12301, 9, 5214]",[-0.1754528284072876],C0666743,infliximab,TREATS,C0039483,Giant Cell Arteritis
"[6991, 9, 3726]",[-0.17583362758159637],C0079083,carboplatin,TREATS,C0027819,Neuroblastoma
"[789, 9, 1363]",[-0.17678003013134003],C0006246,brompheniramine,TREATS,C0010200,Coughing
"[3761, 9, 9300]",[-0.1782817542552948],C0028027,nicotinamide,TREATS,C0242339,Dyslipidemias
"[7657, 9, 930]",[-0.17836114764213562],C0144576,paclitaxel,TREATS,C0007137,Squamous cell carcinoma
"[256, 9, 698]",[-0.17880010604858398],C0002475,mitomycin,TREATS,C0005684,Malignant neoplasm of urinary bladder
"[3808, 9, 4822]",[-0.18032169342041016],C0028420,nortriptyline,TREATS,C0036341,Schizophrenia
"[12280, 9, 11445]",[-0.18034319579601288],C0657912,pregabalin,TREATS,C0497327,Dementia
"[11651, 9, 869]",[-0.18055085837841034],C0537894,caspofungin,TREATS,C0006840,Candidiasis
"[18253, 9, 4489]",[-0.1822105199098587],C4740830,adalimumab-adaz,TREATS,C0033860,Psoriasis
"[8906, 9, 5300]",[-0.18483267724514008],C0206460,enoxaparin,TREATS,C0040053,Thrombosis
