Triple,Model Score,SUBJECT_CUI,SUBJECT_NAME,PREDICATE,OBJECT_CUI,OBJECT_NAME
"[6979, 9, 2968]",[10.121536254882812],C0220578,palonosetron,TREATS,C0027497,Nausea
"[6979, 9, 4573]",[6.524303436279297],C0220578,palonosetron,TREATS,C0042963,Vomiting
"[10499, 9, 4052]",[4.848089218139648],C0937846,esomeprazole,TREATS,C0038358,Gastric ulcer
"[3199, 9, 1019]",[4.717026710510254],C0030125,aminosalicylic acid,TREATS,C0009324,Ulcerative Colitis
"[3513, 9, 2889]",[4.645491600036621],C0032950,prednisolone,TREATS,C0026764,Multiple Myeloma
"[2584, 9, 3857]",[4.635579586029053],C0024002,lorazepam,TREATS,C0036341,Schizophrenia
"[2793, 9, 2889]",[4.519798755645752],C0025815,methylprednisolone,TREATS,C0026764,Multiple Myeloma
"[5300, 9, 1252]",[4.517045497894287],C0071097,pioglitazone,TREATS,C0011849,Diabetes Mellitus
"[3514, 9, 103]",[4.4706854820251465],C0032952,prednisone,TREATS,C0001627,Congenital adrenal hyperplasia
"[2939, 9, 421]",[4.3785223960876465],C0027235,ipratropium,TREATS,C0004096,Asthma
"[1951, 9, 2968]",[4.275374889373779],C0018546,haloperidol,TREATS,C0027497,Nausea
"[7271, 9, 740]",[4.149091720581055],C0246415,docetaxel,TREATS,C0007137,Squamous cell carcinoma
"[6901, 9, 4231]",[4.088457107543945],C0206460,enoxaparin,TREATS,C0040053,Thrombosis
"[1134, 9, 256]",[4.066884994506836],C0010583,cyclophosphamide,TREATS,C0002874,Aplastic Anemia
"[3514, 9, 3205]",[3.946237564086914],C0032952,prednisone,TREATS,C0030193,Pain
"[958, 9, 3857]",[3.941555976867676],C0008845,citalopram,TREATS,C0036341,Schizophrenia
"[5300, 9, 3089]",[3.9340620040893555],C0071097,pioglitazone,TREATS,C0028754,Obesity
"[10604, 9, 2150]",[3.900946617126465],C0965129,rosuvastatin,TREATS,C0020473,Hyperlipidemia
"[9236, 9, 12891]",[3.840982437133789],C0666743,infliximab,TREATS,C3495559,Juvenile arthritis
"[5525, 9, 3008]",[3.8284974098205566],C0079083,carboplatin,TREATS,C0027819,Neuroblastoma
"[6950, 9, 402]",[3.8259735107421875],C0209368,mycophenolate mofetil,TREATS,C0003873,Rheumatoid Arthritis
"[4282, 9, 466]",[3.824770927429199],C0040341,tobramycin,TREATS,C0004626,"Pneumonia, Bacterial"
"[3030, 9, 2150]",[3.787687301635742],C0027996,niacin,TREATS,C0020473,Hyperlipidemia
"[1519, 9, 1093]",[3.689370632171631],C0014479,ephedrine,TREATS,C0010200,Coughing
"[4348, 9, 3857]",[3.6813015937805176],C0040778,tranylcypromine,TREATS,C0036341,Schizophrenia
"[1530, 9, 421]",[3.531801223754883],C0014563,epinephrine,TREATS,C0004096,Asthma
"[2830, 9, 11014]",[3.5224080085754395],C0026056,midazolam,TREATS,C1269683,Major Depressive Disorder
"[4506, 9, 466]",[3.511784076690674],C0042313,vancomycin,TREATS,C0004626,"Pneumonia, Bacterial"
"[1674, 9, 6572]",[3.4745779037475586],C0015846,fentanyl,TREATS,C0184567,Acute onset pain
"[894, 9, 3857]",[3.473186492919922],C0008318,colecalciferol,TREATS,C0036341,Schizophrenia
"[2762, 9, 738]",[3.4629573822021484],C0025598,metformin,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[10784, 9, 3847]",[3.4136581420898438],C1122087,adalimumab,TREATS,C0036202,Sarcoidosis
"[10744, 9, 2924]",[3.4103307723999023],C1098510,fondaparinux,TREATS,C0027051,Myocardial Infarction
"[650, 9, 2889]",[3.3884940147399902],C0006463,busulfan,TREATS,C0026764,Multiple Myeloma
"[5176, 9, 3155]",[3.361330986022949],C0066005,meropenem,TREATS,C0029443,Osteomyelitis
"[642, 9, 5651]",[3.3223800659179688],C0006400,bupivacaine,TREATS,C0085096,Peripheral Vascular Diseases
"[980, 9, 3205]",[3.3055334091186523],C0009014,clonidine,TREATS,C0030193,Pain
