Triple,Model Score,SUBJECT_CUI,SUBJECT_NAME,PREDICATE,OBJECT_CUI,OBJECT_NAME
"[7657, 9, 930]",[-0.5972309112548828],C0144576,paclitaxel,TREATS,C0007137,Squamous cell carcinoma
"[1416, 9, 3110]",[-0.6098077297210693],C0010583,cyclophosphamide,TREATS,C0023449,Acute lymphocytic leukemia
"[5898, 9, 9600]",[-0.6373948454856873],C0051696,amlodipine,TREATS,C0264716,Chronic heart failure
"[1965, 9, 1866]",[-0.6447279453277588],C0014912,estradiol,TREATS,C0014175,Endometriosis
"[12301, 9, 17273]",[-0.6761659979820251],C0666743,infliximab,TREATS,C3495559,Juvenile arthritis
"[3361, 9, 3249]",[-0.679842472076416],C0025241,melphalan,TREATS,C0024305,"Lymphoma, Non-Hodgkin"
"[5670, 9, 2468]",[-0.6859559416770935],C0042523,verapamil,TREATS,C0018801,Heart failure
"[14458, 9, 3249]",[-0.6871508955955505],C1144149,lenalidomide,TREATS,C0024305,"Lymphoma, Non-Hodgkin"
"[6525, 9, 588]",[-0.6997535228729248],C0066005,meropenem,TREATS,C0004626,"Pneumonia, Bacterial"
"[288, 9, 4127]",[-0.7151222229003906],C0002645,amoxicillin,TREATS,C0031154,Peritonitis
"[14135, 9, 2690]",[-0.7286372780799866],C0965129,rosuvastatin,TREATS,C0020473,Hyperlipidemia
"[5730, 9, 14038]",[-0.7410509586334229],C0043031,warfarin,TREATS,C0948008,Ischemic stroke
"[3644, 9, 532]",[-0.7436231970787048],C0027235,ipratropium,TREATS,C0004096,Asthma
"[8108, 9, 11445]",[-0.7551158666610718],C0171023,olanzapine,TREATS,C0497327,Dementia
"[9451, 9, 930]",[-0.7638189196586609],C0246415,docetaxel,TREATS,C0007137,Squamous cell carcinoma
"[1660, 9, 3670]",[-0.7666815519332886],C0012522,diphenhydramine,TREATS,C0027424,Nasal congestion (finding)
"[5491, 9, 4531]",[-0.7675154805183411],C0041041,trimethoprim,TREATS,C0034186,Pyelonephritis
"[6366, 9, 3681]",[-0.7691667675971985],C0061851,ondansetron,TREATS,C0027498,Nausea and vomiting
"[2169, 9, 929]",[-0.7771446704864502],C0016360,fluorouracil,TREATS,C0007134,Renal Cell Carcinoma
"[6525, 9, 3926]",[-0.783984363079071],C0066005,meropenem,TREATS,C0029443,Osteomyelitis
"[14344, 9, 526]",[-0.7853112816810608],C1120386,micafungin,TREATS,C0004030,Aspergillosis
"[12280, 9, 7739]",[-0.7877621054649353],C0657912,pregabalin,TREATS,C0150055,Chronic pain
"[1197, 9, 5085]",[-0.7891932725906372],C0008845,citalopram,TREATS,C0038436,Post-Traumatic Stress Disorder
"[6631, 9, 927]",[-0.7935473918914795],C0069717,oxaliplatin,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[2086, 9, 8418]",[-0.8059581518173218],C0015846,fentanyl,TREATS,C0184567,Acute onset pain
"[12316, 9, 927]",[-0.8112630844116211],C0671970,capecitabine,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[7548, 9, 3726]",[-0.8125674724578857],C0123931,irinotecan,TREATS,C0027819,Neuroblastoma
"[10734, 9, 9600]",[-0.8126109838485718],C0386393,olmesartan medoxomil,TREATS,C0264716,Chronic heart failure
"[6991, 9, 3726]",[-0.8141813278198242],C0079083,carboplatin,TREATS,C0027819,Neuroblastoma
