Triple,Model Score,SUBJECT_CUI,SUBJECT_NAME,PREDICATE,OBJECT_CUI,OBJECT_NAME
"[6979, 9, 2968]",[4.684422492980957],C0220578,palonosetron,TREATS,C0027497,Nausea
"[6979, 9, 4573]",[4.548876762390137],C0220578,palonosetron,TREATS,C0042963,Vomiting
"[419, 9, 2891]",[3.809863328933716],C0004057,acetylsalicylic acid,TREATS,C0026769,Multiple Sclerosis
"[1318, 9, 4573]",[3.619502305984497],C0012522,diphenhydramine,TREATS,C0042963,Vomiting
"[1951, 9, 2968]",[3.42712664604187],C0018546,haloperidol,TREATS,C0027497,Nausea
"[3839, 9, 8348]",[3.376422643661499],C0036079,salicylic acid,TREATS,C0406317,Chronic small plaque psoriasis
"[10499, 9, 4052]",[3.088765859603882],C0937846,esomeprazole,TREATS,C0038358,Gastric ulcer
"[642, 9, 6096]",[2.987983465194702],C0006400,bupivacaine,TREATS,C0150055,Chronic pain
"[9221, 9, 3857]",[2.944500207901001],C0657912,pregabalin,TREATS,C0036341,Schizophrenia
"[12257, 9, 2615]",[2.8855388164520264],C1998098,panobinostat,TREATS,C0024305,"Lymphoma, Non-Hodgkin"
"[5081, 9, 2600]",[2.7578461170196533],C0063041,leflunomide,TREATS,C0024141,"Lupus Erythematosus, Systemic"
"[5254, 9, 7557]",[2.7571351528167725],C0069717,oxaliplatin,TREATS,C0281361,Adenocarcinoma of pancreas
"[3514, 9, 103]",[2.74403977394104],C0032952,prednisone,TREATS,C0001627,Congenital adrenal hyperplasia
"[2584, 9, 2968]",[2.637233018875122],C0024002,lorazepam,TREATS,C0027497,Nausea
"[203, 9, 1981]",[2.6371567249298096],C0002502,amiloride,TREATS,C0018802,Congestive heart failure
"[3065, 9, 3246]",[2.6105902194976807],C0028351,norepinephrine,TREATS,C0030567,Parkinson Disease
"[4183, 9, 3857]",[2.50026535987854],C0039663,dronabinol,TREATS,C0036341,Schizophrenia
"[1134, 9, 1109]",[2.4937937259674072],C0010583,cyclophosphamide,TREATS,C0010346,Crohn Disease
"[3109, 9, 1146]",[2.433790445327759],C0028978,omeprazole,TREATS,C0010674,Cystic Fibrosis
"[6950, 9, 2615]",[2.396106481552124],C0209368,mycophenolate mofetil,TREATS,C0024305,"Lymphoma, Non-Hodgkin"
"[8247, 9, 3205]",[2.3806583881378174],C0393080,voriconazole,TREATS,C0030193,Pain
"[144, 9, 2897]",[2.3481781482696533],C0001962,ethanol,TREATS,C0026838,Muscle Spasticity
"[11336, 9, 7494]",[2.312619924545288],C1367202,ipilimumab,TREATS,C0278678,Metastatic Renal Cell Cancer
"[10929, 9, 2969]",[2.2746593952178955],C1176306,aprepitant,TREATS,C0027498,Nausea and vomiting
"[10277, 9, 10537]",[2.244598150253296],C0872913,tenecteplase,TREATS,C0948008,Ischemic stroke
"[1530, 9, 3205]",[2.2439873218536377],C0014563,epinephrine,TREATS,C0030193,Pain
"[4389, 9, 3655]",[2.1948482990264893],C0041041,trimethoprim,TREATS,C0034186,Pyelonephritis
"[10863, 9, 691]",[2.1377155780792236],C1145701,amphotericin B liposomal,TREATS,C0006840,Candidiasis
"[4532, 9, 1980]",[2.1036417484283447],C0042523,verapamil,TREATS,C0018801,Heart failure
"[2709, 9, 1980]",[2.079549551010132],C0025219,melatonin,TREATS,C0018801,Heart failure
"[7266, 9, 3857]",[2.052367925643921],C0245561,duloxetine,TREATS,C0036341,Schizophrenia
"[7702, 9, 1252]",[2.028320074081421],C0289313,rosiglitazone,TREATS,C0011849,Diabetes Mellitus
"[5197, 9, 3205]",[2.021582841873169],C0066677,modafinil,TREATS,C0030193,Pain
"[5056, 9, 2969]",[2.017730712890625],C0061851,ondansetron,TREATS,C0027498,Nausea and vomiting
"[3363, 9, 3008]",[2.016017198562622],C0031507,phenytoin,TREATS,C0027819,Neuroblastoma
"[6950, 9, 2622]",[2.007051467895508],C0209368,mycophenolate mofetil,TREATS,C0024419,Waldenstrom Macroglobulinemia
"[4506, 9, 466]",[1.9938409328460693],C0042313,vancomycin,TREATS,C0004626,"Pneumonia, Bacterial"
"[1743, 9, 544]",[1.970832109451294],C0016365,fluoxetine,TREATS,C0005586,Bipolar Disorder
"[4191, 9, 1489]",[1.9481487274169922],C0039736,thalidomide,TREATS,C0014175,Endometriosis
"[1742, 9, 6929]",[1.939394474029541],C0016360,fluorouracil,TREATS,C0206754,Neuroendocrine Tumors
"[13708, 9, 3017]",[1.9193971157073975],C4741328,rituximab-abbs,TREATS,C0027873,Neuromyelitis Optica
