Triple,Model Score,SUBJECT_CUI,SUBJECT_NAME,PREDICATE,OBJECT_CUI,OBJECT_NAME
"[14599, 9, 16060]",[1.3498291195901402e-07],C1176020,sunitinib,TREATS,C1621958,Glioblastoma Multiforme
"[2141, 9, 5727]",[1.1577240854876436e-07],C0016277,fluconazole,TREATS,C0042998,Vulvovaginitis
"[581, 9, 9203]",[1.1277224132300034e-07],C0004609,baclofen,TREATS,C0236663,Alcohol withdrawal syndrome
"[6980, 9, 4821]",[1.0285412344046563e-07],C0078844,zonisamide,TREATS,C0036337,Schizoaffective Disorder
"[5678, 9, 10314]",[7.887614827950529e-08],C0042646,vidarabine,TREATS,C0334634,"Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse"
"[1531, 9, 869]",[7.786017874877871e-08],C0011479,deoxycholic acid,TREATS,C0006840,Candidiasis
"[14669, 9, 7733]",[6.494610715890303e-08],C1258986,p-hydroxyphenolacetamide,TREATS,C0149931,Migraine Disorders
"[12700, 9, 15817]",[6.110010986049019e-08],C0717668,daunorubicin liposomal,TREATS,C1531702,Acute lymphoblastic leukemia - category
"[18742, 9, 926]",[5.836912819745521e-08],C5834323,INT-230-6 COMPONENT CISPLATIN,TREATS,C0007129,Merkel cell carcinoma
"[15581, 9, 9250]",[5.318836571177599e-08],C1512536,Dimorphone,TREATS,C0238425,Hemoglobin SS disease with crisis
"[2176, 9, 11445]",[5.285447457481496e-08],C0016375,flurazepam,TREATS,C0497327,Dementia
"[4157, 9, 11445]",[4.287114307999218e-08],C0031412,phenobarbital,TREATS,C0497327,Dementia
"[11702, 9, 2833]",[4.2028364788393446e-08],C0544368,hydrocortamate,TREATS,C0021390,Inflammatory Bowel Diseases
"[13806, 9, 4311]",[4.103009842992833e-08],C0887557,sodium ascorbate,TREATS,C0032463,Polycythemia Vera
"[11702, 9, 1266]",[4.044800405722526e-08],C0544368,hydrocortamate,TREATS,C0009324,Ulcerative Colitis
"[14599, 9, 3114]",[4.008145282341502e-08],C1176020,sunitinib,TREATS,C0023461,"Leukemia, Mast-Cell"
"[13991, 9, 1363]",[3.978755103162257e-08],C0937846,esomeprazole,TREATS,C0010200,Coughing
"[13341, 9, 811]",[3.606805520917078e-08],C0795597,cytarabine liposome,TREATS,C0006413,Burkitt Lymphoma
"[1715, 9, 7813]",[3.5193501446428854e-08],C0013015,domperidone,TREATS,C0152020,Gastroparesis
"[16533, 9, 13591]",[3.366278633620823e-08],C1998098,panobinostat,TREATS,C0867389,Chronic graft-versus-host disease
"[6864, 9, 926]",[3.3138110921981934e-08],C0076080,temozolomide,TREATS,C0007129,Merkel cell carcinoma
"[3204, 9, 16060]",[3.3111572150801294e-08],C0023972,lomustine,TREATS,C1621958,Glioblastoma Multiforme
"[7657, 9, 926]",[3.307102858229882e-08],C0144576,paclitaxel,TREATS,C0007129,Merkel cell carcinoma
"[10704, 9, 4931]",[3.306965368210513e-08],C0379135,becaplermin,TREATS,C0037299,Skin Ulcer
"[12285, 9, 322]",[3.182333685458616e-08],C0663182,daclizumab,TREATS,C0002874,Aplastic Anemia
"[16087, 9, 1549]",[3.100436885006275e-08],C1690432,denosumab,TREATS,C0011633,Dermatomyositis
"[14468, 9, 5727]",[3.095068734637607e-08],C1145701,amphotericin B liposomal,TREATS,C0042998,Vulvovaginitis
"[6784, 9, 4775]",[3.087989597361229e-08],C0073374,rifaximin,TREATS,C0035854,Rosacea
"[8976, 9, 15817]",[3.0208347823190707e-08],C0209368,mycophenolate mofetil,TREATS,C1531702,Acute lymphoblastic leukemia - category
"[1260, 9, 11582]",[2.9996492401096475e-08],C0009262,colchicine,TREATS,C0524910,"Hepatitis C, Chronic"
"[12301, 9, 644]",[2.996388914766612e-08],C0666743,infliximab,TREATS,C0005138,Berylliosis
"[14468, 9, 15817]",[2.966392287362396e-08],C1145701,amphotericin B liposomal,TREATS,C1531702,Acute lymphoblastic leukemia - category
"[18744, 9, 930]",[2.9364354503513823e-08],C5834393,NAB-PACLITAXEL COMPONENT PACLITAXEL,TREATS,C0007137,Squamous cell carcinoma
"[14000, 9, 2469]",[2.7468251673212762e-08],C0937950,darbepoetin alfa,TREATS,C0018802,Congestive heart failure
"[4354, 9, 14707]",[2.6633005134613086e-08],C0032857,povidone-iodine,TREATS,C1262117,Fungal keratitis
"[12538, 9, 14038]",[2.6449814782836256e-08],C0699278,Polopiryna,TREATS,C0948008,Ischemic stroke
"[15662, 9, 16060]",[2.632855000683776e-08],C1516302,Carmustinum,TREATS,C1621958,Glioblastoma Multiforme
"[18257, 9, 3736]",[2.620915040552063e-08],C4741328,rituximab-abbs,TREATS,C0027873,Neuromyelitis Optica
"[13114, 9, 2469]",[2.4984682767126287e-08],C0766326,dronedarone,TREATS,C0018802,Congestive heart failure
"[14599, 9, 3122]",[2.4784823082768526e-08],C1176020,sunitinib,TREATS,C0023480,"Leukemia, Myelomonocytic, Chronic"
"[8837, 9, 136]",[2.4456472402789586e-08],C0205758,racepinephrine,TREATS,C0001627,Congenital adrenal hyperplasia
"[6102, 9, 11445]",[2.4332136305815766e-08],C0055891,clobazam,TREATS,C0497327,Dementia
"[5636, 9, 1551]",[2.3420643202598512e-08],C0042291,valproic acid,TREATS,C0011644,Scleroderma
"[1660, 9, 1546]",[2.3339609356298752e-08],C0012522,diphenhydramine,TREATS,C0011615,"Dermatitis, Atopic"
"[16764, 9, 15817]",[2.3053866371469667e-08],C2699562,dasatinib anhydrous,TREATS,C1531702,Acute lymphoblastic leukemia - category
"[15596, 9, 4720]",[2.1954683404601383e-08],C1513105,Melphalanum,TREATS,C0035335,Retinoblastoma
"[14669, 9, 506]",[2.1627300839099917e-08],C1258986,p-hydroxyphenolacetamide,TREATS,C0003873,Rheumatoid Arthritis
"[16048, 9, 10495]",[2.1109347159153913e-08],C1619629,deferasirox,TREATS,C0346421,Chronic eosinophilic leukemia
"[6649, 9, 8418]",[2.110645525021937e-08],C0070108,paregoric,TREATS,C0184567,Acute onset pain
"[6055, 9, 4531]",[2.1058863097778158e-08],C0055014,ceftibuten,TREATS,C0034186,Pyelonephritis
"[12301, 9, 12851]",[2.0992947824538533e-08],C0666743,infliximab,TREATS,C0730285,Macular edema due to diabetes mellitus
"[14669, 9, 5387]",[2.096037299281761e-08],C1258986,p-hydroxyphenolacetamide,TREATS,C0040460,Toothache
"[5444, 9, 11445]",[2.0954821877694485e-08],C0040778,tranylcypromine,TREATS,C0497327,Dementia
"[6649, 9, 11563]",[2.0766385944170906e-08],C0070108,paregoric,TREATS,C0524662,Opiate Addiction
"[10052, 9, 9684]",[2.0084389262819968e-08],C0290883,anastrozole,TREATS,C0271623,Hypogonadotropic hypogonadism
"[3362, 9, 9079]",[2.0062653760533067e-08],C0025242,memantine,TREATS,C0221765,Chronic schizophrenia
"[13838, 9, 506]",[1.9945940010757113e-08],C0893761,lacosamide,TREATS,C0003873,Rheumatoid Arthritis
"[15645, 9, 9684]",[1.981637254289126e-08],C1515405,Virosterone,TREATS,C0271623,Hypogonadotropic hypogonadism
"[9022, 9, 5723]",[1.9274366991339775e-08],C0220578,palonosetron,TREATS,C0042963,Vomiting
"[12241, 9, 1266]",[1.9178495236360504e-08],C0606070,tocofersolan,TREATS,C0009324,Ulcerative Colitis
"[817, 9, 5751]",[1.917540082274627e-08],C0006463,busulfan,TREATS,C0043208,Wolman Disease
"[3970, 9, 8418]",[1.903328517016689e-08],C0030073,oxymorphone,TREATS,C0184567,Acute onset pain
"[810, 9, 3875]",[1.839818608573296e-08],C0006405,buprenorphine,TREATS,C0029104,Opioid withdrawal
"[6767, 9, 3617]",[1.8199303397636868e-08],C0072980,sirolimus,TREATS,C0026987,Myelofibrosis
"[3458, 9, 11563]",[1.8119928668625107e-08],C0025815,methylprednisolone,TREATS,C0524662,Opiate Addiction
"[2329, 9, 4887]",[1.7792897821777842e-08],C0017687,glucagon,TREATS,C0036992,Short Bowel Syndrome
"[5678, 9, 1551]",[1.771510049763947e-08],C0042646,vidarabine,TREATS,C0011644,Scleroderma
"[14599, 9, 13576]",[1.7363994686547812e-08],C1176020,sunitinib,TREATS,C0860594,"Malignant melanoma, metastatic"
"[12320, 9, 16060]",[1.7337242752546445e-08],C0672708,vorinostat,TREATS,C1621958,Glioblastoma Multiforme
