Triple,Model Score,SUBJECT_CUI,SUBJECT_NAME,PREDICATE,OBJECT_CUI,OBJECT_NAME
"[6652, 9, 546]",[-0.29163652658462524],C0070166,clopidogrel,TREATS,C0004238,Atrial Fibrillation
"[7657, 9, 930]",[-0.32062697410583496],C0144576,paclitaxel,TREATS,C0007137,Squamous cell carcinoma
"[3469, 9, 3926]",[-0.40228456258773804],C0025872,metronidazole,TREATS,C0029443,Osteomyelitis
"[13991, 9, 5070]",[-0.4169691503047943],C0937846,esomeprazole,TREATS,C0038358,Gastric ulcer
"[8976, 9, 506]",[-0.41708821058273315],C0209368,mycophenolate mofetil,TREATS,C0003873,Rheumatoid Arthritis
"[1416, 9, 3110]",[-0.41866689920425415],C0010583,cyclophosphamide,TREATS,C0023449,Acute lymphocytic leukemia
"[5670, 9, 2468]",[-0.42877453565597534],C0042523,verapamil,TREATS,C0018801,Heart failure
"[1221, 9, 3983]",[-0.4295045733451843],C0009014,clonidine,TREATS,C0030193,Pain
"[3445, 9, 3726]",[-0.43051061034202576],C0025677,methotrexate,TREATS,C0027819,Neuroblastoma
"[5363, 9, 588]",[-0.4397776126861572],C0040341,tobramycin,TREATS,C0004626,"Pneumonia, Bacterial"
"[288, 9, 4127]",[-0.44239190220832825],C0002645,amoxicillin,TREATS,C0031154,Peritonitis
"[18253, 9, 4489]",[-0.4434114098548889],C4740830,adalimumab-adaz,TREATS,C0033860,Psoriasis
"[12286, 9, 3926]",[-0.4439137876033783],C0663241,linezolid,TREATS,C0029443,Osteomyelitis
"[1416, 9, 1380]",[-0.444076806306839],C0010583,cyclophosphamide,TREATS,C0010346,Crohn Disease
"[13362, 9, 929]",[-0.44685015082359314],C0796392,bevacizumab,TREATS,C0007134,Renal Cell Carcinoma
"[4364, 9, 136]",[-0.45230722427368164],C0032952,prednisone,TREATS,C0001627,Congenital adrenal hyperplasia
"[6631, 9, 927]",[-0.45800337195396423],C0069717,oxaliplatin,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[1965, 9, 1866]",[-0.4604334235191345],C0014912,estradiol,TREATS,C0014175,Endometriosis
"[12280, 9, 7739]",[-0.46344730257987976],C0657912,pregabalin,TREATS,C0150055,Chronic pain
"[12316, 9, 927]",[-0.46408021450042725],C0671970,capecitabine,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[6652, 9, 539]",[-0.47686633467674255],C0070166,clopidogrel,TREATS,C0004153,Atherosclerosis
"[9451, 9, 930]",[-0.4779110252857208],C0246415,docetaxel,TREATS,C0007137,Squamous cell carcinoma
"[3359, 9, 11445]",[-0.4791868031024933],C0025219,melatonin,TREATS,C0497327,Dementia
"[6766, 9, 546]",[-0.48467347025871277],C0072973,ramipril,TREATS,C0004238,Atrial Fibrillation
"[2170, 9, 11445]",[-0.48473694920539856],C0016365,fluoxetine,TREATS,C0497327,Dementia
"[11666, 9, 927]",[-0.4894300103187561],C0541315,everolimus,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[14370, 9, 930]",[-0.48988035321235657],C1135135,erlotinib,TREATS,C0007137,Squamous cell carcinoma
"[3424, 9, 930]",[-0.49000483751296997],C0025598,metformin,TREATS,C0007137,Squamous cell carcinoma
"[3458, 9, 3579]",[-0.49365296959877014],C0025815,methylprednisolone,TREATS,C0026764,Multiple Myeloma
"[14589, 9, 506]",[-0.49397847056388855],C1172734,natalizumab,TREATS,C0003873,Rheumatoid Arthritis
"[4795, 9, 10958]",[-0.49514490365982056],C0036079,salicylic acid,TREATS,C0406317,Chronic small plaque psoriasis
"[14603, 9, 506]",[-0.4951987564563751],C1176309,bortezomib,TREATS,C0003873,Rheumatoid Arthritis
"[11651, 9, 869]",[-0.4993038475513458],C0537894,caspofungin,TREATS,C0006840,Candidiasis
"[12301, 9, 17273]",[-0.5009230971336365],C0666743,infliximab,TREATS,C3495559,Juvenile arthritis
"[1416, 9, 3356]",[-0.5028682947158813],C0010583,cyclophosphamide,TREATS,C0025202,melanoma
"[4363, 9, 3579]",[-0.5057981610298157],C0032950,prednisolone,TREATS,C0026764,Multiple Myeloma
"[14350, 9, 532]",[-0.5075024962425232],C1122087,adalimumab,TREATS,C0004096,Asthma
"[4481, 9, 1363]",[-0.5098479986190796],C0033798,pseudoephedrine,TREATS,C0010200,Coughing
"[5709, 9, 539]",[-0.5123535990715027],C0042874,Vitamin E,TREATS,C0004153,Atherosclerosis
"[6525, 9, 3926]",[-0.5129979252815247],C0066005,meropenem,TREATS,C0029443,Osteomyelitis
"[6450, 9, 4822]",[-0.5131191611289978],C0064636,lamotrigine,TREATS,C0036341,Schizophrenia
"[3457, 9, 5085]",[-0.5156196355819702],C0025810,methylphenidate,TREATS,C0038436,Post-Traumatic Stress Disorder
"[5730, 9, 14038]",[-0.5180662274360657],C0043031,warfarin,TREATS,C0948008,Ischemic stroke
"[1660, 9, 3670]",[-0.5183504223823547],C0012522,diphenhydramine,TREATS,C0027424,Nasal congestion (finding)
"[14135, 9, 2690]",[-0.520136296749115],C0965129,rosuvastatin,TREATS,C0020473,Hyperlipidemia
"[1416, 9, 3119]",[-0.5205021500587463],C0010583,cyclophosphamide,TREATS,C0023473,"Myeloid Leukemia, Chronic"
"[13341, 9, 3579]",[-0.5212383270263672],C0795597,cytarabine liposome,TREATS,C0026764,Multiple Myeloma
"[6692, 9, 3835]",[-0.5225446820259094],C0071097,pioglitazone,TREATS,C0028754,Obesity
"[6815, 9, 11445]",[-0.5226773023605347],C0074393,sertraline,TREATS,C0497327,Dementia
"[12822, 9, 927]",[-0.5270737409591675],C0728747,trastuzumab,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[530, 9, 3581]",[-0.5302145481109619],C0004057,acetylsalicylic acid,TREATS,C0026769,Multiple Sclerosis
"[15483, 9, 1578]",[-0.5307681560516357],C1456408,liraglutide,TREATS,C0011849,Diabetes Mellitus
"[5730, 9, 2709]",[-0.5310918092727661],C0043031,warfarin,TREATS,C0020542,Pulmonary Hypertension
"[12280, 9, 11445]",[-0.5331674218177795],C0657912,pregabalin,TREATS,C0497327,Dementia
"[3424, 9, 9300]",[-0.5362880229949951],C0025598,metformin,TREATS,C0242339,Dyslipidemias
"[6652, 9, 346]",[-0.5385050177574158],C0070166,clopidogrel,TREATS,C0002962,Angina Pectoris
"[3503, 9, 3983]",[-0.5391413569450378],C0026056,midazolam,TREATS,C0030193,Pain
"[8108, 9, 11445]",[-0.5412214398384094],C0171023,olanzapine,TREATS,C0497327,Dementia
"[1901, 9, 1363]",[-0.541263222694397],C0014479,ephedrine,TREATS,C0010200,Coughing
"[14458, 9, 3249]",[-0.5416784286499023],C1144149,lenalidomide,TREATS,C0024305,"Lymphoma, Non-Hodgkin"
"[4424, 9, 3670]",[-0.5450830459594727],C0033405,promethazine,TREATS,C0027424,Nasal congestion (finding)
"[7548, 9, 3726]",[-0.5471752285957336],C0123931,irinotecan,TREATS,C0027819,Neuroblastoma
"[6864, 9, 3726]",[-0.5482594966888428],C0076080,temozolomide,TREATS,C0027819,Neuroblastoma
"[5670, 9, 14038]",[-0.5486137270927429],C0042523,verapamil,TREATS,C0948008,Ischemic stroke
"[789, 9, 4736]",[-0.549909234046936],C0006246,brompheniramine,TREATS,C0035455,Rhinitis
"[11655, 9, 502]",[-0.5526764988899231],C0538927,celecoxib,TREATS,C0003864,Arthritis
"[11666, 9, 930]",[-0.5529142618179321],C0541315,everolimus,TREATS,C0007137,Squamous cell carcinoma
"[3012, 9, 1907]",[-0.553612470626831],C0022614,ketamine,TREATS,C0014544,Epilepsy
"[13153, 9, 3579]",[-0.5544167160987854],C0770565,dexamethasone phosphate,TREATS,C0026764,Multiple Myeloma
"[11647, 9, 3835]",[-0.5547975301742554],C0537270,insulin detemir,TREATS,C0028754,Obesity
"[6909, 9, 4822]",[-0.5559754967689514],C0076829,topiramate,TREATS,C0036341,Schizophrenia
"[5250, 9, 2617]",[-0.5566082000732422],C0039736,thalidomide,TREATS,C0019829,Hodgkin Disease
"[14350, 9, 4810]",[-0.5566635131835938],C1122087,adalimumab,TREATS,C0036202,Sarcoidosis
"[6787, 9, 241]",[-0.5586980581283569],C0073393,risperidone,TREATS,C0002395,Alzheimer's Disease
"[288, 9, 9395]",[-0.5595723390579224],C0002645,amoxicillin,TREATS,C0243001,Abdominal Abscess
"[3012, 9, 4002]",[-0.5598576068878174],C0022614,ketamine,TREATS,C0030305,Pancreatitis
"[6991, 9, 3726]",[-0.5607894062995911],C0079083,carboplatin,TREATS,C0027819,Neuroblastoma
"[5730, 9, 539]",[-0.5633635520935059],C0043031,warfarin,TREATS,C0004153,Atherosclerosis
"[2169, 9, 3983]",[-0.5641420483589172],C0016360,fluorouracil,TREATS,C0030193,Pain
"[789, 9, 1363]",[-0.5669862031936646],C0006246,brompheniramine,TREATS,C0010200,Coughing
"[3100, 9, 927]",[-0.5671311020851135],C0023413,leucovorin,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[288, 9, 4531]",[-0.5684633255004883],C0002645,amoxicillin,TREATS,C0034186,Pyelonephritis
"[10722, 9, 506]",[-0.5697433352470398],C0383429,alemtuzumab,TREATS,C0003873,Rheumatoid Arthritis
"[13153, 9, 1380]",[-0.5709015130996704],C0770565,dexamethasone phosphate,TREATS,C0010346,Crohn Disease
"[7202, 9, 11445]",[-0.5803145170211792],C0085228,fluvoxamine,TREATS,C0497327,Dementia
"[9444, 9, 11445]",[-0.5812734365463257],C0245561,duloxetine,TREATS,C0497327,Dementia
"[3361, 9, 3249]",[-0.5815946459770203],C0025241,melphalan,TREATS,C0024305,"Lymphoma, Non-Hodgkin"
"[14468, 9, 869]",[-0.5830176472663879],C1145701,amphotericin B liposomal,TREATS,C0006840,Candidiasis
"[10041, 9, 546]",[-0.5831747055053711],C0288171,irbesartan,TREATS,C0004238,Atrial Fibrillation
"[1420, 9, 3726]",[-0.5839885473251343],C0010592,ciclosporin,TREATS,C0027819,Neuroblastoma
"[1196, 9, 3983]",[-0.5846991539001465],C0008838,cisplatin,TREATS,C0030193,Pain
"[5640, 9, 588]",[-0.5857637524604797],C0042313,vancomycin,TREATS,C0004626,"Pneumonia, Bacterial"
"[4424, 9, 4736]",[-0.5875837206840515],C0033405,promethazine,TREATS,C0035455,Rhinitis
"[3424, 9, 546]",[-0.5891979932785034],C0025598,metformin,TREATS,C0004238,Atrial Fibrillation
"[7100, 9, 4822]",[-0.5926765203475952],C0080356,valproate,TREATS,C0036341,Schizophrenia
"[13692, 9, 4510]",[-0.5928780436515808],C0872913,tenecteplase,TREATS,C0034065,Pulmonary Embolism
"[2753, 9, 3726]",[-0.5930270552635193],C0020823,ifosfamide,TREATS,C0027819,Neuroblastoma
"[5250, 9, 5617]",[-0.5968741774559021],C0039736,thalidomide,TREATS,C0042164,Uveitis
"[6366, 9, 3681]",[-0.5983888506889343],C0061851,ondansetron,TREATS,C0027498,Nausea and vomiting
"[13852, 9, 3835]",[-0.6009047031402588],C0907402,insulin glargine,TREATS,C0028754,Obesity
"[3503, 9, 14733]",[-0.6017113924026489],C0026056,midazolam,TREATS,C1269683,Major Depressive Disorder
"[14344, 9, 526]",[-0.6031832098960876],C1120386,micafungin,TREATS,C0004030,Aspergillosis
