Triple,Model Score,SUBJECT_CUI,SUBJECT_NAME,PREDICATE,OBJECT_CUI,OBJECT_NAME
"[5734, 9, 4331]",[87.79771423339844],C0066700,mometasone furoate,TREATS,C0037199,Sinusitis
"[7016, 9, 2972]",[84.05998229980469],C0165032,imiquimod,TREATS,C0025202,melanoma
"[13405, 9, 1225]",[78.9110107421875],C1619966,abatacept,TREATS,C0010346,Crohn Disease
"[2661, 9, 608]",[76.75922393798828],C0022614,ketamine,TREATS,C0005586,Bipolar Disorder
"[5272, 9, 1120]",[73.59066772460938],C0054201,budesonide,TREATS,C0009324,Ulcerative Colitis
"[13951, 9, 1391]",[73.58586120605469],C2348248,dexlansoprazole,TREATS,C0011854,"Diabetes Mellitus, Insulin-Dependent"
"[7773, 9, 3255]",[73.07588195800781],C0220578,palonosetron,TREATS,C0027497,Nausea
"[2661, 9, 1683]",[72.51256561279297],C0022614,ketamine,TREATS,C0014544,Epilepsy
"[5846, 9, 3390]",[72.48681640625],C0071097,pioglitazone,TREATS,C0028754,Obesity
"[1770, 9, 3169]",[71.25731658935547],C0015133,etoposide,TREATS,C0026764,Multiple Myeloma
"[5907, 9, 2755]",[71.19906616210938],C0072980,sirolimus,TREATS,C0023473,"Myeloid Leukemia, Chronic"
"[1375, 9, 8000]",[70.59418487548828],C0011777,dexamethasone,TREATS,C0242383,Age related macular degeneration
"[2842, 9, 4251]",[70.49419403076172],C0024002,lorazepam,TREATS,C0036341,Schizophrenia
"[3064, 9, 1859]",[70.40545654296875],C0025815,methylprednisolone,TREATS,C0015967,Fever
"[3051, 9, 2755]",[70.13616180419922],C0025677,methotrexate,TREATS,C0023473,"Myeloid Leukemia, Chronic"
"[5907, 9, 823]",[70.0687255859375],C0072980,sirolimus,TREATS,C0007138,"Carcinoma, Transitional Cell"
"[2348, 9, 821]",[69.45252990722656],C0020336,hydroxychloroquine,TREATS,C0007134,Renal Cell Carcinoma
"[717, 9, 9677]",[69.32563018798828],C0006400,bupivacaine,TREATS,C0474368,Labor Pain
"[13859, 9, 6737]",[69.30558776855469],C2001271,tapentadol,TREATS,C0150055,Chronic pain
"[4195, 9, 14306]",[69.12482452392578],C0035608,rifampicin,TREATS,C2973725,Pulmonary arterial hypertension
"[3037, 9, 404]",[68.78022003173828],C0025611,methamphetamine,TREATS,C0003467,Anxiety
"[1254, 9, 820]",[68.70951080322266],C0010583,cyclophosphamide,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[1690, 9, 469]",[68.24063110351562],C0014563,epinephrine,TREATS,C0004096,Asthma
"[4624, 9, 4945]",[68.2364730834961],C0039736,thalidomide,TREATS,C0042164,Uveitis
"[13064, 9, 3169]",[67.83419799804688],C1513105,Melphalanum,TREATS,C0026764,Multiple Myeloma
"[1446, 9, 6737]",[67.77928161621094],C0012306,hydromorphone,TREATS,C0150055,Chronic pain
"[9872, 9, 8290]",[67.64968872070312],C0536495,moxifloxacin,TREATS,C0271429,Acute otitis media
"[1737, 9, 6987]",[67.06059265136719],C0014912,estradiol,TREATS,C0162836,Hidradenitis Suppurativa
"[5730, 9, 4251]",[66.87020874023438],C0066673,moclobemide,TREATS,C0036341,Schizophrenia
"[8676, 9, 8234]",[66.58316802978516],C0302583,iron,TREATS,C0264716,Chronic heart failure
"[3329, 9, 4483]",[66.54803466796875],C0028027,nicotinamide,TREATS,C0038454,Cerebrovascular accident
"[1848, 9, 7286]",[66.5194091796875],C0015846,fentanyl,TREATS,C0184567,Acute onset pain
