Triple,Model Score,SUBJECT_CUI,SUBJECT_NAME,PREDICATE,OBJECT_CUI,OBJECT_NAME
"[4389, 9, 3655]",[-0.7089186906814575],C0041041,trimethoprim,TREATS,C0034186,Pyelonephritis
"[2204, 9, 3789]",[-0.7697027921676636],C0020823,ifosfamide,TREATS,C0035412,Rhabdomyosarcoma
"[7271, 9, 740]",[-0.7725027203559875],C0246415,docetaxel,TREATS,C0007137,Squamous cell carcinoma
"[1602, 9, 3780]",[-0.7782260179519653],C0015133,etoposide,TREATS,C0035335,Retinoblastoma
"[10863, 9, 691]",[-0.7810660600662231],C1145701,amphotericin B liposomal,TREATS,C0006840,Candidiasis
"[10499, 9, 4052]",[-0.7903356552124023],C0937846,esomeprazole,TREATS,C0038358,Gastric ulcer
"[11804, 9, 8348]",[-0.8005174994468689],C1608841,ustekinumab,TREATS,C0406317,Chronic small plaque psoriasis
"[4833, 9, 3655]",[-0.8099585175514221],C0055014,ceftibuten,TREATS,C0034186,Pyelonephritis
"[1372, 9, 3789]",[-0.8407694697380066],C0013089,doxorubicin,TREATS,C0035412,Rhabdomyosarcoma
"[1134, 9, 2495]",[-0.8446546196937561],C0010583,cyclophosphamide,TREATS,C0023449,Acute lymphocytic leukemia
"[4544, 9, 3780]",[-0.8624852895736694],C0042679,vincristine,TREATS,C0035335,Retinoblastoma
"[8776, 9, 7411]",[-0.8836952447891235],C0536495,moxifloxacin,TREATS,C0271429,Acute otitis media
"[9865, 9, 1109]",[-0.9002227783203125],C0770565,dexamethasone phosphate,TREATS,C0010346,Crohn Disease
"[3514, 9, 103]",[-0.9057414531707764],C0032952,prednisone,TREATS,C0001627,Congenital adrenal hyperplasia
"[3514, 9, 4160]",[-0.9122898578643799],C0032952,prednisone,TREATS,C0039483,Giant Cell Arteritis
"[2780, 9, 3780]",[-0.913253664970398],C0025677,methotrexate,TREATS,C0035335,Retinoblastoma
"[9236, 9, 12891]",[-0.929999828338623],C0666743,infliximab,TREATS,C3495559,Juvenile arthritis
"[2204, 9, 3780]",[-0.9465262293815613],C0020823,ifosfamide,TREATS,C0035335,Retinoblastoma
"[2780, 9, 3008]",[-0.9489345550537109],C0025677,methotrexate,TREATS,C0027819,Neuroblastoma
"[5176, 9, 466]",[-0.9499788284301758],C0066005,meropenem,TREATS,C0004626,"Pneumonia, Bacterial"
"[2204, 9, 3008]",[-0.953661322593689],C0020823,ifosfamide,TREATS,C0027819,Neuroblastoma
"[6040, 9, 740]",[-0.9544589519500732],C0144576,paclitaxel,TREATS,C0007137,Squamous cell carcinoma
"[4206, 9, 3008]",[-0.9824362397193909],C0039871,thiotepa,TREATS,C0027819,Neuroblastoma
"[3054, 9, 3655]",[-0.998428463935852],C0028156,nitrofurantoin,TREATS,C0034186,Pyelonephritis
"[6979, 9, 2968]",[-1.0081783533096313],C0220578,palonosetron,TREATS,C0027497,Nausea
"[6979, 9, 4573]",[-1.011865496635437],C0220578,palonosetron,TREATS,C0042963,Vomiting
"[2939, 9, 421]",[-1.0193476676940918],C0027235,ipratropium,TREATS,C0004096,Asthma
"[625, 9, 3794]",[-1.0254652500152588],C0006246,brompheniramine,TREATS,C0035455,Rhinitis
"[228, 9, 1684]",[-1.0345988273620605],C0002645,amoxicillin,TREATS,C0015967,Fever
"[9236, 9, 4160]",[-1.0382027626037598],C0666743,infliximab,TREATS,C0039483,Giant Cell Arteritis
"[5254, 9, 7557]",[-1.0387295484542847],C0069717,oxaliplatin,TREATS,C0281361,Adenocarcinoma of pancreas
"[5254, 9, 738]",[-1.0398980379104614],C0069717,oxaliplatin,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[9865, 9, 3164]",[-1.0441322326660156],C0770565,dexamethasone phosphate,TREATS,C0029878,Otitis Externa
"[1602, 9, 2615]",[-1.044785976409912],C0015133,etoposide,TREATS,C0024305,"Lymphoma, Non-Hodgkin"
"[4506, 9, 1684]",[-1.0485661029815674],C0042313,vancomycin,TREATS,C0015967,Fever
"[5525, 9, 3008]",[-1.0595269203186035],C0079083,carboplatin,TREATS,C0027819,Neuroblastoma
"[10778, 9, 691]",[-1.0602433681488037],C1120386,micafungin,TREATS,C0006840,Candidiasis
"[1134, 9, 2502]",[-1.0610792636871338],C0010583,cyclophosphamide,TREATS,C0023473,"Myeloid Leukemia, Chronic"
"[6037, 9, 6096]",[-1.0623233318328857],C0143993,sufentanil,TREATS,C0150055,Chronic pain
"[4544, 9, 8877]",[-1.0627200603485107],C0042679,vincristine,TREATS,C0553580,Ewings sarcoma
"[10849, 9, 7459]",[-1.0637269020080566],C1142738,anidulafungin,TREATS,C0276653,Invasive Pulmonary Aspergillosis
"[454, 9, 3155]",[-1.064011573791504],C0004521,aztreonam,TREATS,C0029443,Osteomyelitis
"[1743, 9, 544]",[-1.0680675506591797],C0016365,fluoxetine,TREATS,C0005586,Bipolar Disorder
"[9245, 9, 738]",[-1.0869686603546143],C0671970,capecitabine,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[642, 9, 6096]",[-1.0882102251052856],C0006400,bupivacaine,TREATS,C0150055,Chronic pain
"[3839, 9, 8348]",[-1.0882315635681152],C0036079,salicylic acid,TREATS,C0406317,Chronic small plaque psoriasis
"[1519, 9, 3924]",[-1.090543508529663],C0014479,ephedrine,TREATS,C0037199,Sinusitis
"[1571, 9, 1489]",[-1.090811014175415],C0014912,estradiol,TREATS,C0014175,Endometriosis
"[228, 9, 3325]",[-1.0910921096801758],C0002645,amoxicillin,TREATS,C0031154,Peritonitis
"[4282, 9, 466]",[-1.0923011302947998],C0040341,tobramycin,TREATS,C0004626,"Pneumonia, Bacterial"
"[1134, 9, 2706]",[-1.092938780784607],C0010583,cyclophosphamide,TREATS,C0025202,melanoma
"[3194, 9, 6572]",[-1.093543291091919],C0030073,oxymorphone,TREATS,C0184567,Acute onset pain
"[1318, 9, 4573]",[-1.0952284336090088],C0012522,diphenhydramine,TREATS,C0042963,Vomiting
"[1587, 9, 1489]",[-1.0977312326431274],C0015011,ethinylestradiol,TREATS,C0014175,Endometriosis
"[2584, 9, 3857]",[-1.1009409427642822],C0024002,lorazepam,TREATS,C0036341,Schizophrenia
"[228, 9, 3655]",[-1.1012978553771973],C0002645,amoxicillin,TREATS,C0034186,Pyelonephritis
"[1134, 9, 738]",[-1.1030783653259277],C0010583,cyclophosphamide,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[1318, 9, 2961]",[-1.1074278354644775],C0012522,diphenhydramine,TREATS,C0027424,Nasal congestion (finding)
"[4506, 9, 466]",[-1.1184529066085815],C0042313,vancomycin,TREATS,C0004626,"Pneumonia, Bacterial"
"[3514, 9, 1227]",[-1.1197001934051514],C0032952,prednisone,TREATS,C0011633,Dermatomyositis
"[9865, 9, 4493]",[-1.1197478771209717],C0770565,dexamethasone phosphate,TREATS,C0042165,Anterior uveitis
