Triple,Model Score,SUBJECT_CUI,SUBJECT_NAME,PREDICATE,OBJECT_CUI,OBJECT_NAME
"[2434, 9, 3680]",[-0.4345647692680359],C0018546,haloperidol,TREATS,C0027497,Nausea
"[4363, 9, 2099]",[-0.4366964101791382],C0032950,prednisolone,TREATS,C0015967,Fever
"[5670, 9, 2468]",[-0.4415062367916107],C0042523,verapamil,TREATS,C0018801,Heart failure
"[4157, 9, 4822]",[-0.4682482182979584],C0031412,phenobarbital,TREATS,C0036341,Schizophrenia
"[9444, 9, 4033]",[-0.47575274109840393],C0245561,duloxetine,TREATS,C0030567,Parkinson Disease
"[231, 9, 2468]",[-0.4981202483177185],C0002335,alprostadil,TREATS,C0018801,Heart failure
"[3761, 9, 2690]",[-0.49974629282951355],C0028027,nicotinamide,TREATS,C0020473,Hyperlipidemia
"[3211, 9, 3680]",[-0.5034568309783936],C0024002,lorazepam,TREATS,C0027497,Nausea
"[11651, 9, 869]",[-0.5154261589050293],C0537894,caspofungin,TREATS,C0006840,Candidiasis
"[8976, 9, 506]",[-0.5277376174926758],C0209368,mycophenolate mofetil,TREATS,C0003873,Rheumatoid Arthritis
"[58, 9, 5085]",[-0.5284508466720581],C0001047,acetylcysteine,TREATS,C0038436,Post-Traumatic Stress Disorder
"[18257, 9, 3249]",[-0.5329711437225342],C4741328,rituximab-abbs,TREATS,C0024305,"Lymphoma, Non-Hodgkin"
"[2169, 9, 929]",[-0.5334716439247131],C0016360,fluorouracil,TREATS,C0007134,Renal Cell Carcinoma
"[2366, 9, 3579]",[-0.5572497844696045],C0017890,glycine,TREATS,C0026764,Multiple Myeloma
"[14344, 9, 869]",[-0.5649102330207825],C1120386,micafungin,TREATS,C0006840,Candidiasis
"[14605, 9, 17040]",[-0.5731450319290161],C1176316,tadalafil,TREATS,C2973725,Pulmonary arterial hypertension
"[5250, 9, 5617]",[-0.5790035724639893],C0039736,thalidomide,TREATS,C0042164,Uveitis
"[1416, 9, 3110]",[-0.5863336324691772],C0010583,cyclophosphamide,TREATS,C0023449,Acute lymphocytic leukemia
"[4756, 9, 1430]",[-0.5895618200302124],C0035608,rifampicin,TREATS,C0010674,Cystic Fibrosis
"[4229, 9, 4822]",[-0.5903130769729614],C0031935,pimozide,TREATS,C0036341,Schizophrenia
"[47, 9, 2468]",[-0.5913387537002563],C0000981,acetazolamide,TREATS,C0018801,Heart failure
"[13362, 9, 929]",[-0.593582272529602],C0796392,bevacizumab,TREATS,C0007134,Renal Cell Carcinoma
"[18253, 9, 4489]",[-0.6058610677719116],C4740830,adalimumab-adaz,TREATS,C0033860,Psoriasis
