Triple,Model Score,SUBJECT_CUI,SUBJECT_NAME,PREDICATE,OBJECT_CUI,OBJECT_NAME
"[6524, 9, 8071]",[143.2201385498047],C0110038,clavulanate,TREATS,C0243001,Abdominal Abscess
"[5044, 9, 11841]",[134.37216186523438],C0043031,warfarin,TREATS,C0948008,Ischemic stroke
"[3964, 9, 1208]",[126.39119720458984],C0033798,pseudoephedrine,TREATS,C0010200,Coughing
"[4992, 9, 2181]",[123.88330841064453],C0042523,verapamil,TREATS,C0018801,Heart failure
"[8158, 9, 1225]",[122.53792572021484],C0254119,interferon beta-1a,TREATS,C0010346,Crohn Disease
"[1254, 9, 1225]",[122.33912658691406],C0010583,cyclophosphamide,TREATS,C0010346,Crohn Disease
"[5793, 9, 8454]",[121.26556396484375],C0069717,oxaliplatin,TREATS,C0281361,Adenocarcinoma of pancreas
"[1254, 9, 2755]",[119.78190612792969],C0010583,cyclophosphamide,TREATS,C0023473,"Myeloid Leukemia, Chronic"
"[7773, 9, 3255]",[118.06504821777344],C0220578,palonosetron,TREATS,C0027497,Nausea
"[2926, 9, 4251]",[116.93692016601562],C0024778,maprotiline,TREATS,C0036341,Schizophrenia
"[4605, 9, 3171]",[115.3719482421875],C0039601,testosterone,TREATS,C0026769,Multiple Sclerosis
"[2977, 9, 3171]",[114.71330261230469],C0025242,memantine,TREATS,C0026769,Multiple Sclerosis
"[11102, 9, 10872]",[114.021484375],C0770565,dexamethasone phosphate,TREATS,C0730285,Macular edema due to diabetes mellitus
"[2661, 9, 608]",[113.3280029296875],C0022614,ketamine,TREATS,C0005586,Bipolar Disorder
"[8608, 9, 1646]",[112.50904846191406],C0289313,rosiglitazone,TREATS,C0014175,Endometriosis
"[3329, 9, 7994]",[112.404296875],C0028027,nicotinamide,TREATS,C0242339,Dyslipidemias
"[2426, 9, 4173]",[110.26714324951172],C0020823,ifosfamide,TREATS,C0035412,Rhabdomyosarcoma
"[884, 9, 608]",[110.23419189453125],C0007561,ceftriaxone,TREATS,C0005586,Bipolar Disorder
"[12105, 9, 1647]",[109.51692199707031],C1120106,ertapenem,TREATS,C0014179,Endometritis
"[989, 9, 1120]",[109.10051727294922],C0008318,colecalciferol,TREATS,C0009324,Ulcerative Colitis
"[4961, 9, 2972]",[108.75001525878906],C0042291,valproic acid,TREATS,C0025202,melanoma
"[1977, 9, 9714]",[108.24435424804688],C0016967,galantamine,TREATS,C0497327,Dementia
"[5793, 9, 820]",[107.79139709472656],C0069717,oxaliplatin,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[7739, 9, 2885]",[107.43789672851562],C0209368,mycophenolate mofetil,TREATS,C0024419,Waldenstrom Macroglobulinemia
"[7773, 9, 5037]",[107.25796508789062],C0220578,palonosetron,TREATS,C0042963,Vomiting
"[5993, 9, 9981]",[106.80288696289062],C0076080,temozolomide,TREATS,C0553580,Ewings sarcoma
"[4963, 9, 1859]",[106.61212921142578],C0042313,vancomycin,TREATS,C0015967,Fever
"[1254, 9, 3202]",[106.58670806884766],C0010583,cyclophosphamide,TREATS,C0026987,Myelofibrosis
"[989, 9, 2859]",[106.0009536743164],C0008318,colecalciferol,TREATS,C0024141,"Lupus Erythematosus, Systemic"
"[2926, 9, 9714]",[105.84947204589844],C0024778,maprotiline,TREATS,C0497327,Dementia
"[9845, 9, 3171]",[105.21487426757812],C0527316,donepezil,TREATS,C0026769,Multiple Sclerosis
"[12303, 9, 2181]",[104.98421478271484],C1176316,tadalafil,TREATS,C0018801,Heart failure
"[11290, 9, 469]",[104.82307434082031],C0795635,insulin human,TREATS,C0004096,Asthma
"[12108, 9, 463]",[103.58309936523438],C1120386,micafungin,TREATS,C0004030,Aspergillosis
"[725, 9, 4164]",[103.18394470214844],C0006463,busulfan,TREATS,C0035335,Retinoblastoma
"[10402, 9, 4590]",[103.15666198730469],C0666743,infliximab,TREATS,C0039483,Giant Cell Arteritis
"[467, 9, 3171]",[102.95391845703125],C0004057,acetylsalicylic acid,TREATS,C0026769,Multiple Sclerosis
"[1920, 9, 3517]",[102.83548736572266],C0016360,fluorouracil,TREATS,C0030193,Pain
"[9174, 9, 3169]",[102.4971923828125],C0383429,alemtuzumab,TREATS,C0026764,Multiple Myeloma
"[1301, 9, 2902]",[101.22598266601562],C0010980,dapsone,TREATS,C0024530,Malaria
"[1254, 9, 2972]",[101.15836334228516],C0010583,cyclophosphamide,TREATS,C0025202,melanoma
"[12968, 9, 1390]",[101.10942840576172],C1456408,liraglutide,TREATS,C0011849,Diabetes Mellitus
"[4963, 9, 519]",[101.0444564819336],C0042313,vancomycin,TREATS,C0004626,"Pneumonia, Bacterial"
"[10389, 9, 284]",[100.99562072753906],C0663182,daclizumab,TREATS,C0002874,Aplastic Anemia
"[9146, 9, 9714]",[100.8505859375],C0377265,levetiracetam,TREATS,C0497327,Dementia
"[5272, 9, 1120]",[100.77799224853516],C0054201,budesonide,TREATS,C0009324,Ulcerative Colitis
"[3855, 9, 821]",[100.30728912353516],C0032952,prednisone,TREATS,C0007134,Renal Cell Carcinoma
"[1463, 9, 3533]",[100.257080078125],C0012522,diphenhydramine,TREATS,C0030305,Pancreatitis
"[1254, 9, 6160]",[100.00088500976562],C0010583,cyclophosphamide,TREATS,C0079774,Peripheral T-Cell Lymphoma
"[13598, 9, 4251]",[99.95344543457031],C1873633,lisdexamfetamine,TREATS,C0036341,Schizophrenia
"[2842, 9, 9714]",[99.92910766601562],C0024002,lorazepam,TREATS,C0497327,Dementia
