Triple,Model Score,SUBJECT_CUI,SUBJECT_NAME,PREDICATE,OBJECT_CUI,OBJECT_NAME
"[7657, 9, 930]",[-0.3655918836593628],C0144576,paclitaxel,TREATS,C0007137,Squamous cell carcinoma
"[9451, 9, 930]",[-0.4202502965927124],C0246415,docetaxel,TREATS,C0007137,Squamous cell carcinoma
"[6652, 9, 546]",[-0.4348812997341156],C0070166,clopidogrel,TREATS,C0004238,Atrial Fibrillation
"[5363, 9, 588]",[-0.43977975845336914],C0040341,tobramycin,TREATS,C0004626,"Pneumonia, Bacterial"
"[13362, 9, 929]",[-0.4415683150291443],C0796392,bevacizumab,TREATS,C0007134,Renal Cell Carcinoma
"[6631, 9, 927]",[-0.4496462643146515],C0069717,oxaliplatin,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[1238, 9, 11445]",[-0.4536709785461426],C0009079,clozapine,TREATS,C0497327,Dementia
"[1416, 9, 1380]",[-0.47046345472335815],C0010583,cyclophosphamide,TREATS,C0010346,Crohn Disease
"[1416, 9, 3356]",[-0.4731616675853729],C0010583,cyclophosphamide,TREATS,C0025202,melanoma
"[8976, 9, 506]",[-0.47639453411102295],C0209368,mycophenolate mofetil,TREATS,C0003873,Rheumatoid Arthritis
"[4481, 9, 1363]",[-0.4801795184612274],C0033798,pseudoephedrine,TREATS,C0010200,Coughing
"[3424, 9, 930]",[-0.492857426404953],C0025598,metformin,TREATS,C0007137,Squamous cell carcinoma
"[14370, 9, 930]",[-0.5003780722618103],C1135135,erlotinib,TREATS,C0007137,Squamous cell carcinoma
"[288, 9, 4531]",[-0.5009327530860901],C0002645,amoxicillin,TREATS,C0034186,Pyelonephritis
"[1221, 9, 3983]",[-0.5011442303657532],C0009014,clonidine,TREATS,C0030193,Pain
"[5709, 9, 539]",[-0.5115759968757629],C0042874,Vitamin E,TREATS,C0004153,Atherosclerosis
"[2170, 9, 11445]",[-0.512310802936554],C0016365,fluoxetine,TREATS,C0497327,Dementia
"[2672, 9, 3581]",[-0.5134356021881104],C0020402,hydroxycarbamide,TREATS,C0026769,Multiple Sclerosis
"[6055, 9, 4531]",[-0.5143758058547974],C0055014,ceftibuten,TREATS,C0034186,Pyelonephritis
"[3469, 9, 3926]",[-0.5149723291397095],C0025872,metronidazole,TREATS,C0029443,Osteomyelitis
"[14000, 9, 2468]",[-0.5213854312896729],C0937950,darbepoetin alfa,TREATS,C0018801,Heart failure
"[1901, 9, 1363]",[-0.5226072072982788],C0014479,ephedrine,TREATS,C0010200,Coughing
"[18253, 9, 4489]",[-0.5263674259185791],C4740830,adalimumab-adaz,TREATS,C0033860,Psoriasis
"[3445, 9, 3726]",[-0.5313256978988647],C0025677,methotrexate,TREATS,C0027819,Neuroblastoma
"[6766, 9, 546]",[-0.5320122838020325],C0072973,ramipril,TREATS,C0004238,Atrial Fibrillation
"[12301, 9, 17273]",[-0.5368847846984863],C0666743,infliximab,TREATS,C3495559,Juvenile arthritis
"[3100, 9, 927]",[-0.5387951731681824],C0023413,leucovorin,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[4424, 9, 1363]",[-0.5404396057128906],C0033405,promethazine,TREATS,C0010200,Coughing
"[3359, 9, 11445]",[-0.5413759350776672],C0025219,melatonin,TREATS,C0497327,Dementia
"[14344, 9, 526]",[-0.5422767400741577],C1120386,micafungin,TREATS,C0004030,Aspergillosis
"[1416, 9, 3119]",[-0.5453861951828003],C0010583,cyclophosphamide,TREATS,C0023473,"Myeloid Leukemia, Chronic"
"[11666, 9, 927]",[-0.5462940335273743],C0541315,everolimus,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[3149, 9, 7739]",[-0.5466142892837524],C0023660,lidocaine,TREATS,C0150055,Chronic pain
"[1416, 9, 3110]",[-0.5513952970504761],C0010583,cyclophosphamide,TREATS,C0023449,Acute lymphocytic leukemia
"[11666, 9, 930]",[-0.5539560317993164],C0541315,everolimus,TREATS,C0007137,Squamous cell carcinoma
"[1998, 9, 3579]",[-0.5555222630500793],C0015133,etoposide,TREATS,C0026764,Multiple Myeloma
"[6909, 9, 4822]",[-0.5577529668807983],C0076829,topiramate,TREATS,C0036341,Schizophrenia
"[12316, 9, 927]",[-0.5608657598495483],C0671970,capecitabine,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[14303, 9, 3621]",[-0.567937433719635],C1098510,fondaparinux,TREATS,C0027051,Myocardial Infarction
"[6652, 9, 539]",[-0.5686295628547668],C0070166,clopidogrel,TREATS,C0004153,Atherosclerosis
"[11647, 9, 3835]",[-0.571031928062439],C0537270,insulin detemir,TREATS,C0028754,Obesity
"[12280, 9, 7739]",[-0.5714768171310425],C0657912,pregabalin,TREATS,C0150055,Chronic pain
"[789, 9, 1363]",[-0.5796270966529846],C0006246,brompheniramine,TREATS,C0010200,Coughing
"[14135, 9, 2690]",[-0.5821613669395447],C0965129,rosuvastatin,TREATS,C0020473,Hyperlipidemia
"[14350, 9, 532]",[-0.5829072594642639],C1122087,adalimumab,TREATS,C0004096,Asthma
"[18257, 9, 3249]",[-0.5836653113365173],C4741328,rituximab-abbs,TREATS,C0024305,"Lymphoma, Non-Hodgkin"
"[15483, 9, 1578]",[-0.5853089094161987],C1456408,liraglutide,TREATS,C0011849,Diabetes Mellitus
"[1416, 9, 927]",[-0.5862582325935364],C0010583,cyclophosphamide,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[12280, 9, 11445]",[-0.5863379836082458],C0657912,pregabalin,TREATS,C0497327,Dementia
"[6008, 9, 1266]",[-0.5874930024147034],C0054201,budesonide,TREATS,C0009324,Ulcerative Colitis
"[4424, 9, 4736]",[-0.592072606086731],C0033405,promethazine,TREATS,C0035455,Rhinitis
"[9444, 9, 11445]",[-0.5929698944091797],C0245561,duloxetine,TREATS,C0497327,Dementia
"[17060, 9, 2309]",[-0.594260036945343],C2983887,timolol anhydrous,TREATS,C0017601,Glaucoma
"[2169, 9, 929]",[-0.5962428450584412],C0016360,fluorouracil,TREATS,C0007134,Renal Cell Carcinoma
"[3505, 9, 1540]",[-0.5964170098304749],C0026088,mifepristone,TREATS,C0011581,Depressive disorder
"[14344, 9, 869]",[-0.5969328284263611],C1120386,micafungin,TREATS,C0006840,Candidiasis
"[15235, 9, 927]",[-0.5980337858200073],C1367202,ipilimumab,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[14589, 9, 506]",[-0.6007604598999023],C1172734,natalizumab,TREATS,C0003873,Rheumatoid Arthritis
"[10041, 9, 546]",[-0.6036260724067688],C0288171,irbesartan,TREATS,C0004238,Atrial Fibrillation
"[3424, 9, 546]",[-0.6037330031394958],C0025598,metformin,TREATS,C0004238,Atrial Fibrillation
"[3211, 9, 1907]",[-0.6040073037147522],C0024002,lorazepam,TREATS,C0014544,Epilepsy
"[1965, 9, 3930]",[-0.6047801971435547],C0014912,estradiol,TREATS,C0029456,Osteoporosis
