Triple,Model Score,SUBJECT_CUI,SUBJECT_NAME,PREDICATE,OBJECT_CUI,OBJECT_NAME
"[12316, 9, 927]",[-12.535999298095703],C0671970,capecitabine,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[11651, 9, 869]",[-12.86251163482666],C0537894,caspofungin,TREATS,C0006840,Candidiasis
"[3211, 9, 1907]",[-12.923711776733398],C0024002,lorazepam,TREATS,C0014544,Epilepsy
"[7657, 9, 930]",[-12.946828842163086],C0144576,paclitaxel,TREATS,C0007137,Squamous cell carcinoma
"[13991, 9, 5070]",[-12.950157165527344],C0937846,esomeprazole,TREATS,C0038358,Gastric ulcer
"[6787, 9, 241]",[-13.058552742004395],C0073393,risperidone,TREATS,C0002395,Alzheimer's Disease
"[5730, 9, 14038]",[-13.134383201599121],C0043031,warfarin,TREATS,C0948008,Ischemic stroke
"[5277, 9, 5057]",[-13.197870254516602],C0039925,thiopental,TREATS,C0038220,Status Epilepticus
"[2316, 9, 1578]",[-13.252355575561523],C0017628,glibenclamide,TREATS,C0011849,Diabetes Mellitus
"[5640, 9, 2099]",[-13.29661750793457],C0042313,vancomycin,TREATS,C0015967,Fever
"[3644, 9, 532]",[-13.424874305725098],C0027235,ipratropium,TREATS,C0004096,Asthma
"[4403, 9, 3835]",[-13.437572479248047],C0033228,fenofibrate,TREATS,C0028754,Obesity
"[1563, 9, 3681]",[-13.509668350219727],C0011777,dexamethasone,TREATS,C0027498,Nausea and vomiting
"[3424, 9, 927]",[-13.518176078796387],C0025598,metformin,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[12301, 9, 17273]",[-13.603355407714844],C0666743,infliximab,TREATS,C3495559,Juvenile arthritis
"[3761, 9, 2690]",[-13.63846206665039],C0028027,nicotinamide,TREATS,C0020473,Hyperlipidemia
"[4481, 9, 1363]",[-13.641368865966797],C0033798,pseudoephedrine,TREATS,C0010200,Coughing
"[6692, 9, 3835]",[-13.641960144042969],C0071097,pioglitazone,TREATS,C0028754,Obesity
"[1998, 9, 3579]",[-13.671106338500977],C0015133,etoposide,TREATS,C0026764,Multiple Myeloma
"[5640, 9, 588]",[-13.697948455810547],C0042313,vancomycin,TREATS,C0004626,"Pneumonia, Bacterial"
"[2329, 9, 3835]",[-13.7019681930542],C0017687,glucagon,TREATS,C0028754,Obesity
"[5363, 9, 588]",[-13.705780029296875],C0040341,tobramycin,TREATS,C0004626,"Pneumonia, Bacterial"
"[12280, 9, 7739]",[-13.718043327331543],C0657912,pregabalin,TREATS,C0150055,Chronic pain
"[6525, 9, 3926]",[-13.721389770507812],C0066005,meropenem,TREATS,C0029443,Osteomyelitis
"[14370, 9, 930]",[-13.745214462280273],C1135135,erlotinib,TREATS,C0007137,Squamous cell carcinoma
"[810, 9, 3915]",[-13.779309272766113],C0006405,buprenorphine,TREATS,C0029408,Degenerative polyarthritis
"[6631, 9, 927]",[-13.791007995605469],C0069717,oxaliplatin,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[3659, 9, 3915]",[-13.821615219116211],C0027360,naltrexone,TREATS,C0029408,Degenerative polyarthritis
"[3469, 9, 3926]",[-13.887898445129395],C0025872,metronidazole,TREATS,C0029443,Osteomyelitis
"[1998, 9, 3249]",[-13.890344619750977],C0015133,etoposide,TREATS,C0024305,"Lymphoma, Non-Hodgkin"
"[1416, 9, 1380]",[-13.8970365524292],C0010583,cyclophosphamide,TREATS,C0010346,Crohn Disease
"[1124, 9, 3835]",[-13.908164024353027],C0008318,colecalciferol,TREATS,C0028754,Obesity
"[15235, 9, 927]",[-13.908283233642578],C1367202,ipilimumab,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[1901, 9, 1363]",[-13.91269302368164],C0014479,ephedrine,TREATS,C0010200,Coughing
"[1416, 9, 927]",[-13.923259735107422],C0010583,cyclophosphamide,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[1416, 9, 3110]",[-13.926666259765625],C0010583,cyclophosphamide,TREATS,C0023449,Acute lymphocytic leukemia
"[13362, 9, 929]",[-13.930169105529785],C0796392,bevacizumab,TREATS,C0007134,Renal Cell Carcinoma
"[3149, 9, 7739]",[-13.940118789672852],C0023660,lidocaine,TREATS,C0150055,Chronic pain
"[13692, 9, 4510]",[-13.968387603759766],C0872913,tenecteplase,TREATS,C0034065,Pulmonary Embolism
"[12822, 9, 927]",[-13.971375465393066],C0728747,trastuzumab,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[9022, 9, 3680]",[-13.97632884979248],C0220578,palonosetron,TREATS,C0027497,Nausea
"[9451, 9, 930]",[-14.010566711425781],C0246415,docetaxel,TREATS,C0007137,Squamous cell carcinoma
"[14135, 9, 2690]",[-14.037407875061035],C0965129,rosuvastatin,TREATS,C0020473,Hyperlipidemia
"[6692, 9, 1578]",[-14.041321754455566],C0071097,pioglitazone,TREATS,C0011849,Diabetes Mellitus
"[3424, 9, 9300]",[-14.067030906677246],C0025598,metformin,TREATS,C0242339,Dyslipidemias
"[6823, 9, 539]",[-14.094581604003906],C0074554,simvastatin,TREATS,C0004153,Atherosclerosis
"[567, 9, 3579]",[-14.096580505371094],C0004475,azacitidine,TREATS,C0026764,Multiple Myeloma
