Triple,Model Score,SUBJECT_CUI,SUBJECT_NAME,PREDICATE,OBJECT_CUI,OBJECT_NAME
"[1134, 9, 1109]",[-5.45620059967041],C0010583,cyclophosphamide,TREATS,C0010346,Crohn Disease
"[8776, 9, 7411]",[-5.524172782897949],C0536495,moxifloxacin,TREATS,C0271429,Acute otitis media
"[8776, 9, 3155]",[-5.780561447143555],C0536495,moxifloxacin,TREATS,C0029443,Osteomyelitis
"[228, 9, 7227]",[-5.821291446685791],C0002645,amoxicillin,TREATS,C0243001,Abdominal Abscess
"[3514, 9, 103]",[-5.824472427368164],C0032952,prednisone,TREATS,C0001627,Congenital adrenal hyperplasia
"[4282, 9, 466]",[-5.882134437561035],C0040341,tobramycin,TREATS,C0004626,"Pneumonia, Bacterial"
"[1742, 9, 739]",[-5.925695419311523],C0016360,fluorouracil,TREATS,C0007134,Renal Cell Carcinoma
"[1138, 9, 8727]",[-5.926431655883789],C0010592,ciclosporin,TREATS,C0524910,"Hepatitis C, Chronic"
"[4389, 9, 3655]",[-6.004292011260986],C0041041,trimethoprim,TREATS,C0034186,Pyelonephritis
"[228, 9, 3325]",[-6.023045539855957],C0002645,amoxicillin,TREATS,C0031154,Peritonitis
"[4089, 9, 3655]",[-6.02623987197876],C0038689,sulfamethoxazole,TREATS,C0034186,Pyelonephritis
"[9865, 9, 4493]",[-6.05025577545166],C0770565,dexamethasone phosphate,TREATS,C0042165,Anterior uveitis
"[1602, 9, 2889]",[-6.074129104614258],C0015133,etoposide,TREATS,C0026764,Multiple Myeloma
"[6040, 9, 740]",[-6.10912561416626],C0144576,paclitaxel,TREATS,C0007137,Squamous cell carcinoma
"[3514, 9, 1267]",[-6.240542888641357],C0032952,prednisone,TREATS,C0011991,Diarrhea
"[228, 9, 3655]",[-6.253998756408691],C0002645,amoxicillin,TREATS,C0034186,Pyelonephritis
"[3514, 9, 3205]",[-6.269565105438232],C0032952,prednisone,TREATS,C0030193,Pain
"[1742, 9, 1267]",[-6.302690505981445],C0016360,fluorouracil,TREATS,C0011991,Diarrhea
"[3408, 9, 3857]",[-6.313620567321777],C0031935,pimozide,TREATS,C0036341,Schizophrenia
"[5349, 9, 430]",[-6.319173812866211],C0072973,ramipril,TREATS,C0004238,Atrial Fibrillation
"[1134, 9, 3017]",[-6.363794326782227],C0010583,cyclophosphamide,TREATS,C0027873,Neuromyelitis Optica
