Triple,Model Score,SUBJECT_CUI,SUBJECT_NAME,PREDICATE,OBJECT_CUI,OBJECT_NAME
"[1519, 9, 3924]",[171.35464477539062],C0014479,ephedrine,TREATS,C0037199,Sinusitis
"[2129, 9, 739]",[169.11170959472656],C0020336,hydroxychloroquine,TREATS,C0007134,Renal Cell Carcinoma
"[2129, 9, 738]",[159.83981323242188],C0020336,hydroxychloroquine,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[1134, 9, 256]",[158.17474365234375],C0010583,cyclophosphamide,TREATS,C0002874,Aplastic Anemia
"[4838, 9, 421]",[156.7246856689453],C0055147,cetirizine,TREATS,C0004096,Asthma
"[3513, 9, 1146]",[156.29129028320312],C0032950,prednisolone,TREATS,C0010674,Cystic Fibrosis
"[1530, 9, 3205]",[155.66795349121094],C0014563,epinephrine,TREATS,C0030193,Pain
"[1134, 9, 1109]",[153.50148010253906],C0010583,cyclophosphamide,TREATS,C0010346,Crohn Disease
"[1134, 9, 738]",[152.39102172851562],C0010583,cyclophosphamide,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[409, 9, 2889]",[151.46261596679688],C0003968,ascorbic acid,TREATS,C0026764,Multiple Myeloma
"[1717, 9, 738]",[150.50253295898438],C0016278,flucytosine,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[10064, 9, 739]",[148.3470458984375],C0796392,bevacizumab,TREATS,C0007134,Renal Cell Carcinoma
"[2199, 9, 1035]",[146.39097595214844],C0020740,ibuprofen,TREATS,C0009443,Common Cold
"[1371, 9, 3857]",[146.38931274414062],C0013085,doxepin,TREATS,C0036341,Schizophrenia
"[2780, 9, 3008]",[145.07455444335938],C0025677,methotrexate,TREATS,C0027819,Neuroblastoma
"[3513, 9, 8608]",[144.33255004882812],C0032950,prednisolone,TREATS,C0474368,Labor Pain
"[7271, 9, 3205]",[143.70697021484375],C0246415,docetaxel,TREATS,C0030193,Pain
"[10799, 9, 739]",[142.544189453125],C1135135,erlotinib,TREATS,C0007134,Renal Cell Carcinoma
"[44, 9, 3091]",[141.91500854492188],C0001047,acetylcysteine,TREATS,C0028768,Obsessive-Compulsive Disorder
