Triple,Model Score,SUBJECT_CUI,SUBJECT_NAME,PREDICATE,OBJECT_CUI,OBJECT_NAME
"[5705, 9, 3463]",[-0.12491722404956818],C0066005,meropenem,TREATS,C0029443,Osteomyelitis
"[9872, 9, 8290]",[-0.12653326988220215],C0536495,moxifloxacin,TREATS,C0271429,Acute otitis media
"[252, 9, 8071]",[-0.13533523678779602],C0002645,amoxicillin,TREATS,C0243001,Abdominal Abscess
"[5705, 9, 519]",[-0.13999450206756592],C0066005,meropenem,TREATS,C0004626,"Pneumonia, Bacterial"
"[10390, 9, 3463]",[-0.14379124343395233],C0663241,linezolid,TREATS,C0029443,Osteomyelitis
"[222, 9, 617]",[-0.14548568427562714],C0002475,mitomycin,TREATS,C0005684,Malignant neoplasm of urinary bladder
"[6671, 9, 822]",[-0.14789628982543945],C0144576,paclitaxel,TREATS,C0007137,Squamous cell carcinoma
"[5395, 9, 2989]",[-0.14871640503406525],C0057144,daptomycin,TREATS,C0025289,Meningitis
"[4720, 9, 519]",[-0.15066486597061157],C0040341,tobramycin,TREATS,C0004626,"Pneumonia, Bacterial"
"[8121, 9, 822]",[-0.15688592195510864],C0246415,docetaxel,TREATS,C0007137,Squamous cell carcinoma
"[15378, 9, 3972]",[-0.15917862951755524],C4740830,adalimumab-adaz,TREATS,C0033860,Psoriasis
"[11803, 9, 4467]",[-0.1604425311088562],C0937846,esomeprazole,TREATS,C0038358,Gastric ulcer
"[10402, 9, 4590]",[-0.1666392832994461],C0666743,infliximab,TREATS,C0039483,Giant Cell Arteritis
"[2044, 9, 1390]",[-0.17364579439163208],C0017628,glibenclamide,TREATS,C0011849,Diabetes Mellitus
"[506, 9, 3463]",[-0.17501519620418549],C0004521,aztreonam,TREATS,C0029443,Osteomyelitis
"[3370, 9, 4251]",[-0.17647843062877655],C0028420,nortriptyline,TREATS,C0036341,Schizophrenia
"[5004, 9, 9981]",[-0.17705540359020233],C0042679,vincristine,TREATS,C0553580,Ewings sarcoma
"[4640, 9, 2755]",[-0.17724192142486572],C0039871,thiotepa,TREATS,C0023473,"Myeloid Leukemia, Chronic"
