Triple,Model Score,SUBJECT_CUI,SUBJECT_NAME,PREDICATE,OBJECT_CUI,OBJECT_NAME
"[6524, 9, 8071]",[177.106201171875],C0110038,clavulanate,TREATS,C0243001,Abdominal Abscess
"[5793, 9, 8454]",[160.36868286132812],C0069717,oxaliplatin,TREATS,C0281361,Adenocarcinoma of pancreas
"[11783, 9, 2388]",[159.2295379638672],C0935989,imatinib,TREATS,C0020542,Pulmonary Hypertension
"[3855, 9, 821]",[159.1863250732422],C0032952,prednisone,TREATS,C0007134,Renal Cell Carcinoma
"[4605, 9, 3171]",[158.41375732421875],C0039601,testosterone,TREATS,C0026769,Multiple Sclerosis
"[2977, 9, 3171]",[158.33375549316406],C0025242,memantine,TREATS,C0026769,Multiple Sclerosis
"[2661, 9, 608]",[156.53587341308594],C0022614,ketamine,TREATS,C0005586,Bipolar Disorder
"[3910, 9, 1361]",[155.5232696533203],C0033405,promethazine,TREATS,C0011615,"Dermatitis, Atopic"
"[5044, 9, 11841]",[155.15391540527344],C0043031,warfarin,TREATS,C0948008,Ischemic stroke
"[989, 9, 2859]",[153.47378540039062],C0008318,colecalciferol,TREATS,C0024141,"Lupus Erythematosus, Systemic"
"[8158, 9, 1225]",[153.05026245117188],C0254119,interferon beta-1a,TREATS,C0010346,Crohn Disease
"[1254, 9, 1225]",[152.46145629882812],C0010583,cyclophosphamide,TREATS,C0010346,Crohn Disease
"[3601, 9, 3972]",[151.8736572265625],C0030830,procaine benzylpenicillin,TREATS,C0033860,Psoriasis
"[3238, 9, 3452]",[151.6956329345703],C0027360,naltrexone,TREATS,C0029408,Degenerative polyarthritis
"[467, 9, 3171]",[150.00559997558594],C0004057,acetylsalicylic acid,TREATS,C0026769,Multiple Sclerosis
"[3114, 9, 1357]",[149.97813415527344],C0026187,minocycline,TREATS,C0011581,Depressive disorder
"[4963, 9, 1859]",[149.63768005371094],C0042313,vancomycin,TREATS,C0015967,Fever
"[6091, 9, 4251]",[148.99745178222656],C0078839,zolpidem,TREATS,C0036341,Schizophrenia
"[4992, 9, 2181]",[148.33587646484375],C0042523,verapamil,TREATS,C0018801,Heart failure
"[3065, 9, 3171]",[148.09844970703125],C0025819,Methylprednisolone Hemisuccinate,TREATS,C0026769,Multiple Sclerosis
"[8608, 9, 1646]",[147.99862670898438],C0289313,rosiglitazone,TREATS,C0014175,Endometriosis
"[13598, 9, 4251]",[147.93222045898438],C1873633,lisdexamfetamine,TREATS,C0036341,Schizophrenia
"[1254, 9, 3202]",[147.18447875976562],C0010583,cyclophosphamide,TREATS,C0026987,Myelofibrosis
"[607, 9, 4251]",[146.9599151611328],C0005578,biperiden,TREATS,C0036341,Schizophrenia
"[989, 9, 1120]",[146.88832092285156],C0008318,colecalciferol,TREATS,C0009324,Ulcerative Colitis
"[6620, 9, 3390]",[146.85292053222656],C0136123,perindopril,TREATS,C0028754,Obesity
"[1254, 9, 2755]",[146.38421630859375],C0010583,cyclophosphamide,TREATS,C0023473,"Myeloid Leukemia, Chronic"
"[8121, 9, 3517]",[146.24769592285156],C0246415,docetaxel,TREATS,C0030193,Pain
"[15378, 9, 3972]",[146.23291015625],C4740830,adalimumab-adaz,TREATS,C0033860,Psoriasis
"[5793, 9, 820]",[146.11328125],C0069717,oxaliplatin,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[9892, 9, 449]",[144.6173858642578],C0541315,everolimus,TREATS,C0003873,Rheumatoid Arthritis
"[1375, 9, 3390]",[144.45571899414062],C0011777,dexamethasone,TREATS,C0028754,Obesity
"[1933, 9, 449]",[144.43910217285156],C0016410,folic acid,TREATS,C0003873,Rheumatoid Arthritis
"[11290, 9, 469]",[143.82237243652344],C0795635,insulin human,TREATS,C0004096,Asthma
"[9845, 9, 3171]",[143.337646484375],C0527316,donepezil,TREATS,C0026769,Multiple Sclerosis
"[4961, 9, 2972]",[143.05325317382812],C0042291,valproic acid,TREATS,C0025202,melanoma
"[1254, 9, 6160]",[143.032470703125],C0010583,cyclophosphamide,TREATS,C0079774,Peripheral T-Cell Lymphoma
"[8116, 9, 3561]",[142.57635498046875],C0245561,duloxetine,TREATS,C0030567,Parkinson Disease
