Triple,Model Score,SUBJECT_CUI,SUBJECT_NAME,PREDICATE,OBJECT_CUI,OBJECT_NAME
"[9236, 9, 12891]",[-1.2287096977233887],C0666743,infliximab,TREATS,C3495559,Juvenile arthritis
"[10277, 9, 3639]",[-1.232262134552002],C0872913,tenecteplase,TREATS,C0034065,Pulmonary Embolism
"[10499, 9, 4052]",[-1.2350274324417114],C0937846,esomeprazole,TREATS,C0038358,Gastric ulcer
"[2939, 9, 421]",[-1.235609769821167],C0027235,ipratropium,TREATS,C0004096,Asthma
"[2584, 9, 1523]",[-1.2627183198928833],C0024002,lorazepam,TREATS,C0014544,Epilepsy
"[10778, 9, 415]",[-1.3228764533996582],C1120386,micafungin,TREATS,C0004030,Aspergillosis
"[10849, 9, 415]",[-1.3357701301574707],C1142738,anidulafungin,TREATS,C0004030,Aspergillosis
"[10778, 9, 691]",[-1.340293049812317],C1120386,micafungin,TREATS,C0006840,Candidiasis
"[6979, 9, 2968]",[-1.3519036769866943],C0220578,palonosetron,TREATS,C0027497,Nausea
"[10863, 9, 691]",[-1.3770434856414795],C1145701,amphotericin B liposomal,TREATS,C0006840,Candidiasis
"[6979, 9, 4573]",[-1.4094467163085938],C0220578,palonosetron,TREATS,C0042963,Vomiting
"[10604, 9, 2150]",[-1.4286184310913086],C0965129,rosuvastatin,TREATS,C0020473,Hyperlipidemia
"[8200, 9, 7365]",[-1.4388272762298584],C0386393,olmesartan medoxomil,TREATS,C0264716,Chronic heart failure
"[1318, 9, 2961]",[-1.4535765647888184],C0012522,diphenhydramine,TREATS,C0027424,Nasal congestion (finding)
"[1134, 9, 2495]",[-1.453677773475647],C0010583,cyclophosphamide,TREATS,C0023449,Acute lymphocytic leukemia
"[5300, 9, 3089]",[-1.462602972984314],C0071097,pioglitazone,TREATS,C0028754,Obesity
"[12714, 9, 1849]",[-1.4658989906311035],C2983887,timolol anhydrous,TREATS,C0017601,Glaucoma
"[3408, 9, 3857]",[-1.466729998588562],C0031935,pimozide,TREATS,C0036341,Schizophrenia
"[3035, 9, 2150]",[-1.468543529510498],C0028027,nicotinamide,TREATS,C0020473,Hyperlipidemia
"[11831, 9, 1109]",[-1.4723750352859497],C1619966,abatacept,TREATS,C0010346,Crohn Disease
"[3565, 9, 2961]",[-1.473436951637268],C0033405,promethazine,TREATS,C0027424,Nasal congestion (finding)
"[4087, 9, 2639]",[-1.4764618873596191],C0038679,sulfadoxine,TREATS,C0024530,Malaria
"[4506, 9, 466]",[-1.4921841621398926],C0042313,vancomycin,TREATS,C0004626,"Pneumonia, Bacterial"
"[12714, 9, 3095]",[-1.4951236248016357],C2983887,timolol anhydrous,TREATS,C0028840,Ocular Hypertension
"[1318, 9, 4573]",[-1.513319969177246],C0012522,diphenhydramine,TREATS,C0042963,Vomiting
"[2584, 9, 2968]",[-1.5700582265853882],C0024002,lorazepam,TREATS,C0027497,Nausea
"[6037, 9, 6096]",[-1.576462745666504],C0143993,sufentanil,TREATS,C0150055,Chronic pain
"[5056, 9, 2969]",[-1.5806156396865845],C0061851,ondansetron,TREATS,C0027498,Nausea and vomiting
"[10849, 9, 691]",[-1.5870647430419922],C1142738,anidulafungin,TREATS,C0006840,Candidiasis
"[8783, 9, 691]",[-1.595902919769287],C0537894,caspofungin,TREATS,C0006840,Candidiasis
"[2830, 9, 1523]",[-1.6121134757995605],C0026056,midazolam,TREATS,C0014544,Epilepsy
"[10849, 9, 7459]",[-1.6147081851959229],C1142738,anidulafungin,TREATS,C0276653,Invasive Pulmonary Aspergillosis
"[203, 9, 1981]",[-1.6176645755767822],C0002502,amiloride,TREATS,C0018802,Congestive heart failure
"[3199, 9, 1019]",[-1.6242711544036865],C0030125,aminosalicylic acid,TREATS,C0009324,Ulcerative Colitis
"[4506, 9, 1684]",[-1.6366878747940063],C0042313,vancomycin,TREATS,C0015967,Fever
"[8190, 9, 2615]",[-1.6370333433151245],C0383429,alemtuzumab,TREATS,C0024305,"Lymphoma, Non-Hodgkin"
"[9865, 9, 1109]",[-1.6476701498031616],C0770565,dexamethasone phosphate,TREATS,C0010346,Crohn Disease
"[1571, 9, 1489]",[-1.653857946395874],C0014912,estradiol,TREATS,C0014175,Endometriosis
"[9865, 9, 2889]",[-1.6573472023010254],C0770565,dexamethasone phosphate,TREATS,C0026764,Multiple Myeloma
"[625, 9, 3794]",[-1.6656522750854492],C0006246,brompheniramine,TREATS,C0035455,Rhinitis
"[5270, 9, 430]",[-1.6669089794158936],C0070166,clopidogrel,TREATS,C0004238,Atrial Fibrillation
"[4580, 9, 10537]",[-1.6695160865783691],C0043031,warfarin,TREATS,C0948008,Ischemic stroke
"[2199, 9, 1035]",[-1.6770527362823486],C0020740,ibuprofen,TREATS,C0009443,Common Cold
"[5392, 9, 426]",[-1.6814930438995361],C0074554,simvastatin,TREATS,C0004153,Atherosclerosis
"[3239, 9, 2156]",[-1.686291217803955],C0030520,parathyroid hormone,TREATS,C0020502,Hyperparathyroidism
"[1530, 9, 421]",[-1.6946059465408325],C0014563,epinephrine,TREATS,C0004096,Asthma
"[3030, 9, 2150]",[-1.7045221328735352],C0027996,niacin,TREATS,C0020473,Hyperlipidemia
"[1855, 9, 1252]",[-1.7109525203704834],C0017628,glibenclamide,TREATS,C0011849,Diabetes Mellitus
"[3513, 9, 2889]",[-1.7122007608413696],C0032950,prednisolone,TREATS,C0026764,Multiple Myeloma
"[3035, 9, 7165]",[-1.712256669998169],C0028027,nicotinamide,TREATS,C0242339,Dyslipidemias
"[2913, 9, 2600]",[-1.7152493000030518],C0026933,mycophenolic acid,TREATS,C0024141,"Lupus Erythematosus, Systemic"
"[6971, 9, 4231]",[-1.7154769897460938],C0216278,tinzaparin,TREATS,C0040053,Thrombosis
"[4544, 9, 8877]",[-1.7194361686706543],C0042679,vincristine,TREATS,C0553580,Ewings sarcoma
"[4708, 9, 2150]",[-1.7200543880462646],C0051696,amlodipine,TREATS,C0020473,Hyperlipidemia
"[5525, 9, 3008]",[-1.7287380695343018],C0079083,carboplatin,TREATS,C0027819,Neuroblastoma
"[10277, 9, 10537]",[-1.7326711416244507],C0872913,tenecteplase,TREATS,C0948008,Ischemic stroke
"[642, 9, 6096]",[-1.7365093231201172],C0006400,bupivacaine,TREATS,C0150055,Chronic pain
"[13708, 9, 3017]",[-1.7393534183502197],C4741328,rituximab-abbs,TREATS,C0027873,Neuromyelitis Optica
"[2711, 9, 3857]",[-1.7484474182128906],C0025242,memantine,TREATS,C0036341,Schizophrenia
"[10784, 9, 3847]",[-1.7572813034057617],C1122087,adalimumab,TREATS,C0036202,Sarcoidosis
"[1138, 9, 2889]",[-1.765661358833313],C0010592,ciclosporin,TREATS,C0026764,Multiple Myeloma
"[8190, 9, 2600]",[-1.7818310260772705],C0383429,alemtuzumab,TREATS,C0024141,"Lupus Erythematosus, Systemic"
"[4389, 9, 3655]",[-1.7823123931884766],C0041041,trimethoprim,TREATS,C0034186,Pyelonephritis
"[8786, 9, 398]",[-1.7921476364135742],C0538927,celecoxib,TREATS,C0003864,Arthritis
"[13708, 9, 7899]",[-1.7924848794937134],C4741328,rituximab-abbs,TREATS,C0334634,"Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse"
"[6901, 9, 4231]",[-1.7926158905029297],C0206460,enoxaparin,TREATS,C0040053,Thrombosis
"[4282, 9, 466]",[-1.795520305633545],C0040341,tobramycin,TREATS,C0004626,"Pneumonia, Bacterial"
"[3578, 9, 739]",[-1.797955870628357],C0033497,propranolol,TREATS,C0007134,Renal Cell Carcinoma
"[11831, 9, 2600]",[-1.7983568906784058],C1619966,abatacept,TREATS,C0024141,"Lupus Erythematosus, Systemic"
"[6950, 9, 256]",[-1.8022125959396362],C0209368,mycophenolate mofetil,TREATS,C0002874,Aplastic Anemia
"[1743, 9, 544]",[-1.8037322759628296],C0016365,fluoxetine,TREATS,C0005586,Bipolar Disorder
"[2584, 9, 3857]",[-1.8046681880950928],C0024002,lorazepam,TREATS,C0036341,Schizophrenia
"[4211, 9, 4039]",[-1.806011438369751],C0039925,thiopental,TREATS,C0038220,Status Epilepticus
"[1134, 9, 2706]",[-1.8105597496032715],C0010583,cyclophosphamide,TREATS,C0025202,melanoma
"[9245, 9, 738]",[-1.8120416402816772],C0671970,capecitabine,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[13527, 9, 11835]",[-1.8145087957382202],C4529301,bevacizumab-awwb,TREATS,C1621958,Glioblastoma Multiforme
"[6979, 9, 2969]",[-1.8156466484069824],C0220578,palonosetron,TREATS,C0027498,Nausea and vomiting
"[11804, 9, 4492]",[-1.8165462017059326],C1608841,ustekinumab,TREATS,C0042164,Uveitis
"[1519, 9, 1093]",[-1.816960334777832],C0014479,ephedrine,TREATS,C0010200,Coughing
"[4191, 9, 4492]",[-1.8243919610977173],C0039736,thalidomide,TREATS,C0042164,Uveitis
"[3615, 9, 1093]",[-1.8249595165252686],C0033798,pseudoephedrine,TREATS,C0010200,Coughing
"[144, 9, 2891]",[-1.8319673538208008],C0001962,ethanol,TREATS,C0026769,Multiple Sclerosis
"[10399, 9, 3089]",[-1.8324804306030273],C0907402,insulin glargine,TREATS,C0028754,Obesity
"[1372, 9, 3789]",[-1.837427020072937],C0013089,doxorubicin,TREATS,C0035412,Rhabdomyosarcoma
"[3514, 9, 103]",[-1.839325189590454],C0032952,prednisone,TREATS,C0001627,Congenital adrenal hyperplasia
"[10931, 9, 2495]",[-1.840264081954956],C1176309,bortezomib,TREATS,C0023449,Acute lymphocytic leukemia
"[9221, 9, 6096]",[-1.840874433517456],C0657912,pregabalin,TREATS,C0150055,Chronic pain
