Triple,Model Score,SUBJECT_CUI,SUBJECT_NAME,PREDICATE,OBJECT_CUI,OBJECT_NAME
"[2709, 9, 1980]",[-0.08078035712242126],C0025219,melatonin,TREATS,C0018801,Heart failure
"[10784, 9, 3847]",[-0.10781434923410416],C1122087,adalimumab,TREATS,C0036202,Sarcoidosis
"[3565, 9, 1093]",[-0.11480624973773956],C0033405,promethazine,TREATS,C0010200,Coughing
"[3565, 9, 1224]",[-0.14115585386753082],C0033405,promethazine,TREATS,C0011615,"Dermatitis, Atopic"
"[7702, 9, 1252]",[-0.14857560396194458],C0289313,rosiglitazone,TREATS,C0011849,Diabetes Mellitus
"[5611, 9, 3008]",[-0.15884220600128174],C0080356,valproate,TREATS,C0027819,Neuroblastoma
"[6950, 9, 2889]",[-0.16494524478912354],C0209368,mycophenolate mofetil,TREATS,C0026764,Multiple Myeloma
"[8740, 9, 2889]",[-0.18631260097026825],C0525079,bendamustine,TREATS,C0026764,Multiple Myeloma
"[7285, 9, 3495]",[-0.1903805285692215],C0249458,valaciclovir,TREATS,C0032768,Postherpetic neuralgia
"[5200, 9, 3924]",[-0.19169092178344727],C0066700,mometasone furoate,TREATS,C0037199,Sinusitis
"[2793, 9, 1146]",[-0.19200855493545532],C0025815,methylprednisolone,TREATS,C0010674,Cystic Fibrosis
"[4563, 9, 1019]",[-0.20370838046073914],C0042874,Vitamin E,TREATS,C0009324,Ulcerative Colitis
"[7702, 9, 1489]",[-0.21034345030784607],C0289313,rosiglitazone,TREATS,C0014175,Endometriosis
"[2527, 9, 647]",[-0.21271571516990662],C0023660,lidocaine,TREATS,C0006444,Bursitis
"[9641, 9, 738]",[-0.2190767228603363],C0728747,trastuzumab,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[5270, 9, 430]",[-0.23214061558246613],C0070166,clopidogrel,TREATS,C0004238,Atrial Fibrillation
"[9812, 9, 8638]",[-0.23454952239990234],C0753678,paliperidone,TREATS,C0497327,Dementia
"[144, 9, 2891]",[-0.23510020971298218],C0001962,ethanol,TREATS,C0026769,Multiple Sclerosis
"[10775, 9, 1490]",[-0.23790079355239868],C1120106,ertapenem,TREATS,C0014179,Endometritis
"[10399, 9, 3089]",[-0.24888744950294495],C0907402,insulin glargine,TREATS,C0028754,Obesity
"[3565, 9, 3794]",[-0.2532012462615967],C0033405,promethazine,TREATS,C0035455,Rhinitis
"[642, 9, 5651]",[-0.2591014504432678],C0006400,bupivacaine,TREATS,C0085096,Peripheral Vascular Diseases
"[1750, 9, 186]",[-0.267524391412735],C0016377,flurbiprofen,TREATS,C0002395,Alzheimer's Disease
"[5460, 9, 3246]",[-0.26880964636802673],C0076829,topiramate,TREATS,C0030567,Parkinson Disease
"[1318, 9, 3794]",[-0.27421966195106506],C0012522,diphenhydramine,TREATS,C0035455,Rhinitis
"[10933, 9, 2889]",[-0.2883789837360382],C1176316,tadalafil,TREATS,C0026764,Multiple Myeloma
"[2584, 9, 1523]",[-0.29175394773483276],C0024002,lorazepam,TREATS,C0014544,Epilepsy
"[2762, 9, 430]",[-0.29580870270729065],C0025598,metformin,TREATS,C0004238,Atrial Fibrillation
"[6365, 9, 3205]",[-0.29889392852783203],C0168388,reboxetine,TREATS,C0030193,Pain
"[4174, 9, 2891]",[-0.3027256429195404],C0039601,testosterone,TREATS,C0026769,Multiple Sclerosis
"[1318, 9, 2961]",[-0.30451253056526184],C0012522,diphenhydramine,TREATS,C0027424,Nasal congestion (finding)
"[8166, 9, 146]",[-0.30607613921165466],C0377265,levetiracetam,TREATS,C0001973,"Alcoholic Intoxication, Chronic"
"[4563, 9, 1109]",[-0.3104819059371948],C0042874,Vitamin E,TREATS,C0010346,Crohn Disease
"[10849, 9, 415]",[-0.3113400936126709],C1142738,anidulafungin,TREATS,C0004030,Aspergillosis
"[34, 9, 1980]",[-0.31187522411346436],C0000981,acetazolamide,TREATS,C0018801,Heart failure
"[10851, 9, 1252]",[-0.3145671784877777],C1142985,ezetimibe,TREATS,C0011849,Diabetes Mellitus
"[2762, 9, 738]",[-0.31937283277511597],C0025598,metformin,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[1318, 9, 4573]",[-0.3218526542186737],C0012522,diphenhydramine,TREATS,C0042963,Vomiting
"[1152, 9, 10537]",[-0.32821398973464966],C0010725,citicoline,TREATS,C0948008,Ischemic stroke
"[1318, 9, 1093]",[-0.33190640807151794],C0012522,diphenhydramine,TREATS,C0010200,Coughing
"[701, 9, 1252]",[-0.33537134528160095],C0006931,capsaicin,TREATS,C0011849,Diabetes Mellitus
"[650, 9, 2889]",[-0.3403209447860718],C0006463,busulfan,TREATS,C0026764,Multiple Myeloma
"[642, 9, 3146]",[-0.3408316969871521],C0006400,bupivacaine,TREATS,C0029408,Degenerative polyarthritis
"[1134, 9, 9790]",[-0.34100964665412903],C0010583,cyclophosphamide,TREATS,C0751967,"Multiple Sclerosis, Relapsing-Remitting"
"[4191, 9, 2090]",[-0.3413517475128174],C0039736,thalidomide,TREATS,C0019829,Hodgkin Disease
"[1134, 9, 738]",[-0.3427381217479706],C0010583,cyclophosphamide,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[4690, 9, 421]",[-0.34284859895706177],C0050940,lansoprazole,TREATS,C0004096,Asthma
"[12152, 9, 2495]",[-0.344366192817688],C1881785,mercaptopurine anhydrous,TREATS,C0023449,Acute lymphocytic leukemia
"[10064, 9, 10806]",[-0.3479924201965332],C0796392,bevacizumab,TREATS,C1135868,Gestational Trophoblastic Neoplasms
"[1134, 9, 2495]",[-0.34942519664764404],C0010583,cyclophosphamide,TREATS,C0023449,Acute lymphocytic leukemia
"[5386, 9, 146]",[-0.3514135777950287],C0074393,sertraline,TREATS,C0001973,"Alcoholic Intoxication, Chronic"
"[10784, 9, 421]",[-0.3545624315738678],C1122087,adalimumab,TREATS,C0004096,Asthma
"[2134, 9, 4067]",[-0.35469910502433777],C0020402,hydroxycarbamide,TREATS,C0038454,Cerebrovascular accident
"[3565, 9, 2961]",[-0.3623083233833313],C0033405,promethazine,TREATS,C0027424,Nasal congestion (finding)
"[4580, 9, 2167]",[-0.3644680678844452],C0043031,warfarin,TREATS,C0020542,Pulmonary Hypertension
"[10933, 9, 1980]",[-0.3691990077495575],C1176316,tadalafil,TREATS,C0018801,Heart failure
"[10928, 9, 738]",[-0.3718161880970001],C1176020,sunitinib,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[10064, 9, 2889]",[-0.38315027952194214],C0796392,bevacizumab,TREATS,C0026764,Multiple Myeloma
