Triple,Model Score,SUBJECT_CUI,SUBJECT_NAME,PREDICATE,OBJECT_CUI,OBJECT_NAME
"[2956, 9, 6572]",[-8.086647033691406],C0027396,naproxen,TREATS,C0184567,Acute onset pain
"[894, 9, 3089]",[-8.109705924987793],C0008318,colecalciferol,TREATS,C0028754,Obesity
"[5056, 9, 2969]",[-8.422319412231445],C0061851,ondansetron,TREATS,C0027498,Nausea and vomiting
"[5254, 9, 3008]",[-8.619361877441406],C0069717,oxaliplatin,TREATS,C0027819,Neuroblastoma
"[228, 9, 3325]",[-8.823075294494629],C0002645,amoxicillin,TREATS,C0031154,Peritonitis
"[2939, 9, 421]",[-8.932083129882812],C0027235,ipratropium,TREATS,C0004096,Asthma
"[1951, 9, 2968]",[-8.985896110534668],C0018546,haloperidol,TREATS,C0027497,Nausea
"[5254, 9, 6929]",[-9.01132583618164],C0069717,oxaliplatin,TREATS,C0206754,Neuroendocrine Tumors
"[5909, 9, 3924]",[-9.021859169006348],C0110038,clavulanate,TREATS,C0037199,Sinusitis
"[1134, 9, 2495]",[-9.033407211303711],C0010583,cyclophosphamide,TREATS,C0023449,Acute lymphocytic leukemia
"[649, 9, 1980]",[-9.04196834564209],C0006462,buspirone,TREATS,C0018801,Heart failure
"[2793, 9, 1684]",[-9.065881729125977],C0025815,methylprednisolone,TREATS,C0015967,Fever
"[3565, 9, 1093]",[-9.107358932495117],C0033405,promethazine,TREATS,C0010200,Coughing
"[3030, 9, 2150]",[-9.116397857666016],C0027996,niacin,TREATS,C0020473,Hyperlipidemia
"[200, 9, 553]",[-9.127492904663086],C0002475,mitomycin,TREATS,C0005684,Malignant neoplasm of urinary bladder
"[9225, 9, 3155]",[-9.141349792480469],C0663241,linezolid,TREATS,C0029443,Osteomyelitis
"[2780, 9, 3008]",[-9.154394149780273],C0025677,methotrexate,TREATS,C0027819,Neuroblastoma
"[2584, 9, 3857]",[-9.16358757019043],C0024002,lorazepam,TREATS,C0036341,Schizophrenia
"[2951, 9, 2267]",[-9.163850784301758],C0027360,naltrexone,TREATS,C0021390,Inflammatory Bowel Diseases
"[5254, 9, 738]",[-9.22115421295166],C0069717,oxaliplatin,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[4282, 9, 466]",[-9.240802764892578],C0040341,tobramycin,TREATS,C0004626,"Pneumonia, Bacterial"
"[1318, 9, 2961]",[-9.261582374572754],C0012522,diphenhydramine,TREATS,C0027424,Nasal congestion (finding)
"[5508, 9, 3857]",[-9.267720222473145],C0078569,venlafaxine,TREATS,C0036341,Schizophrenia
"[3513, 9, 1684]",[-9.27590560913086],C0032950,prednisolone,TREATS,C0015967,Fever
"[2413, 9, 544]",[-9.277525901794434],C0022614,ketamine,TREATS,C0005586,Bipolar Disorder
"[5269, 9, 3857]",[-9.289932250976562],C0070122,paroxetine,TREATS,C0036341,Schizophrenia
"[1302, 9, 6572]",[-9.306503295898438],C0012306,hydromorphone,TREATS,C0184567,Acute onset pain
"[5525, 9, 3008]",[-9.344234466552734],C0079083,carboplatin,TREATS,C0027819,Neuroblastoma
"[4355, 9, 3008]",[-9.370257377624512],C0040845,tretinoin,TREATS,C0027819,Neuroblastoma
"[419, 9, 2891]",[-9.370718955993652],C0004057,acetylsalicylic acid,TREATS,C0026769,Multiple Sclerosis
"[2951, 9, 1019]",[-9.374629974365234],C0027360,naltrexone,TREATS,C0009324,Ulcerative Colitis
"[8794, 9, 741]",[-9.382867813110352],C0541315,everolimus,TREATS,C0007138,"Carcinoma, Transitional Cell"
"[1134, 9, 2706]",[-9.389180183410645],C0010583,cyclophosphamide,TREATS,C0025202,melanoma
"[5176, 9, 466]",[-9.395393371582031],C0066005,meropenem,TREATS,C0004626,"Pneumonia, Bacterial"
"[5254, 9, 7557]",[-9.399785995483398],C0069717,oxaliplatin,TREATS,C0281361,Adenocarcinoma of pancreas
"[2663, 9, 3857]",[-9.40156364440918],C0024778,maprotiline,TREATS,C0036341,Schizophrenia
"[2129, 9, 739]",[-9.4194974899292],C0020336,hydroxychloroquine,TREATS,C0007134,Renal Cell Carcinoma
"[8794, 9, 2298]",[-9.427593231201172],C0541315,everolimus,TREATS,C0021670,insulinoma
"[2709, 9, 3857]",[-9.437725067138672],C0025219,melatonin,TREATS,C0036341,Schizophrenia
"[3514, 9, 4160]",[-9.456279754638672],C0032952,prednisone,TREATS,C0039483,Giant Cell Arteritis
"[6950, 9, 402]",[-9.469635963439941],C0209368,mycophenolate mofetil,TREATS,C0003873,Rheumatoid Arthritis
"[228, 9, 7227]",[-9.472596168518066],C0002645,amoxicillin,TREATS,C0243001,Abdominal Abscess
"[1891, 9, 3857]",[-9.473907470703125],C0017890,glycine,TREATS,C0036341,Schizophrenia
"[894, 9, 421]",[-9.47548770904541],C0008318,colecalciferol,TREATS,C0004096,Asthma
"[3565, 9, 2961]",[-9.480329513549805],C0033405,promethazine,TREATS,C0027424,Nasal congestion (finding)
"[649, 9, 3857]",[-9.489810943603516],C0006462,buspirone,TREATS,C0036341,Schizophrenia
"[3363, 9, 3857]",[-9.523780822753906],C0031507,phenytoin,TREATS,C0036341,Schizophrenia
"[2527, 9, 647]",[-9.525467872619629],C0023660,lidocaine,TREATS,C0006444,Bursitis
"[5056, 9, 3857]",[-9.526386260986328],C0061851,ondansetron,TREATS,C0036341,Schizophrenia
"[5197, 9, 3205]",[-9.5401611328125],C0066677,modafinil,TREATS,C0030193,Pain
"[3363, 9, 8638]",[-9.54191780090332],C0031507,phenytoin,TREATS,C0497327,Dementia
"[8752, 9, 2891]",[-9.55035400390625],C0527316,donepezil,TREATS,C0026769,Multiple Sclerosis
