Triple,Model Score,SUBJECT_CUI,SUBJECT_NAME,PREDICATE,OBJECT_CUI,OBJECT_NAME
"[6055, 9, 4531]",[-0.5535937547683716],C0055014,ceftibuten,TREATS,C0034186,Pyelonephritis
"[1416, 9, 3110]",[-0.6099829077720642],C0010583,cyclophosphamide,TREATS,C0023449,Acute lymphocytic leukemia
"[5491, 9, 4531]",[-0.6763245463371277],C0041041,trimethoprim,TREATS,C0034186,Pyelonephritis
"[12286, 9, 3926]",[-0.7221457362174988],C0663241,linezolid,TREATS,C0029443,Osteomyelitis
"[1965, 9, 1866]",[-0.7412643432617188],C0014912,estradiol,TREATS,C0014175,Endometriosis
"[11643, 9, 9677]",[-0.7705049514770508],C0536495,moxifloxacin,TREATS,C0271429,Acute otitis media
"[7657, 9, 930]",[-0.7729952931404114],C0144576,paclitaxel,TREATS,C0007137,Squamous cell carcinoma
"[5670, 9, 2468]",[-0.7780400514602661],C0042523,verapamil,TREATS,C0018801,Heart failure
"[3469, 9, 3926]",[-0.7790248990058899],C0025872,metronidazole,TREATS,C0029443,Osteomyelitis
"[3644, 9, 532]",[-0.7834603786468506],C0027235,ipratropium,TREATS,C0004096,Asthma
"[1238, 9, 11445]",[-0.7886216044425964],C0009079,clozapine,TREATS,C0497327,Dementia
"[4795, 9, 10958]",[-0.8087291121482849],C0036079,salicylic acid,TREATS,C0406317,Chronic small plaque psoriasis
"[574, 9, 3926]",[-0.8115193843841553],C0004521,aztreonam,TREATS,C0029443,Osteomyelitis
"[3424, 9, 9300]",[-0.8188778162002563],C0025598,metformin,TREATS,C0242339,Dyslipidemias
"[12301, 9, 17273]",[-0.8209965229034424],C0666743,infliximab,TREATS,C3495559,Juvenile arthritis
"[6991, 9, 3726]",[-0.8346149921417236],C0079083,carboplatin,TREATS,C0027819,Neuroblastoma
"[3784, 9, 4531]",[-0.8365439176559448],C0028156,nitrofurantoin,TREATS,C0034186,Pyelonephritis
"[14341, 9, 1867]",[-0.8427094221115112],C1120106,ertapenem,TREATS,C0014179,Endometritis
"[14370, 9, 930]",[-0.8498272895812988],C1135135,erlotinib,TREATS,C0007137,Squamous cell carcinoma
"[4234, 9, 3926]",[-0.853026270866394],C0031955,piperacillin,TREATS,C0029443,Osteomyelitis
"[288, 9, 4531]",[-0.8562719225883484],C0002645,amoxicillin,TREATS,C0034186,Pyelonephritis
"[5118, 9, 4531]",[-0.8629894852638245],C0038689,sulfamethoxazole,TREATS,C0034186,Pyelonephritis
"[5686, 9, 11767]",[-0.8820228576660156],C0042679,vincristine,TREATS,C0553580,Ewings sarcoma
"[1998, 9, 3249]",[-0.8870307207107544],C0015133,etoposide,TREATS,C0024305,"Lymphoma, Non-Hodgkin"
"[3445, 9, 3726]",[-0.888761043548584],C0025677,methotrexate,TREATS,C0027819,Neuroblastoma
"[1727, 9, 4731]",[-0.8897179365158081],C0013089,doxorubicin,TREATS,C0035412,Rhabdomyosarcoma
"[4364, 9, 136]",[-0.8925870060920715],C0032952,prednisone,TREATS,C0001627,Congenital adrenal hyperplasia
"[7548, 9, 3726]",[-0.896704912185669],C0123931,irinotecan,TREATS,C0027819,Neuroblastoma
"[6525, 9, 3926]",[-0.9088575839996338],C0066005,meropenem,TREATS,C0029443,Osteomyelitis
"[14135, 9, 2690]",[-0.9091364741325378],C0965129,rosuvastatin,TREATS,C0020473,Hyperlipidemia
"[5363, 9, 588]",[-0.912806510925293],C0040341,tobramycin,TREATS,C0004626,"Pneumonia, Bacterial"
"[3361, 9, 3249]",[-0.9220768809318542],C0025241,melphalan,TREATS,C0024305,"Lymphoma, Non-Hodgkin"
"[5898, 9, 9600]",[-0.9236561059951782],C0051696,amlodipine,TREATS,C0264716,Chronic heart failure
"[9451, 9, 930]",[-0.924650251865387],C0246415,docetaxel,TREATS,C0007137,Squamous cell carcinoma
"[6631, 9, 3726]",[-0.9275361895561218],C0069717,oxaliplatin,TREATS,C0027819,Neuroblastoma
"[3527, 9, 3110]",[-0.9407092332839966],C0026259,mitoxantrone,TREATS,C0023449,Acute lymphocytic leukemia
"[1221, 9, 3983]",[-0.9422993063926697],C0009014,clonidine,TREATS,C0030193,Pain
"[10030, 9, 1578]",[-0.9475246667861938],C0286651,atorvastatin,TREATS,C0011849,Diabetes Mellitus
