Triple,Model Score,SUBJECT_CUI,SUBJECT_NAME,PREDICATE,OBJECT_CUI,OBJECT_NAME
"[1770, 9, 2874]",[-8.18682861328125],C0015133,etoposide,TREATS,C0024305,"Lymphoma, Non-Hodgkin"
"[5705, 9, 519]",[-8.454130172729492],C0066005,meropenem,TREATS,C0004626,"Pneumonia, Bacterial"
"[1254, 9, 2747]",[-8.49824333190918],C0010583,cyclophosphamide,TREATS,C0023449,Acute lymphocytic leukemia
"[13115, 9, 4241]",[-8.654365539550781],C1516119,sorafenib,TREATS,C0036220,Kaposi Sarcoma
"[9872, 9, 8290]",[-8.681577682495117],C0536495,moxifloxacin,TREATS,C0271429,Acute otitis media
"[1690, 9, 469]",[-8.776588439941406],C0014563,epinephrine,TREATS,C0004096,Asthma
"[1254, 9, 1225]",[-8.786487579345703],C0010583,cyclophosphamide,TREATS,C0010346,Crohn Disease
"[7684, 9, 4666]",[-8.790168762207031],C0206460,enoxaparin,TREATS,C0040053,Thrombosis
"[989, 9, 3171]",[-8.865606307983398],C0008318,colecalciferol,TREATS,C0026769,Multiple Sclerosis
"[8121, 9, 822]",[-8.870264053344727],C0246415,docetaxel,TREATS,C0007137,Squamous cell carcinoma
"[1770, 9, 3169]",[-8.887332916259766],C0015133,etoposide,TREATS,C0026764,Multiple Myeloma
"[2842, 9, 1683]",[-8.93408203125],C0024002,lorazepam,TREATS,C0014544,Epilepsy
"[1520, 9, 4173]",[-8.969915390014648],C0013089,doxorubicin,TREATS,C0035412,Rhabdomyosarcoma
"[989, 9, 1120]",[-8.971349716186523],C0008318,colecalciferol,TREATS,C0009324,Ulcerative Colitis
"[5793, 9, 820]",[-8.978616714477539],C0069717,oxaliplatin,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[4640, 9, 2755]",[-8.997344970703125],C0039871,thiotepa,TREATS,C0023473,"Myeloid Leukemia, Chronic"
"[989, 9, 469]",[-9.000432968139648],C0008318,colecalciferol,TREATS,C0004096,Asthma
"[10413, 9, 820]",[-9.005008697509766],C0671970,capecitabine,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[2976, 9, 2874]",[-9.045662879943848],C0025241,melphalan,TREATS,C0024305,"Lymphoma, Non-Hodgkin"
"[5639, 9, 4251]",[-9.065153121948242],C0064636,lamotrigine,TREATS,C0036341,Schizophrenia
"[2842, 9, 4251]",[-9.080443382263184],C0024002,lorazepam,TREATS,C0036341,Schizophrenia
"[7739, 9, 449]",[-9.083552360534668],C0209368,mycophenolate mofetil,TREATS,C0003873,Rheumatoid Arthritis
"[12301, 9, 820]",[-9.166598320007324],C1176309,bortezomib,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[2426, 9, 3298]",[-9.169151306152344],C0020823,ifosfamide,TREATS,C0027819,Neuroblastoma
"[2661, 9, 3392]",[-9.174837112426758],C0022614,ketamine,TREATS,C0028768,Obsessive-Compulsive Disorder
"[6082, 9, 9714]",[-9.187841415405273],C0078569,venlafaxine,TREATS,C0497327,Dementia
"[3106, 9, 1683]",[-9.199066162109375],C0026056,midazolam,TREATS,C0014544,Epilepsy
"[6671, 9, 822]",[-9.201349258422852],C0144576,paclitaxel,TREATS,C0007137,Squamous cell carcinoma
"[3064, 9, 3169]",[-9.203962326049805],C0025815,methylprednisolone,TREATS,C0026764,Multiple Myeloma
"[1254, 9, 2972]",[-9.20599365234375],C0010583,cyclophosphamide,TREATS,C0025202,melanoma
"[10385, 9, 6737]",[-9.208952903747559],C0657912,pregabalin,TREATS,C0150055,Chronic pain
"[5044, 9, 11841]",[-9.209317207336426],C0043031,warfarin,TREATS,C0948008,Ischemic stroke
"[989, 9, 2859]",[-9.209486961364746],C0008318,colecalciferol,TREATS,C0024141,"Lupus Erythematosus, Systemic"
"[2782, 9, 6737]",[-9.211385726928711],C0023660,lidocaine,TREATS,C0150055,Chronic pain
"[10390, 9, 3463]",[-9.220787048339844],C0663241,linezolid,TREATS,C0029443,Osteomyelitis
"[9892, 9, 822]",[-9.221551895141602],C0541315,everolimus,TREATS,C0007137,Squamous cell carcinoma
"[9875, 9, 3390]",[-9.241296768188477],C0537270,insulin detemir,TREATS,C0028754,Obesity
"[15382, 9, 2874]",[-9.265359878540039],C4741328,rituximab-abbs,TREATS,C0024305,"Lymphoma, Non-Hodgkin"
"[3033, 9, 822]",[-9.266992568969727],C0025598,metformin,TREATS,C0007137,Squamous cell carcinoma
"[3106, 9, 12400]",[-9.280627250671387],C0026056,midazolam,TREATS,C1269683,Major Depressive Disorder
"[1446, 9, 6737]",[-9.296422958374023],C0012306,hydromorphone,TREATS,C0150055,Chronic pain
"[1078, 9, 3517]",[-9.304368019104004],C0009014,clonidine,TREATS,C0030193,Pain
"[4227, 9, 9352]",[-9.307787895202637],C0036079,salicylic acid,TREATS,C0406317,Chronic small plaque psoriasis
"[3510, 9, 1120]",[-9.311080932617188],C0030125,aminosalicylic acid,TREATS,C0009324,Ulcerative Colitis
"[9892, 9, 2755]",[-9.336874008178711],C0541315,everolimus,TREATS,C0023473,"Myeloid Leukemia, Chronic"
"[5907, 9, 2755]",[-9.339859008789062],C0072980,sirolimus,TREATS,C0023473,"Myeloid Leukemia, Chronic"
"[3224, 9, 469]",[-9.344991683959961],C0027235,ipratropium,TREATS,C0004096,Asthma
"[2426, 9, 4173]",[-9.345490455627441],C0020823,ifosfamide,TREATS,C0035412,Rhabdomyosarcoma
"[6571, 9, 469]",[-9.351705551147461],C0123677,insulin aspart,TREATS,C0004096,Asthma
"[5698, 9, 9714]",[-9.363116264343262],C0065879,megestrol acetate,TREATS,C0497327,Dementia
"[3739, 9, 4251]",[-9.37594985961914],C0031935,pimozide,TREATS,C0036341,Schizophrenia
"[3051, 9, 284]",[-9.386348724365234],C0025677,methotrexate,TREATS,C0002874,Aplastic Anemia
"[3910, 9, 1208]",[-9.396353721618652],C0033405,promethazine,TREATS,C0010200,Coughing
"[1519, 9, 9714]",[-9.401991844177246],C0013085,doxepin,TREATS,C0497327,Dementia
"[3744, 9, 3463]",[-9.41678237915039],C0031955,piperacillin,TREATS,C0029443,Osteomyelitis
"[3625, 9, 9714]",[-9.42263126373291],C0030969,perazine,TREATS,C0497327,Dementia
"[1463, 9, 5037]",[-9.425027847290039],C0012522,diphenhydramine,TREATS,C0042963,Vomiting
"[3370, 9, 9714]",[-9.43075942993164],C0028420,nortriptyline,TREATS,C0497327,Dementia
"[1254, 9, 2755]",[-9.440705299377441],C0010583,cyclophosphamide,TREATS,C0023473,"Myeloid Leukemia, Chronic"
"[3370, 9, 4251]",[-9.446812629699707],C0028420,nortriptyline,TREATS,C0036341,Schizophrenia
"[4961, 9, 3295]",[-9.449136734008789],C0042291,valproic acid,TREATS,C0027796,Neuralgia
"[1055, 9, 404]",[-9.456623077392578],C0008845,citalopram,TREATS,C0003467,Anxiety
"[252, 9, 8071]",[-9.468863487243652],C0002645,amoxicillin,TREATS,C0243001,Abdominal Abscess
"[9146, 9, 3392]",[-9.471576690673828],C0377265,levetiracetam,TREATS,C0028768,Obsessive-Compulsive Disorder
"[2436, 9, 4251]",[-9.477165222167969],C0020934,imipramine,TREATS,C0036341,Schizophrenia
"[506, 9, 3463]",[-9.483112335205078],C0004521,aztreonam,TREATS,C0029443,Osteomyelitis
"[3324, 9, 2371]",[-9.503233909606934],C0027996,niacin,TREATS,C0020473,Hyperlipidemia
"[13405, 9, 1225]",[-9.504936218261719],C1619966,abatacept,TREATS,C0010346,Crohn Disease
"[989, 9, 3390]",[-9.508665084838867],C0008318,colecalciferol,TREATS,C0028754,Obesity
"[9892, 9, 8831]",[-9.53289794921875],C0541315,everolimus,TREATS,C0334634,"Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse"
"[13850, 9, 2874]",[-9.533418655395508],C1998098,panobinostat,TREATS,C0024305,"Lymphoma, Non-Hodgkin"
"[1055, 9, 405]",[-9.542989730834961],C0008845,citalopram,TREATS,C0003469,Anxiety Disorders
"[1770, 9, 4164]",[-9.544879913330078],C0015133,etoposide,TREATS,C0035335,Retinoblastoma
"[1737, 9, 1646]",[-9.547171592712402],C0014912,estradiol,TREATS,C0014175,Endometriosis
"[10402, 9, 14515]",[-9.550191879272461],C0666743,infliximab,TREATS,C3495559,Juvenile arthritis
"[2044, 9, 1390]",[-9.552118301391602],C0017628,glibenclamide,TREATS,C0011849,Diabetes Mellitus
"[5350, 9, 3169]",[-9.554496765136719],C0055856,clarithromycin,TREATS,C0026764,Multiple Myeloma
"[4720, 9, 519]",[-9.555809020996094],C0040341,tobramycin,TREATS,C0004626,"Pneumonia, Bacterial"
"[8635, 9, 12386]",[-9.558679580688477],C0299792,aripiprazole,TREATS,C1263846,Attention deficit hyperactivity disorder
"[5795, 9, 4251]",[-9.562517166137695],C0069751,oxcarbazepine,TREATS,C0036341,Schizophrenia
"[11803, 9, 4467]",[-9.563736915588379],C0937846,esomeprazole,TREATS,C0038358,Gastric ulcer
"[3064, 9, 3189]",[-9.565563201904297],C0025815,methylprednisolone,TREATS,C0026896,Myasthenia Gravis
"[989, 9, 4251]",[-9.57078742980957],C0008318,colecalciferol,TREATS,C0036341,Schizophrenia
"[3238, 9, 4251]",[-9.578512191772461],C0027360,naltrexone,TREATS,C0036341,Schizophrenia
"[1254, 9, 8388]",[-9.578622817993164],C0010583,cyclophosphamide,TREATS,C0278678,Metastatic Renal Cell Cancer
"[3650, 9, 9714]",[-9.579265594482422],C0031184,perphenazine,TREATS,C0497327,Dementia
"[6030, 9, 3561]",[-9.583161354064941],C0076829,topiramate,TREATS,C0030567,Parkinson Disease
"[3106, 9, 9714]",[-9.591166496276855],C0026056,midazolam,TREATS,C0497327,Dementia
"[9892, 9, 449]",[-9.592177391052246],C0541315,everolimus,TREATS,C0003873,Rheumatoid Arthritis
"[2975, 9, 4251]",[-9.61806869506836],C0025219,melatonin,TREATS,C0036341,Schizophrenia
"[5926, 9, 3536]",[-9.622906684875488],C0073393,risperidone,TREATS,C0030319,Panic Disorder
"[6251, 9, 3169]",[-9.630325317382812],C0085149,tacrolimus,TREATS,C0026764,Multiple Myeloma
"[5954, 9, 476]",[-9.631782531738281],C0074554,simvastatin,TREATS,C0004153,Atherosclerosis
"[1920, 9, 821]",[-9.634766578674316],C0016360,fluorouracil,TREATS,C0007134,Renal Cell Carcinoma
"[882, 9, 456]",[-9.636819839477539],C0007559,ceftazidime,TREATS,C0003962,Ascites
"[5813, 9, 480]",[-9.64677619934082],C0070166,clopidogrel,TREATS,C0004238,Atrial Fibrillation
"[1254, 9, 3307]",[-9.649513244628906],C0010583,cyclophosphamide,TREATS,C0027873,Neuromyelitis Optica
"[5811, 9, 9714]",[-9.664407730102539],C0070122,paroxetine,TREATS,C0497327,Dementia
"[9845, 9, 3171]",[-9.667871475219727],C0527316,donepezil,TREATS,C0026769,Multiple Sclerosis
"[3106, 9, 3392]",[-9.668112754821777],C0026056,midazolam,TREATS,C0028768,Obsessive-Compulsive Disorder
"[5907, 9, 8831]",[-9.668807029724121],C0072980,sirolimus,TREATS,C0334634,"Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse"
"[252, 9, 4009]",[-9.672561645507812],C0002645,amoxicillin,TREATS,C0034186,Pyelonephritis
"[226, 9, 2182]",[-9.687540054321289],C0002502,amiloride,TREATS,C0018802,Congestive heart failure
"[4227, 9, 3390]",[-9.69897747039795],C0036079,salicylic acid,TREATS,C0028754,Obesity
