Triple,Model Score,SUBJECT_CUI,SUBJECT_NAME,PREDICATE,OBJECT_CUI,OBJECT_NAME
"[1364, 9, 55]",[-0.0581849068403244],C0013030,dopamine,TREATS,C0001206,Acromegaly
"[5176, 9, 3155]",[-0.06848620623350143],C0066005,meropenem,TREATS,C0029443,Osteomyelitis
"[2709, 9, 1224]",[-0.07112207263708115],C0025219,melatonin,TREATS,C0011615,"Dermatitis, Atopic"
"[4389, 9, 3155]",[-0.08351118862628937],C0041041,trimethoprim,TREATS,C0029443,Osteomyelitis
"[1795, 9, 4065]",[-0.09789549559354782],C0016967,galantamine,TREATS,C0038436,Post-Traumatic Stress Disorder
"[958, 9, 3857]",[-0.10118532180786133],C0008845,citalopram,TREATS,C0036341,Schizophrenia
"[2518, 9, 2190]",[-0.10248732566833496],C0023570,levodopa,TREATS,C0020649,Hypotension
"[203, 9, 1981]",[-0.10291524976491928],C0002502,amiloride,TREATS,C0018802,Congestive heart failure
"[10799, 9, 3789]",[-0.10690922290086746],C1135135,erlotinib,TREATS,C0035412,Rhabdomyosarcoma
"[957, 9, 3205]",[-0.11379995942115784],C0008838,cisplatin,TREATS,C0030193,Pain
"[3513, 9, 1146]",[-0.11809107661247253],C0032950,prednisolone,TREATS,C0010674,Cystic Fibrosis
"[894, 9, 3857]",[-0.1205325499176979],C0008318,colecalciferol,TREATS,C0036341,Schizophrenia
"[1134, 9, 738]",[-0.1238413155078888],C0010583,cyclophosphamide,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[862, 9, 3857]",[-0.12711668014526367],C0008161,chloral hydrate,TREATS,C0036341,Schizophrenia
"[3615, 9, 1093]",[-0.1297837644815445],C0033798,pseudoephedrine,TREATS,C0010200,Coughing
"[2793, 9, 1146]",[-0.13111498951911926],C0025815,methylprednisolone,TREATS,C0010674,Cystic Fibrosis
"[5363, 9, 1109]",[-0.13288292288780212],C0073374,rifaximin,TREATS,C0010346,Crohn Disease
"[7706, 9, 738]",[-0.13360494375228882],C0290883,anastrozole,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[10799, 9, 3621]",[-0.13456085324287415],C1135135,erlotinib,TREATS,C0033860,Psoriasis
"[2635, 9, 3205]",[-0.1387423276901245],C0024480,magnesium sulfate,TREATS,C0030193,Pain
"[1134, 9, 1109]",[-0.1448831856250763],C0010583,cyclophosphamide,TREATS,C0010346,Crohn Disease
"[10863, 9, 691]",[-0.14668697118759155],C1145701,amphotericin B liposomal,TREATS,C0006840,Candidiasis
"[7686, 9, 430]",[-0.14741040766239166],C0286651,atorvastatin,TREATS,C0004238,Atrial Fibrillation
"[4537, 9, 7899]",[-0.14820241928100586],C0042646,vidarabine,TREATS,C0334634,"Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse"
"[12260, 9, 1409]",[-0.149849995970726],C1999375,ticagrelor,TREATS,C0013404,Dyspnea
"[3513, 9, 739]",[-0.15152564644813538],C0032950,prednisolone,TREATS,C0007134,Renal Cell Carcinoma
"[5700, 9, 3089]",[-0.15899871289730072],C0085272,leuprorelin,TREATS,C0028754,Obesity
"[5948, 9, 7398]",[-0.1605420857667923],C0123091,quetiapine,TREATS,C0270549,Generalized Anxiety Disorder
"[1530, 9, 421]",[-0.16869299113750458],C0014563,epinephrine,TREATS,C0004096,Asthma
"[10784, 9, 421]",[-0.16869309544563293],C1122087,adalimumab,TREATS,C0004096,Asthma
"[2793, 9, 739]",[-0.16969093680381775],C0025815,methylprednisolone,TREATS,C0007134,Renal Cell Carcinoma
"[1530, 9, 103]",[-0.17299433052539825],C0014563,epinephrine,TREATS,C0001627,Congenital adrenal hyperplasia
"[7761, 9, 7365]",[-0.17680855095386505],C0302583,iron,TREATS,C0264716,Chronic heart failure
"[968, 9, 3155]",[-0.18352484703063965],C0008947,clindamycin,TREATS,C0029443,Osteomyelitis
"[10799, 9, 740]",[-0.1848607063293457],C1135135,erlotinib,TREATS,C0007137,Squamous cell carcinoma
"[4537, 9, 2889]",[-0.18828120827674866],C0042646,vidarabine,TREATS,C0026764,Multiple Myeloma
"[2204, 9, 3789]",[-0.19074612855911255],C0020823,ifosfamide,TREATS,C0035412,Rhabdomyosarcoma
"[2951, 9, 1109]",[-0.1910485178232193],C0027360,naltrexone,TREATS,C0010346,Crohn Disease
"[13708, 9, 2615]",[-0.19260358810424805],C4741328,rituximab-abbs,TREATS,C0024305,"Lymphoma, Non-Hodgkin"
"[5056, 9, 3857]",[-0.19360816478729248],C0061851,ondansetron,TREATS,C0036341,Schizophrenia
"[10799, 9, 739]",[-0.1952173113822937],C1135135,erlotinib,TREATS,C0007134,Renal Cell Carcinoma
"[958, 9, 363]",[-0.19555148482322693],C0008845,citalopram,TREATS,C0003467,Anxiety
"[5691, 9, 3857]",[-0.19654713571071625],C0085228,fluvoxamine,TREATS,C0036341,Schizophrenia
"[3839, 9, 8348]",[-0.20010454952716827],C0036079,salicylic acid,TREATS,C0406317,Chronic small plaque psoriasis
"[2780, 9, 3008]",[-0.20473653078079224],C0025677,methotrexate,TREATS,C0027819,Neuroblastoma
"[642, 9, 3146]",[-0.20479553937911987],C0006400,bupivacaine,TREATS,C0029408,Degenerative polyarthritis
"[2028, 9, 3455]",[-0.20843763649463654],C0019134,heparin,TREATS,C0032285,Pneumonia
"[1716, 9, 2150]",[-0.2093990594148636],C0016277,fluconazole,TREATS,C0020473,Hyperlipidemia
"[2527, 9, 3317]",[-0.21106359362602234],C0023660,lidocaine,TREATS,C0031099,Periodontitis
"[7270, 9, 3857]",[-0.211822971701622],C0246330,tolcapone,TREATS,C0036341,Schizophrenia
"[10064, 9, 739]",[-0.2125513255596161],C0796392,bevacizumab,TREATS,C0007134,Renal Cell Carcinoma
"[5056, 9, 2969]",[-0.21549776196479797],C0061851,ondansetron,TREATS,C0027498,Nausea and vomiting
"[4191, 9, 4492]",[-0.21660666167736053],C0039736,thalidomide,TREATS,C0042164,Uveitis
"[3565, 9, 1224]",[-0.21734300255775452],C0033405,promethazine,TREATS,C0011615,"Dermatitis, Atopic"
"[2663, 9, 3857]",[-0.22028446197509766],C0024778,maprotiline,TREATS,C0036341,Schizophrenia
"[3513, 9, 1684]",[-0.2221316248178482],C0032950,prednisolone,TREATS,C0015967,Fever
"[2793, 9, 1684]",[-0.22213169932365417],C0025815,methylprednisolone,TREATS,C0015967,Fever
"[2762, 9, 7398]",[-0.2252436876296997],C0025598,metformin,TREATS,C0270549,Generalized Anxiety Disorder
"[1318, 9, 3221]",[-0.22665001451969147],C0012522,diphenhydramine,TREATS,C0030305,Pancreatitis
"[1530, 9, 3089]",[-0.22697418928146362],C0014563,epinephrine,TREATS,C0028754,Obesity
"[10920, 9, 2889]",[-0.2272757738828659],C1172734,natalizumab,TREATS,C0026764,Multiple Myeloma
"[4708, 9, 2150]",[-0.22978195548057556],C0051696,amlodipine,TREATS,C0020473,Hyperlipidemia
"[76, 9, 6137]",[-0.23110026121139526],C0001443,adenosine,TREATS,C0151744,Myocardial Ischemia
"[958, 9, 10426]",[-0.2327769696712494],C0008845,citalopram,TREATS,C0917801,Sleeplessness
"[2951, 9, 2267]",[-0.23287130892276764],C0027360,naltrexone,TREATS,C0021390,Inflammatory Bowel Diseases
"[11804, 9, 8348]",[-0.23316296935081482],C1608841,ustekinumab,TREATS,C0406317,Chronic small plaque psoriasis
"[9865, 9, 738]",[-0.23782891035079956],C0770565,dexamethasone phosphate,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[958, 9, 364]",[-0.23805981874465942],C0008845,citalopram,TREATS,C0003469,Anxiety Disorders
"[3565, 9, 2961]",[-0.23814964294433594],C0033405,promethazine,TREATS,C0027424,Nasal congestion (finding)
"[3839, 9, 3089]",[-0.24072176218032837],C0036079,salicylic acid,TREATS,C0028754,Obesity
"[1742, 9, 739]",[-0.24226748943328857],C0016360,fluorouracil,TREATS,C0007134,Renal Cell Carcinoma
"[10933, 9, 2889]",[-0.24271032214164734],C1176316,tadalafil,TREATS,C0026764,Multiple Myeloma
"[2527, 9, 647]",[-0.2427840232849121],C0023660,lidocaine,TREATS,C0006444,Bursitis
"[8166, 9, 3857]",[-0.24279730021953583],C0377265,levetiracetam,TREATS,C0036341,Schizophrenia
"[3094, 9, 3008]",[-0.24330970644950867],C0028833,octreotide,TREATS,C0027819,Neuroblastoma
"[948, 9, 7398]",[-0.2434442937374115],C0008783,cimetidine,TREATS,C0270549,Generalized Anxiety Disorder
"[4506, 9, 466]",[-0.24443688988685608],C0042313,vancomycin,TREATS,C0004626,"Pneumonia, Bacterial"
"[4537, 9, 2615]",[-0.2451052963733673],C0042646,vidarabine,TREATS,C0024305,"Lymphoma, Non-Hodgkin"
"[4183, 9, 4065]",[-0.24571853876113892],C0039663,dronabinol,TREATS,C0038436,Post-Traumatic Stress Disorder
"[4282, 9, 466]",[-0.24870428442955017],C0040341,tobramycin,TREATS,C0004626,"Pneumonia, Bacterial"
"[13704, 9, 3621]",[-0.25087296962738037],C4740830,adalimumab-adaz,TREATS,C0033860,Psoriasis
"[8776, 9, 3155]",[-0.25295907258987427],C0536495,moxifloxacin,TREATS,C0029443,Osteomyelitis
"[3565, 9, 1093]",[-0.25403863191604614],C0033405,promethazine,TREATS,C0010200,Coughing
"[4194, 9, 738]",[-0.2541547119617462],C0039771,theophylline,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[2830, 9, 3205]",[-0.2557870149612427],C0026056,midazolam,TREATS,C0030193,Pain
"[9245, 9, 738]",[-0.257535457611084],C0671970,capecitabine,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[1134, 9, 7494]",[-0.2585223317146301],C0010583,cyclophosphamide,TREATS,C0278678,Metastatic Renal Cell Cancer
"[2413, 9, 1523]",[-0.25918951630592346],C0022614,ketamine,TREATS,C0014544,Epilepsy
"[4580, 9, 426]",[-0.2593652904033661],C0043031,warfarin,TREATS,C0004153,Atherosclerosis
"[2204, 9, 3780]",[-0.26085585355758667],C0020823,ifosfamide,TREATS,C0035335,Retinoblastoma
"[649, 9, 1980]",[-0.26151400804519653],C0006462,buspirone,TREATS,C0018801,Heart failure
"[649, 9, 1523]",[-0.26151400804519653],C0006462,buspirone,TREATS,C0014544,Epilepsy
"[7271, 9, 3205]",[-0.2628706097602844],C0246415,docetaxel,TREATS,C0030193,Pain
"[1277, 9, 3164]",[-0.2640618085861206],C0012091,diclofenac,TREATS,C0029878,Otitis Externa
"[3030, 9, 3621]",[-0.26486191153526306],C0027996,niacin,TREATS,C0033860,Psoriasis
"[9865, 9, 3164]",[-0.266285240650177],C0770565,dexamethasone phosphate,TREATS,C0029878,Otitis Externa
"[4089, 9, 3655]",[-0.2671421468257904],C0038689,sulfamethoxazole,TREATS,C0034186,Pyelonephritis
"[2803, 9, 3155]",[-0.2689986824989319],C0025872,metronidazole,TREATS,C0029443,Osteomyelitis
"[2762, 9, 738]",[-0.2690538763999939],C0025598,metformin,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[5176, 9, 466]",[-0.2693476676940918],C0066005,meropenem,TREATS,C0004626,"Pneumonia, Bacterial"
"[4183, 9, 2891]",[-0.2695324420928955],C0039663,dronabinol,TREATS,C0026769,Multiple Sclerosis
"[4174, 9, 2891]",[-0.2695324718952179],C0039601,testosterone,TREATS,C0026769,Multiple Sclerosis
"[5919, 9, 2968]",[-0.2695794701576233],C0113293,dexmedetomidine,TREATS,C0027497,Nausea
"[4666, 9, 739]",[-0.2698068618774414],C0049065,decitabine,TREATS,C0007134,Renal Cell Carcinoma
