Triple,Model Score,SUBJECT_CUI,SUBJECT_NAME,PREDICATE,OBJECT_CUI,OBJECT_NAME
"[3224, 9, 469]",[4.029208183288574],C0027235,ipratropium,TREATS,C0004096,Asthma
"[1254, 9, 2747]",[3.8363797664642334],C0010583,cyclophosphamide,TREATS,C0023449,Acute lymphocytic leukemia
"[1254, 9, 2972]",[3.608637571334839],C0010583,cyclophosphamide,TREATS,C0025202,melanoma
"[5793, 9, 820]",[3.3479902744293213],C0069717,oxaliplatin,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[10847, 9, 820]",[3.1636269092559814],C0728747,trastuzumab,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[783, 9, 9714]",[3.1358635425567627],C0006949,carbamazepine,TREATS,C0497327,Dementia
"[5044, 9, 11841]",[3.114588975906372],C0043031,warfarin,TREATS,C0948008,Ischemic stroke
"[506, 9, 3463]",[2.6986539363861084],C0004521,aztreonam,TREATS,C0029443,Osteomyelitis
"[10413, 9, 820]",[2.6912925243377686],C0671970,capecitabine,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[7773, 9, 3255]",[2.6142618656158447],C0220578,palonosetron,TREATS,C0027497,Nausea
"[7773, 9, 5037]",[2.5415775775909424],C0220578,palonosetron,TREATS,C0042963,Vomiting
"[9845, 9, 3561]",[2.5208418369293213],C0527316,donepezil,TREATS,C0030567,Parkinson Disease
"[467, 9, 3171]",[2.392707586288452],C0004057,acetylsalicylic acid,TREATS,C0026769,Multiple Sclerosis
"[12196, 9, 1392]",[2.170877695083618],C1142933,rimonabant,TREATS,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent"
"[8116, 9, 4251]",[2.123950242996216],C0245561,duloxetine,TREATS,C0036341,Schizophrenia
"[5810, 9, 3517]",[2.103266954421997],C0070108,paregoric,TREATS,C0030193,Pain
"[717, 9, 3452]",[2.0724689960479736],C0006400,bupivacaine,TREATS,C0029408,Degenerative polyarthritis
"[1254, 9, 820]",[2.032606840133667],C0010583,cyclophosphamide,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[3033, 9, 7994]",[2.010455846786499],C0025598,metformin,TREATS,C0242339,Dyslipidemias
"[1920, 9, 821]",[1.9740006923675537],C0016360,fluorouracil,TREATS,C0007134,Renal Cell Carcinoma
"[252, 9, 8071]",[1.9686915874481201],C0002645,amoxicillin,TREATS,C0243001,Abdominal Abscess
"[1770, 9, 2874]",[1.8870136737823486],C0015133,etoposide,TREATS,C0024305,"Lymphoma, Non-Hodgkin"
"[5215, 9, 627]",[1.882178544998169],C0052796,azithromycin,TREATS,C0005743,Blepharoconjunctivitis
"[1679, 9, 4331]",[1.8564586639404297],C0014479,ephedrine,TREATS,C0037199,Sinusitis
"[3625, 9, 9714]",[1.8516948223114014],C0030969,perazine,TREATS,C0497327,Dementia
"[4227, 9, 3390]",[1.8465073108673096],C0036079,salicylic acid,TREATS,C0028754,Obesity
"[252, 9, 421]",[1.8431789875030518],C0002645,amoxicillin,TREATS,C0003615,Appendicitis
"[2842, 9, 4251]",[1.8396360874176025],C0024002,lorazepam,TREATS,C0036341,Schizophrenia
"[3855, 9, 116]",[1.816650152206421],C0032952,prednisone,TREATS,C0001627,Congenital adrenal hyperplasia
"[1054, 9, 3517]",[1.7764270305633545],C0008838,cisplatin,TREATS,C0030193,Pain
"[4963, 9, 519]",[1.7650692462921143],C0042313,vancomycin,TREATS,C0004626,"Pneumonia, Bacterial"
"[717, 9, 6737]",[1.7641043663024902],C0006400,bupivacaine,TREATS,C0150055,Chronic pain
"[3329, 9, 2371]",[1.7577049732208252],C0028027,nicotinamide,TREATS,C0020473,Hyperlipidemia
"[11783, 9, 820]",[1.7545056343078613],C0935989,imatinib,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[13405, 9, 1225]",[1.7393591403961182],C1619966,abatacept,TREATS,C0010346,Crohn Disease
"[1519, 9, 4251]",[1.7367560863494873],C0013085,doxepin,TREATS,C0036341,Schizophrenia
"[2436, 9, 4251]",[1.7327330112457275],C0020934,imipramine,TREATS,C0036341,Schizophrenia
"[2285, 9, 6731]",[1.6845295429229736],C0019588,histamine,TREATS,C0149931,Migraine Disorders
"[3739, 9, 4251]",[1.6826550960540771],C0031935,pimozide,TREATS,C0036341,Schizophrenia
"[5182, 9, 8234]",[1.675811529159546],C0051696,amlodipine,TREATS,C0264716,Chronic heart failure
"[2842, 9, 9714]",[1.6722183227539062],C0024002,lorazepam,TREATS,C0497327,Dementia
"[5272, 9, 1120]",[1.6631901264190674],C0054201,budesonide,TREATS,C0009324,Ulcerative Colitis
"[2976, 9, 2874]",[1.6595523357391357],C0025241,melphalan,TREATS,C0024305,"Lymphoma, Non-Hodgkin"
"[11803, 9, 4467]",[1.6565301418304443],C0937846,esomeprazole,TREATS,C0038358,Gastric ulcer
"[457, 9, 480]",[1.6426234245300293],C0003968,ascorbic acid,TREATS,C0004238,Atrial Fibrillation
"[4835, 9, 4009]",[1.6360995769500732],C0041041,trimethoprim,TREATS,C0034186,Pyelonephritis
"[2782, 9, 722]",[1.6020817756652832],C0023660,lidocaine,TREATS,C0006444,Bursitis
"[1737, 9, 1646]",[1.5975677967071533],C0014912,estradiol,TREATS,C0014175,Endometriosis
"[11778, 9, 820]",[1.5972352027893066],C0935916,fulvestrant,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[3363, 9, 3561]",[1.570542573928833],C0028351,norepinephrine,TREATS,C0030567,Parkinson Disease
"[9875, 9, 3390]",[1.564584732055664],C0537270,insulin detemir,TREATS,C0028754,Obesity
"[1254, 9, 1225]",[1.538597583770752],C0010583,cyclophosphamide,TREATS,C0010346,Crohn Disease
"[6193, 9, 9714]",[1.5364477634429932],C0080356,valproate,TREATS,C0497327,Dementia
"[1076, 9, 9714]",[1.5315611362457275],C0009011,clonazepam,TREATS,C0497327,Dementia
"[3854, 9, 1859]",[1.5228114128112793],C0032950,prednisolone,TREATS,C0015967,Fever
"[3060, 9, 208]",[1.5110764503479004],C0025746,methylthioninium chloride,TREATS,C0002395,Alzheimer's Disease
"[1254, 9, 2755]",[1.5102016925811768],C0010583,cyclophosphamide,TREATS,C0023473,"Myeloid Leukemia, Chronic"
"[5813, 9, 480]",[1.5056235790252686],C0070166,clopidogrel,TREATS,C0004238,Atrial Fibrillation
"[8121, 9, 822]",[1.5030934810638428],C0246415,docetaxel,TREATS,C0007137,Squamous cell carcinoma
"[6586, 9, 1266]",[1.502608060836792],C0126174,losartan,TREATS,C0010674,Cystic Fibrosis
"[10417, 9, 820]",[1.4980528354644775],C0672708,vorinostat,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[3324, 9, 2371]",[1.4888331890106201],C0027996,niacin,TREATS,C0020473,Hyperlipidemia
