Triple,Model Score,SUBJECT_CUI,SUBJECT_NAME,PREDICATE,OBJECT_CUI,OBJECT_NAME
"[7271, 9, 740]",[-0.5902066826820374],C0246415,docetaxel,TREATS,C0007137,Squamous cell carcinoma
"[5176, 9, 466]",[-0.6142237186431885],C0066005,meropenem,TREATS,C0004626,"Pneumonia, Bacterial"
"[4282, 9, 466]",[-0.6499685049057007],C0040341,tobramycin,TREATS,C0004626,"Pneumonia, Bacterial"
"[3514, 9, 4160]",[-0.6798039674758911],C0032952,prednisone,TREATS,C0039483,Giant Cell Arteritis
"[1134, 9, 2495]",[-0.6898494362831116],C0010583,cyclophosphamide,TREATS,C0023449,Acute lymphocytic leukemia
"[228, 9, 7227]",[-0.7027701735496521],C0002645,amoxicillin,TREATS,C0243001,Abdominal Abscess
"[1372, 9, 3789]",[-0.7114278078079224],C0013089,doxorubicin,TREATS,C0035412,Rhabdomyosarcoma
"[5254, 9, 7557]",[-0.7723917961120605],C0069717,oxaliplatin,TREATS,C0281361,Adenocarcinoma of pancreas
"[228, 9, 3325]",[-0.7866387367248535],C0002645,amoxicillin,TREATS,C0031154,Peritonitis
"[3514, 9, 103]",[-0.7899886965751648],C0032952,prednisone,TREATS,C0001627,Congenital adrenal hyperplasia
"[4580, 9, 10537]",[-0.819912850856781],C0043031,warfarin,TREATS,C0948008,Ischemic stroke
"[2939, 9, 421]",[-0.8224835395812988],C0027235,ipratropium,TREATS,C0004096,Asthma
"[3408, 9, 3857]",[-0.831031322479248],C0031935,pimozide,TREATS,C0036341,Schizophrenia
"[1134, 9, 738]",[-0.8403940796852112],C0010583,cyclophosphamide,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[1951, 9, 8638]",[-0.8457229137420654],C0018546,haloperidol,TREATS,C0497327,Dementia
"[1134, 9, 7494]",[-0.8529196977615356],C0010583,cyclophosphamide,TREATS,C0278678,Metastatic Renal Cell Cancer
"[4532, 9, 1980]",[-0.8596259355545044],C0042523,verapamil,TREATS,C0018801,Heart failure
"[5525, 9, 3008]",[-0.8718206882476807],C0079083,carboplatin,TREATS,C0027819,Neuroblastoma
"[6040, 9, 740]",[-0.8736017942428589],C0144576,paclitaxel,TREATS,C0007137,Squamous cell carcinoma
"[1134, 9, 2706]",[-0.8748220205307007],C0010583,cyclophosphamide,TREATS,C0025202,melanoma
"[1602, 9, 3780]",[-0.8813457489013672],C0015133,etoposide,TREATS,C0035335,Retinoblastoma
"[1587, 9, 1489]",[-0.9045394659042358],C0015011,ethinylestradiol,TREATS,C0014175,Endometriosis
"[3565, 9, 2961]",[-0.908147931098938],C0033405,promethazine,TREATS,C0027424,Nasal congestion (finding)
"[5254, 9, 738]",[-0.9108370542526245],C0069717,oxaliplatin,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[4191, 9, 2090]",[-0.9272767901420593],C0039736,thalidomide,TREATS,C0019829,Hodgkin Disease
"[10775, 9, 1490]",[-0.9400946497917175],C1120106,ertapenem,TREATS,C0014179,Endometritis
"[3839, 9, 8348]",[-0.9414273500442505],C0036079,salicylic acid,TREATS,C0406317,Chronic small plaque psoriasis
"[3514, 9, 1227]",[-0.9438278079032898],C0032952,prednisone,TREATS,C0011633,Dermatomyositis
