Triple,Model Score,SUBJECT_CUI,SUBJECT_NAME,PREDICATE,OBJECT_CUI,OBJECT_NAME
"[13951, 9, 469]",[78.07015228271484],C2348248,dexlansoprazole,TREATS,C0004096,Asthma
"[8608, 9, 1646]",[77.69194030761719],C0289313,rosiglitazone,TREATS,C0014175,Endometriosis
"[2661, 9, 1683]",[73.54782104492188],C0022614,ketamine,TREATS,C0014544,Epilepsy
"[3224, 9, 469]",[72.91531372070312],C0027235,ipratropium,TREATS,C0004096,Asthma
"[5355, 9, 9714]",[71.82269287109375],C0055891,clobazam,TREATS,C0497327,Dementia
"[3324, 9, 3206]",[70.9876480102539],C0027996,niacin,TREATS,C0027051,Myocardial Infarction
"[6534, 9, 3255]",[70.72296142578125],C0113293,dexmedetomidine,TREATS,C0027497,Nausea
"[3072, 9, 3390]",[69.67462921142578],C0025859,metoprolol,TREATS,C0028754,Obesity
"[7739, 9, 449]",[69.67091369628906],C0209368,mycophenolate mofetil,TREATS,C0003873,Rheumatoid Arthritis
"[10413, 9, 820]",[69.53382110595703],C0671970,capecitabine,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[6193, 9, 3298]",[69.0074234008789],C0080356,valproate,TREATS,C0027819,Neuroblastoma
"[3033, 9, 480]",[68.46560668945312],C0025598,metformin,TREATS,C0004238,Atrial Fibrillation
"[8121, 9, 822]",[68.30986022949219],C0246415,docetaxel,TREATS,C0007137,Squamous cell carcinoma
"[717, 9, 6737]",[68.15856170654297],C0006400,bupivacaine,TREATS,C0150055,Chronic pain
"[4963, 9, 1859]",[68.08009338378906],C0042313,vancomycin,TREATS,C0015967,Fever
"[11063, 9, 3169]",[68.03960418701172],C0765273,bexarotene,TREATS,C0026764,Multiple Myeloma
"[457, 9, 480]",[68.03052520751953],C0003968,ascorbic acid,TREATS,C0004238,Atrial Fibrillation
"[1065, 9, 2902]",[67.88157653808594],C0008947,clindamycin,TREATS,C0024530,Malaria
"[3412, 9, 3561]",[67.63905334472656],C0028978,omeprazole,TREATS,C0030567,Parkinson Disease
"[3086, 9, 4153]",[67.59446716308594],C0025942,miconazole,TREATS,C0035243,Respiratory Tract Infections
"[3924, 9, 821]",[67.54986572265625],C0033497,propranolol,TREATS,C0007134,Renal Cell Carcinoma
"[1679, 9, 1208]",[67.11793518066406],C0014479,ephedrine,TREATS,C0010200,Coughing
"[5954, 9, 1390]",[66.95668029785156],C0074554,simvastatin,TREATS,C0011849,Diabetes Mellitus
"[1920, 9, 1405]",[66.74993896484375],C0016360,fluorouracil,TREATS,C0011991,Diarrhea
"[1054, 9, 3517]",[66.59071350097656],C0008838,cisplatin,TREATS,C0030193,Pain
"[6292, 9, 3169]",[66.55290222167969],C0085272,leuprorelin,TREATS,C0026764,Multiple Myeloma
"[8121, 9, 3517]",[66.35336303710938],C0246415,docetaxel,TREATS,C0030193,Pain
"[5954, 9, 476]",[66.21638488769531],C0074554,simvastatin,TREATS,C0004153,Atherosclerosis
"[3855, 9, 3517]",[66.19047546386719],C0032952,prednisone,TREATS,C0030193,Pain
"[1690, 9, 469]",[66.13813781738281],C0014563,epinephrine,TREATS,C0004096,Asthma
"[3033, 9, 7994]",[65.958984375],C0025598,metformin,TREATS,C0242339,Dyslipidemias
"[9854, 9, 2182]",[65.93473815917969],C0529793,sildenafil,TREATS,C0018802,Congestive heart failure
"[3114, 9, 1357]",[65.84976959228516],C0026187,minocycline,TREATS,C0011581,Depressive disorder
"[1063, 9, 2181]",[65.6903076171875],C0008932,clenbuterol,TREATS,C0018801,Heart failure
"[1506, 9, 469]",[65.6820297241211],C0012963,dobutamine,TREATS,C0004096,Asthma
"[5846, 9, 469]",[65.61068725585938],C0071097,pioglitazone,TREATS,C0004096,Asthma
"[5954, 9, 3206]",[65.58924102783203],C0074554,simvastatin,TREATS,C0027051,Myocardial Infarction
"[2661, 9, 608]",[65.49048614501953],C0022614,ketamine,TREATS,C0005586,Bipolar Disorder
"[4508, 9, 4009]",[65.30453491210938],C0038689,sulfamethoxazole,TREATS,C0034186,Pyelonephritis
"[5954, 9, 208]",[65.29906463623047],C0074554,simvastatin,TREATS,C0002395,Alzheimer's Disease
"[4605, 9, 2181]",[65.291015625],C0039601,testosterone,TREATS,C0018801,Heart failure
"[9174, 9, 3169]",[65.16265869140625],C0383429,alemtuzumab,TREATS,C0026764,Multiple Myeloma
"[3673, 9, 4251]",[65.16018676757812],C0031412,phenobarbital,TREATS,C0036341,Schizophrenia
"[1375, 9, 3390]",[65.07608032226562],C0011777,dexamethasone,TREATS,C0028754,Obesity
"[3238, 9, 4251]",[65.06484985351562],C0027360,naltrexone,TREATS,C0036341,Schizophrenia
"[12301, 9, 820]",[65.01861572265625],C1176309,bortezomib,TREATS,C0007131,Non-Small Cell Lung Carcinoma
