Triple,Model Score,SUBJECT_CUI,SUBJECT_NAME,PREDICATE,OBJECT_CUI,OBJECT_NAME
"[3964, 9, 1208]",[-0.36563625931739807],C0033798,pseudoephedrine,TREATS,C0010200,Coughing
"[5813, 9, 480]",[-0.369874507188797],C0070166,clopidogrel,TREATS,C0004238,Atrial Fibrillation
"[699, 9, 1208]",[-0.3774133324623108],C0006246,brompheniramine,TREATS,C0010200,Coughing
"[1679, 9, 1208]",[-0.3916575014591217],C0014479,ephedrine,TREATS,C0010200,Coughing
"[15378, 9, 3972]",[-0.40386274456977844],C4740830,adalimumab-adaz,TREATS,C0033860,Psoriasis
"[4720, 9, 519]",[-0.4196699261665344],C0040341,tobramycin,TREATS,C0004626,"Pneumonia, Bacterial"
"[4640, 9, 3298]",[-0.43450799584388733],C0039871,thiotepa,TREATS,C0027819,Neuroblastoma
"[11803, 9, 4467]",[-0.4356103241443634],C0937846,esomeprazole,TREATS,C0038358,Gastric ulcer
"[11918, 9, 2371]",[-0.44840705394744873],C0965129,rosuvastatin,TREATS,C0020473,Hyperlipidemia
"[5315, 9, 4009]",[-0.45031672716140747],C0055014,ceftibuten,TREATS,C0034186,Pyelonephritis
"[5793, 9, 820]",[-0.45129361748695374],C0069717,oxaliplatin,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[1254, 9, 2747]",[-0.45705267786979675],C0010583,cyclophosphamide,TREATS,C0023449,Acute lymphocytic leukemia
"[2426, 9, 3298]",[-0.4629015624523163],C0020823,ifosfamide,TREATS,C0027819,Neuroblastoma
"[1254, 9, 1225]",[-0.4662899672985077],C0010583,cyclophosphamide,TREATS,C0010346,Crohn Disease
"[252, 9, 4009]",[-0.46656063199043274],C0002645,amoxicillin,TREATS,C0034186,Pyelonephritis
"[699, 9, 4178]",[-0.466905415058136],C0006246,brompheniramine,TREATS,C0035455,Rhinitis
"[11286, 9, 3169]",[-0.47887372970581055],C0795597,cytarabine liposome,TREATS,C0026764,Multiple Myeloma
"[12108, 9, 463]",[-0.4789469540119171],C1120386,micafungin,TREATS,C0004030,Aspergillosis
"[11102, 9, 1225]",[-0.4883514642715454],C0770565,dexamethasone phosphate,TREATS,C0010346,Crohn Disease
"[8121, 9, 822]",[-0.49319347739219666],C0246415,docetaxel,TREATS,C0007137,Squamous cell carcinoma
"[3910, 9, 3248]",[-0.49546581506729126],C0033405,promethazine,TREATS,C0027424,Nasal congestion (finding)
"[11559, 9, 3992]",[-0.49806681275367737],C0872913,tenecteplase,TREATS,C0034065,Pulmonary Embolism
"[12108, 9, 770]",[-0.49818629026412964],C1120386,micafungin,TREATS,C0006840,Candidiasis
"[3074, 9, 3463]",[-0.5013753771781921],C0025872,metronidazole,TREATS,C0029443,Osteomyelitis
"[3349, 9, 4009]",[-0.5026950836181641],C0028156,nitrofurantoin,TREATS,C0034186,Pyelonephritis
"[1737, 9, 1646]",[-0.5126394033432007],C0014912,estradiol,TREATS,C0014175,Endometriosis
"[7739, 9, 449]",[-0.5143360495567322],C0209368,mycophenolate mofetil,TREATS,C0003873,Rheumatoid Arthritis
"[11690, 9, 3390]",[-0.5151442289352417],C0907402,insulin glargine,TREATS,C0028754,Obesity
"[3855, 9, 116]",[-0.5201766490936279],C0032952,prednisone,TREATS,C0001627,Congenital adrenal hyperplasia
"[3910, 9, 1208]",[-0.5205355286598206],C0033405,promethazine,TREATS,C0010200,Coughing
"[4992, 9, 2181]",[-0.5211107730865479],C0042523,verapamil,TREATS,C0018801,Heart failure
"[5044, 9, 11841]",[-0.5224413871765137],C0043031,warfarin,TREATS,C0948008,Ischemic stroke
"[1921, 9, 608]",[-0.527093231678009],C0016365,fluoxetine,TREATS,C0005586,Bipolar Disorder
"[15382, 9, 8831]",[-0.5278946161270142],C4741328,rituximab-abbs,TREATS,C0334634,"Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse"
"[4963, 9, 519]",[-0.5302705764770508],C0042313,vancomycin,TREATS,C0004626,"Pneumonia, Bacterial"
"[11286, 9, 2747]",[-0.5310813188552856],C0795597,cytarabine liposome,TREATS,C0023449,Acute lymphocytic leukemia
"[3051, 9, 3298]",[-0.5357140898704529],C0025677,methotrexate,TREATS,C0027819,Neuroblastoma
"[4624, 9, 2304]",[-0.5407151579856873],C0039736,thalidomide,TREATS,C0019829,Hodgkin Disease
"[2842, 9, 4251]",[-0.5426086783409119],C0024002,lorazepam,TREATS,C0036341,Schizophrenia
"[3910, 9, 4178]",[-0.5428381562232971],C0033405,promethazine,TREATS,C0035455,Rhinitis
"[252, 9, 3646]",[-0.5455045700073242],C0002645,amoxicillin,TREATS,C0031154,Peritonitis
"[1463, 9, 3248]",[-0.5471583008766174],C0012522,diphenhydramine,TREATS,C0027424,Nasal congestion (finding)
"[6671, 9, 822]",[-0.5513480305671692],C0144576,paclitaxel,TREATS,C0007137,Squamous cell carcinoma
"[10402, 9, 14515]",[-0.5530626773834229],C0666743,infliximab,TREATS,C3495559,Juvenile arthritis
"[5846, 9, 3390]",[-0.5536965727806091],C0071097,pioglitazone,TREATS,C0028754,Obesity
"[10413, 9, 820]",[-0.5602941513061523],C0671970,capecitabine,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[10847, 9, 820]",[-0.5635674595832825],C0728747,trastuzumab,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[9892, 9, 820]",[-0.5638603568077087],C0541315,everolimus,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[3739, 9, 4251]",[-0.5643652677536011],C0031935,pimozide,TREATS,C0036341,Schizophrenia
"[1921, 9, 9714]",[-0.5650102496147156],C0016365,fluoxetine,TREATS,C0497327,Dementia
"[10390, 9, 3463]",[-0.5661212801933289],C0663241,linezolid,TREATS,C0029443,Osteomyelitis
"[12114, 9, 4240]",[-0.5715093016624451],C1122087,adalimumab,TREATS,C0036202,Sarcoidosis
"[12114, 9, 469]",[-0.5721103549003601],C1122087,adalimumab,TREATS,C0004096,Asthma
"[1463, 9, 1208]",[-0.5758159160614014],C0012522,diphenhydramine,TREATS,C0010200,Coughing
"[9872, 9, 8290]",[-0.5775060653686523],C0536495,moxifloxacin,TREATS,C0271429,Acute otitis media
"[199, 9, 2181]",[-0.5790624022483826],C0002335,alprostadil,TREATS,C0018801,Heart failure
"[7049, 9, 9714]",[-0.580083966255188],C0171023,olanzapine,TREATS,C0497327,Dementia
"[15382, 9, 2874]",[-0.5815781354904175],C4741328,rituximab-abbs,TREATS,C0024305,"Lymphoma, Non-Hodgkin"
"[5906, 9, 480]",[-0.5822356343269348],C0072973,ramipril,TREATS,C0004238,Atrial Fibrillation
"[1770, 9, 3169]",[-0.583209753036499],C0015133,etoposide,TREATS,C0026764,Multiple Myeloma
"[6100, 9, 3298]",[-0.5843487977981567],C0079083,carboplatin,TREATS,C0027819,Neuroblastoma
"[6576, 9, 3298]",[-0.5843897461891174],C0123931,irinotecan,TREATS,C0027819,Neuroblastoma
"[1463, 9, 5037]",[-0.5850902795791626],C0012522,diphenhydramine,TREATS,C0042963,Vomiting
"[4227, 9, 9352]",[-0.5878686904907227],C0036079,salicylic acid,TREATS,C0406317,Chronic small plaque psoriasis
"[3744, 9, 3463]",[-0.5893104672431946],C0031955,piperacillin,TREATS,C0029443,Osteomyelitis
"[252, 9, 8071]",[-0.589668869972229],C0002645,amoxicillin,TREATS,C0243001,Abdominal Abscess
"[13405, 9, 1225]",[-0.595308244228363],C1619966,abatacept,TREATS,C0010346,Crohn Disease
