Triple,Model Score,SUBJECT_CUI,SUBJECT_NAME,PREDICATE,OBJECT_CUI,OBJECT_NAME
"[5730, 9, 14038]",[-0.08559806644916534],C0043031,warfarin,TREATS,C0948008,Ischemic stroke
"[1998, 9, 4720]",[-0.0916212946176529],C0015133,etoposide,TREATS,C0035335,Retinoblastoma
"[14468, 9, 869]",[-0.09545866400003433],C1145701,amphotericin B liposomal,TREATS,C0006840,Candidiasis
"[288, 9, 9395]",[-0.09726656228303909],C0002645,amoxicillin,TREATS,C0243001,Abdominal Abscess
"[6326, 9, 11445]",[-0.09843039512634277],C0060926,gabapentin,TREATS,C0497327,Dementia
"[11643, 9, 9677]",[-0.09969072043895721],C0536495,moxifloxacin,TREATS,C0271429,Acute otitis media
"[6864, 9, 3726]",[-0.10346610099077225],C0076080,temozolomide,TREATS,C0027819,Neuroblastoma
"[256, 9, 698]",[-0.11204730719327927],C0002475,mitomycin,TREATS,C0005684,Malignant neoplasm of urinary bladder
"[3784, 9, 4531]",[-0.11208055168390274],C0028156,nitrofurantoin,TREATS,C0034186,Pyelonephritis
"[2753, 9, 4720]",[-0.11717304587364197],C0020823,ifosfamide,TREATS,C0035335,Retinoblastoma
"[14370, 9, 930]",[-0.11841881275177002],C1135135,erlotinib,TREATS,C0007137,Squamous cell carcinoma
"[8108, 9, 11445]",[-0.12012238800525665],C0171023,olanzapine,TREATS,C0497327,Dementia
"[1238, 9, 11445]",[-0.12198176980018616],C0009079,clozapine,TREATS,C0497327,Dementia
"[9022, 9, 3681]",[-0.12214898318052292],C0220578,palonosetron,TREATS,C0027498,Nausea and vomiting
"[12280, 9, 11445]",[-0.1222483217716217],C0657912,pregabalin,TREATS,C0497327,Dementia
"[6631, 9, 9871]",[-0.12309549003839493],C0069717,oxaliplatin,TREATS,C0281361,Adenocarcinoma of pancreas
"[1416, 9, 9793]",[-0.1243169754743576],C0010583,cyclophosphamide,TREATS,C0278678,Metastatic Renal Cell Cancer
"[288, 9, 4531]",[-0.12521442770957947],C0002645,amoxicillin,TREATS,C0034186,Pyelonephritis
"[14135, 9, 2690]",[-0.12534253299236298],C0965129,rosuvastatin,TREATS,C0020473,Hyperlipidemia
"[7536, 9, 4821]",[-0.1262330859899521],C0123091,quetiapine,TREATS,C0036337,Schizoaffective Disorder
"[13362, 9, 929]",[-0.12625744938850403],C0796392,bevacizumab,TREATS,C0007134,Renal Cell Carcinoma
"[14453, 9, 526]",[-0.1276482790708542],C1142738,anidulafungin,TREATS,C0004030,Aspergillosis
"[6815, 9, 11445]",[-0.12832650542259216],C0074393,sertraline,TREATS,C0497327,Dementia
"[14370, 9, 929]",[-0.1292664110660553],C1135135,erlotinib,TREATS,C0007134,Renal Cell Carcinoma
"[6692, 9, 3835]",[-0.13116393983364105],C0071097,pioglitazone,TREATS,C0028754,Obesity
"[7197, 9, 11445]",[-0.132746621966362],C0085208,bupropion,TREATS,C0497327,Dementia
"[9451, 9, 930]",[-0.13278914988040924],C0246415,docetaxel,TREATS,C0007137,Squamous cell carcinoma
"[808, 9, 7739]",[-0.13344444334506989],C0006400,bupivacaine,TREATS,C0150055,Chronic pain
"[12280, 9, 7739]",[-0.13359059393405914],C0657912,pregabalin,TREATS,C0150055,Chronic pain
"[5709, 9, 539]",[-0.1338445246219635],C0042874,Vitamin E,TREATS,C0004153,Atherosclerosis
"[5670, 9, 14038]",[-0.1393483281135559],C0042523,verapamil,TREATS,C0948008,Ischemic stroke
"[6650, 9, 11445]",[-0.14036911725997925],C0070122,paroxetine,TREATS,C0497327,Dementia
"[7548, 9, 3726]",[-0.14055539667606354],C0123931,irinotecan,TREATS,C0027819,Neuroblastoma
"[12286, 9, 3926]",[-0.14122074842453003],C0663241,linezolid,TREATS,C0029443,Osteomyelitis
"[6991, 9, 3726]",[-0.14260128140449524],C0079083,carboplatin,TREATS,C0027819,Neuroblastoma
"[13692, 9, 4510]",[-0.14290684461593628],C0872913,tenecteplase,TREATS,C0034065,Pulmonary Embolism
"[1416, 9, 3356]",[-0.1433418244123459],C0010583,cyclophosphamide,TREATS,C0025202,melanoma
"[6055, 9, 4531]",[-0.1433459222316742],C0055014,ceftibuten,TREATS,C0034186,Pyelonephritis
"[14344, 9, 526]",[-0.14431002736091614],C1120386,micafungin,TREATS,C0004030,Aspergillosis
"[4364, 9, 136]",[-0.1443992406129837],C0032952,prednisone,TREATS,C0001627,Congenital adrenal hyperplasia
"[5898, 9, 9600]",[-0.14494843780994415],C0051696,amlodipine,TREATS,C0264716,Chronic heart failure
"[7100, 9, 11445]",[-0.14619675278663635],C0080356,valproate,TREATS,C0497327,Dementia
"[6864, 9, 4720]",[-0.14626385271549225],C0076080,temozolomide,TREATS,C0035335,Retinoblastoma
"[1197, 9, 5085]",[-0.1463165581226349],C0008845,citalopram,TREATS,C0038436,Post-Traumatic Stress Disorder
"[2753, 9, 3726]",[-0.14717473089694977],C0020823,ifosfamide,TREATS,C0027819,Neuroblastoma
"[18253, 9, 4489]",[-0.1512594074010849],C4740830,adalimumab-adaz,TREATS,C0033860,Psoriasis
"[1416, 9, 3110]",[-0.15130434930324554],C0010583,cyclophosphamide,TREATS,C0023449,Acute lymphocytic leukemia
"[1416, 9, 3119]",[-0.1521664410829544],C0010583,cyclophosphamide,TREATS,C0023473,"Myeloid Leukemia, Chronic"
"[6631, 9, 927]",[-0.15272489190101624],C0069717,oxaliplatin,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[14458, 9, 3261]",[-0.15511253476142883],C1144149,lenalidomide,TREATS,C0024419,Waldenstrom Macroglobulinemia
"[14453, 9, 869]",[-0.15567316114902496],C1142738,anidulafungin,TREATS,C0006840,Candidiasis
"[5491, 9, 4531]",[-0.15606802701950073],C0041041,trimethoprim,TREATS,C0034186,Pyelonephritis
"[2753, 9, 4731]",[-0.15842241048812866],C0020823,ifosfamide,TREATS,C0035412,Rhabdomyosarcoma
"[12316, 9, 927]",[-0.1591276079416275],C0671970,capecitabine,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[3149, 9, 7739]",[-0.1596713662147522],C0023660,lidocaine,TREATS,C0150055,Chronic pain
"[2169, 9, 929]",[-0.15978509187698364],C0016360,fluorouracil,TREATS,C0007134,Renal Cell Carcinoma
"[3336, 9, 10314]",[-0.16048483550548553],C0025033,mechlorethamine,TREATS,C0334634,"Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse"
"[7536, 9, 11445]",[-0.16109657287597656],C0123091,quetiapine,TREATS,C0497327,Dementia
"[5686, 9, 2492]",[-0.16204799711704254],C0042679,vincristine,TREATS,C0018916,Hemangioma
"[5272, 9, 4720]",[-0.16229428350925446],C0039871,thiotepa,TREATS,C0035335,Retinoblastoma
"[5118, 9, 4531]",[-0.1623721867799759],C0038689,sulfamethoxazole,TREATS,C0034186,Pyelonephritis
"[530, 9, 3581]",[-0.16403307020664215],C0004057,acetylsalicylic acid,TREATS,C0026769,Multiple Sclerosis
"[2170, 9, 11445]",[-0.16751688718795776],C0016365,fluoxetine,TREATS,C0497327,Dementia
