Triple,Model Score,SUBJECT_CUI,SUBJECT_NAME,PREDICATE,OBJECT_CUI,OBJECT_NAME
"[11286, 9, 2755]",[-0.15760217607021332],C0795597,cytarabine liposome,TREATS,C0023473,"Myeloid Leukemia, Chronic"
"[1114, 9, 480]",[-0.17172503471374512],C0009262,colchicine,TREATS,C0004238,Atrial Fibrillation
"[11304, 9, 821]",[-0.2527264356613159],C0796392,bevacizumab,TREATS,C0007134,Renal Cell Carcinoma
"[2926, 9, 4251]",[-0.26015204191207886],C0024778,maprotiline,TREATS,C0036341,Schizophrenia
"[500, 9, 821]",[-0.27359652519226074],C0004475,azacitidine,TREATS,C0007134,Renal Cell Carcinoma
"[1375, 9, 821]",[-0.3062681257724762],C0011777,dexamethasone,TREATS,C0007134,Renal Cell Carcinoma
"[1114, 9, 469]",[-0.3148510158061981],C0009262,colchicine,TREATS,C0004096,Asthma
"[3673, 9, 9714]",[-0.33254414796829224],C0031412,phenobarbital,TREATS,C0497327,Dementia
"[3690, 9, 9714]",[-0.3348609507083893],C0031507,phenytoin,TREATS,C0497327,Dementia
"[2661, 9, 608]",[-0.35332798957824707],C0022614,ketamine,TREATS,C0005586,Bipolar Disorder
"[1933, 9, 821]",[-0.36777693033218384],C0016410,folic acid,TREATS,C0007134,Renal Cell Carcinoma
"[2348, 9, 821]",[-0.3731054663658142],C0020336,hydroxychloroquine,TREATS,C0007134,Renal Cell Carcinoma
"[6082, 9, 9714]",[-0.37774133682250977],C0078569,venlafaxine,TREATS,C0497327,Dementia
"[2348, 9, 820]",[-0.3800697326660156],C0020336,hydroxychloroquine,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[5846, 9, 9817]",[-0.38916683197021484],C0071097,pioglitazone,TREATS,C0524910,"Hepatitis C, Chronic"
"[12114, 9, 469]",[-0.3963300883769989],C1122087,adalimumab,TREATS,C0004096,Asthma
"[12791, 9, 820]",[-0.4044312834739685],C1367202,ipilimumab,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[9146, 9, 9714]",[-0.40910035371780396],C0377265,levetiracetam,TREATS,C0497327,Dementia
"[989, 9, 469]",[-0.41237980127334595],C0008318,colecalciferol,TREATS,C0004096,Asthma
"[2926, 9, 9714]",[-0.41532495617866516],C0024778,maprotiline,TREATS,C0497327,Dementia
"[3650, 9, 9714]",[-0.4262807369232178],C0031184,perphenazine,TREATS,C0497327,Dementia
"[241, 9, 9714]",[-0.4454347491264343],C0002600,amitriptyline,TREATS,C0497327,Dementia
"[1258, 9, 3298]",[-0.44725778698921204],C0010592,ciclosporin,TREATS,C0027819,Neuroblastoma
"[1114, 9, 9817]",[-0.4554303288459778],C0009262,colchicine,TREATS,C0524910,"Hepatitis C, Chronic"
"[8608, 9, 208]",[-0.46053624153137207],C0289313,rosiglitazone,TREATS,C0002395,Alzheimer's Disease
"[2661, 9, 3392]",[-0.463646799325943],C0022614,ketamine,TREATS,C0028768,Obsessive-Compulsive Disorder
