Triple,Model Score,SUBJECT_CUI,SUBJECT_NAME,PREDICATE,OBJECT_CUI,OBJECT_NAME
"[1221, 9, 3983]",[6.7337212562561035],C0009014,clonidine,TREATS,C0030193,Pain
"[3100, 9, 927]",[6.633782863616943],C0023413,leucovorin,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[1416, 9, 3110]",[6.091745376586914],C0010583,cyclophosphamide,TREATS,C0023449,Acute lymphocytic leukemia
"[3359, 9, 4822]",[5.896079063415527],C0025219,melatonin,TREATS,C0036341,Schizophrenia
"[530, 9, 3581]",[5.820928573608398],C0004057,acetylsalicylic acid,TREATS,C0026769,Multiple Sclerosis
"[1563, 9, 3835]",[5.764723777770996],C0011777,dexamethasone,TREATS,C0028754,Obesity
"[1998, 9, 3579]",[5.726660251617432],C0015133,etoposide,TREATS,C0026764,Multiple Myeloma
"[5730, 9, 14038]",[5.724580764770508],C0043031,warfarin,TREATS,C0948008,Ischemic stroke
"[2673, 9, 4822]",[5.640400409698486],C0020404,hydroxyzine,TREATS,C0036341,Schizophrenia
"[12822, 9, 927]",[5.566756725311279],C0728747,trastuzumab,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[14589, 9, 506]",[5.565237045288086],C1172734,natalizumab,TREATS,C0003873,Rheumatoid Arthritis
"[5363, 9, 588]",[5.499202728271484],C0040341,tobramycin,TREATS,C0004626,"Pneumonia, Bacterial"
"[837, 9, 1772]",[5.422224521636963],C0006644,caffeine,TREATS,C0013404,Dyspnea
"[8086, 9, 1578]",[5.381338596343994],C0167117,exenatide,TREATS,C0011849,Diabetes Mellitus
"[1998, 9, 4720]",[5.357433319091797],C0015133,etoposide,TREATS,C0035335,Retinoblastoma
"[12316, 9, 927]",[5.319178104400635],C0671970,capecitabine,TREATS,C0007131,Non-Small Cell Lung Carcinoma
"[3445, 9, 3726]",[5.296939373016357],C0025677,methotrexate,TREATS,C0027819,Neuroblastoma
"[3469, 9, 3926]",[5.293330192565918],C0025872,metronidazole,TREATS,C0029443,Osteomyelitis
"[3211, 9, 4822]",[5.2791643142700195],C0024002,lorazepam,TREATS,C0036341,Schizophrenia
"[9022, 9, 5723]",[5.265213966369629],C0220578,palonosetron,TREATS,C0042963,Vomiting
"[3359, 9, 2468]",[5.258432388305664],C0025219,melatonin,TREATS,C0018801,Heart failure
"[3644, 9, 532]",[5.25808048248291],C0027235,ipratropium,TREATS,C0004096,Asthma
"[11647, 9, 3835]",[5.252178192138672],C0537270,insulin detemir,TREATS,C0028754,Obesity
